species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Oncorhynchus mykiss,finfish,0.0,0.0,0.0,1.0,1.0,2.0,62
Sarda sarda,finfish,0.0,1.0,0.0,1.0,0.0,2.0,87
Stenodus leucichthys,finfish,0.0,0.0,0.0,0.0,0.0,0.0,97
Sardinella longiceps,finfish,1.0,1.0,1.0,1.0,1.0,5.0,89
Mytilus galloprovincialis,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,56
Nephrops norvegicus,crustacean,0.0,0.0,0.0,0.0,0.0,0.0,58
Lampris guttatus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,37
Pomacea canaliculata,mollusc,1.0,1.0,1.0,0.0,0.0,3.0,78
Oncorhynchus mykiss,finfish,0.0,0.0,0.0,1.0,1.0,2.0,62
Cipangopaludina chinensis,mollusc,1.0,0.0,1.0,0.0,0.0,2.0,14
Pampus argenteus,finfish,0.0,0.0,0.0,0.0,1.0,1.0,67
Gadus morhua,finfish,0.0,0.0,0.0,0.0,0.0,0.0,29
Oncorhyncus spp,finfish,0.0,0.0,0.0,0.0,0.0,0.0,64
Perca flavescens,finfish,0.0,0.0,0.0,0.0,0.0,0.0,73
Pleuronectes platessa,finfish,0.0,0.0,0.0,0.0,0.0,0.0,76
Boreogadus saida,finfish,0.0,0.0,0.0,0.0,0.0,0.0,6
Patagonotothen ramsayi,finfish,0.0,0.0,0.0,0.0,0.0,0.0,71
Silurus glanis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,94
Clarias batrachus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,15
Katsuwonus pelamis,finfish,0.0,0.0,0.0,1.0,0.0,1.0,34
