species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Oncorhynchus mykiss,finfish,0.0,0.0,0.0,1.0,1.0,2.0,62
Lucioperca lucioperca,finfish,0.0,0.0,0.0,0.0,0.0,0.0,46
Cipangopaludina chinensis,mollusc,1.0,0.0,1.0,0.0,0.0,2.0,14
Gadus macrocephalus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,28
Chondrostoma nasus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,13
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Nephrops norvegicus,crustacean,0.0,0.0,0.0,0.0,0.0,0.0,58
Parastromateus niger,finfish,0.0,0.0,0.0,0.0,0.0,0.0,70
Penaeus monodon,crustacean,0.0,1.0,1.0,1.0,1.0,4.0,72
Lamna nasus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,36
Coregonus clupeaformis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,17
Silurus glanis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,94
