species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Coregonus lavaretus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,18
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Carcinus maenus,crustacean,0.0,0.0,1.0,1.0,1.0,3.0,9
Trachurus trachurus,finfish,0.0,1.0,0.0,0.0,1.0,2.0,106
Merluccius productus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,50
Oncorhynchus gorbuscha,finfish,0.0,0.0,0.0,0.0,1.0,1.0,61
Sepia officinalis,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,93
Rastrelliger kanagurta,finfish,0.0,0.0,1.0,0.0,1.0,2.0,82
Salvelinus fontinalis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,83
Mytilus galloprovincialis,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,56
Boreogadus saida,finfish,0.0,0.0,0.0,0.0,0.0,0.0,6
Neolissochilus hexagonolepis,finfish,1.0,0.0,0.0,1.0,1.0,3.0,57
Sepia officinalis,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,93
