species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Cyclopterus lumpus,finfish,0.0,0.0,0.0,1.0,1.0,2.0,22
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Pangasianodon hypophthalmus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,68
Coregonus clupeaformis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,17
Channa striata,finfish,0.0,0.0,0.0,0.0,0.0,0.0,12
Theragra chalcogramma,finfish,0.0,0.0,0.0,0.0,0.0,0.0,100
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Salvelinus namaycush,finfish,0.0,0.0,0.0,0.0,1.0,1.0,84
Pleuronectes platessa,finfish,0.0,0.0,0.0,0.0,0.0,0.0,76
Mullus surmuletus,finfish,0.0,1.0,0.0,1.0,1.0,3.0,53
Coregonus lavaretus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,18
Perca flavescens,finfish,0.0,0.0,0.0,0.0,0.0,0.0,73
Solea solea,finfish,0.0,1.0,0.0,0.0,0.0,1.0,95
Oncorhyncus spp,finfish,0.0,0.0,0.0,0.0,0.0,0.0,64
Trachurus trachurus,finfish,0.0,1.0,0.0,0.0,1.0,2.0,106
Tenualosa ilisha (juvenile),finfish,1.0,0.0,0.0,1.0,0.0,2.0,99
Leuciscus cephalus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,40
Thymallus arcticus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,102
Labeo rohita,finfish,0.0,0.0,0.0,0.0,0.0,0.0,35
Coregonus clupeaformis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,17
Lamna nasus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,36
Amblypharyngodon mola,finfish,1.0,1.0,1.0,1.0,1.0,5.0,2
Coregonus clupeaformis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,17
Sarda sarda,finfish,0.0,1.0,0.0,1.0,0.0,2.0,87
Portunus pelagicus,crustacean,0.0,0.0,1.0,0.0,0.0,1.0,79
Esox lucius,finfish,0.0,0.0,0.0,0.0,0.0,0.0,26
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Psetta maxima,finfish,0.0,0.0,0.0,0.0,0.0,0.0,80
Katsuwonus pelamis,finfish,0.0,0.0,0.0,1.0,0.0,1.0,34
