species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Esox lucius,finfish,0.0,0.0,0.0,0.0,0.0,0.0,26
Tor putitora,finfish,0.0,0.0,0.0,1.0,1.0,2.0,105
Puntius sophore,finfish,1.0,1.0,1.0,1.0,1.0,5.0,81
Tinca tinca,finfish,0.0,0.0,0.0,0.0,0.0,0.0,104
Pangasianodon hypophthalmus (juvenile),finfish,0.0,0.0,0.0,0.0,0.0,0.0,69
Amblypharyngodon mola,finfish,1.0,1.0,1.0,1.0,1.0,5.0,2
Gasterochisma melampus,finfish,0.0,0.0,0.0,0.0,1.0,1.0,30
Coregonus lavaretus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,18
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Gadus macrocephalus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,28
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Gadus morhua,finfish,0.0,0.0,0.0,0.0,0.0,0.0,29
Oncorhyncus spp,finfish,0.0,0.0,0.0,0.0,0.0,0.0,64
