FEve,replicate
0.773704827068617,10
0.6896467305294627,100
0.7314213827521343,1000
0.5875718229768804,101
0.738642794935483,102
0.7425033519505544,103
0.7802627079582165,104
0.7383025273225728,105
0.6780073573401515,106
0.6686224712590836,107
0.7048259021955771,108
0.7846590505991217,109
0.6876047992164515,11
0.6989712092410281,110
0.5960915711895072,111
0.7482789157775009,112
0.7333015981953317,113
0.7380125116951378,114
0.5892774560982793,115
0.6844947929746351,116
0.731690950467581,117
0.6959225720559946,118
0.5635134150590518,119
0.6380531660674758,12
0.8189133975849227,120
0.6622426870707321,121
0.8282997385010452,122
0.7436153553566495,123
0.750741257913746,124
0.6954982217189536,125
0.8108324980705455,126
0.6663043176404781,127
0.7079422830091394,128
0.7213343472362312,129
0.6870765219022323,13
0.7658437521362925,130
0.7716707965347388,131
0.8441828322114194,132
0.7905066492305007,133
0.6895553477394027,134
0.6807211574973876,135
0.7198918201718181,136
0.643594750583542,137
0.7202678922019181,138
0.7101428710878137,139
0.8107023009318772,14
0.6100233639261765,140
0.8409034713333208,141
0.7485348086763935,142
0.7102063283802584,143
0.6788864501637888,144
0.7288543509520374,145
0.745649485062081,146
0.6122260928843243,147
0.6850319800379786,148
0.7642651436699598,149
0.6708741732375207,15
0.6663233807974127,150
0.7305341027508825,151
0.8370504726952088,152
0.5842988200305005,153
0.6677426346769616,154
0.7185157983075698,155
0.7679849088256326,156
0.6564378931773516,157
0.7268528961249073,158
0.6032125293680809,159
0.7204947313510287,16
0.6303097982219865,160
0.6412235833957357,161
0.6137005148538482,162
0.8024737256994646,163
0.6743196801875471,164
0.7152504269759635,165
0.8101401549711553,166
0.7453740012457121,167
0.7520586071003474,168
0.7559002594729225,169
0.6527497386761464,17
0.7674402679833902,170
0.8274734009278327,171
0.6941636013154598,172
0.6866246879083983,173
0.6722379595984621,174
0.7258118106928756,175
0.5795589912691878,176
0.6538178596500105,177
0.7499427133420818,178
0.7724395344789616,179
0.6523478437586465,18
0.6659417669433707,180
0.7150202157259642,181
0.6932860618690846,182
0.7176362853249875,183
0.7688528984101992,184
0.6833477965513951,185
0.6111218452730126,186
0.7180191550714528,187
0.70805751956233,188
0.6620129426655108,189
0.6633178997386876,19
0.6782657031396668,190
0.6752202382183167,191
0.6824724368667751,192
0.7837605935179416,193
0.6487909671166541,194
0.7373634014590763,195
0.6872628044859836,196
0.634044128654956,197
0.749909295417139,198
0.687762461351973,199
0.6559341117685868,2
0.8003179061537581,20
0.6798271383424979,200
0.6808516269099496,201
0.7115100388210774,202
0.7010376391850843,203
0.6901970469148727,204
0.6991528295744921,205
0.7266823071079748,206
0.7118575909615531,207
0.7024014194671584,208
0.6973907748251367,209
0.7348561498482965,21
0.7338874187470869,210
0.751867284859263,211
0.6967084659219948,212
0.6824909312707189,213
0.7044304172330549,214
0.8006484113522846,215
0.7559940756097726,216
0.6335702903052735,217
0.7009163936247879,218
0.7536441368241454,219
0.8151671317357712,22
0.7343426729130365,220
0.776667444567394,221
0.7098660076054086,222
0.7419337306079664,223
0.6885269178453354,224
0.655912951614403,225
0.7263642365114574,226
0.6499446372946205,227
0.6870771997727574,228
0.6959928624347681,229
0.7690357298807861,23
0.7302776628857476,230
0.6821736968923336,231
0.6414934810838063,232
0.6896662705613371,233
0.6014130533064621,234
0.7304571048511661,235
0.6744609096408501,236
0.8087976703005242,237
0.6430993475832111,238
0.6897830264880667,239
0.7211991769386612,24
0.6910270384547684,240
0.6785407470475837,241
0.7581819960736403,242
0.8196997182016227,243
0.6665492108496603,244
0.6102400899035629,245
0.8083291937368919,246
0.5967912716362436,247
0.6952107333278886,248
0.6755636360325391,249
0.7087890325010074,25
0.731608732955646,250
0.6650759144969084,251
0.7603234040272115,252
0.7199927410281938,253
0.7321398550665914,254
0.8075614302009206,255
0.7389898607688753,256
0.714803624277925,257
0.6092900472716007,258
0.7114484294270762,259
0.7865805212829582,26
0.7410436708911563,260
0.7618513679942273,261
0.6802966861200727,262
0.6524102953148633,263
0.6827700642625102,264
0.6522457810279889,265
0.679936972557547,266
0.6361791989472094,267
0.596587601272806,268
0.7378974100375881,269
0.8303472676677739,27
0.7550478287129793,270
0.7432542024903261,271
0.6825701633866215,272
0.6853527293703612,273
0.7290177239189481,274
0.6282424422267513,275
0.8066127900962036,276
0.7244140937675045,277
0.7111723195059341,278
0.7306302149246426,279
0.7496263581325722,28
0.7061343749639505,280
0.6578435214574202,281
0.6752936599550687,282
0.6073861810219653,283
0.7545859176718311,284
0.7023033715268551,285
0.7644714387317292,286
0.6238655284751691,287
0.7883210071799517,288
0.5978248713640301,289
0.6390107310747491,29
0.7939199827434437,290
0.7434417387900686,291
0.7472681400171759,292
0.6472802394052928,293
0.7284904717306447,294
0.6479361336779441,295
0.6965924142136023,296
0.7814159741977722,297
0.6571828966879598,298
0.7319324550754103,299
0.5989311942419699,3
0.7031795746604913,30
0.7398490793674298,300
0.6324111250269744,301
0.658515972443524,302
0.728411570580213,303
0.820016152077782,304
0.7012549658199266,305
0.8359206622421342,306
0.7574748421731209,307
0.670054443771294,308
0.6794676991230814,309
0.7547420649869058,31
0.7554012678542097,310
0.7080406748468644,311
0.7086491482197997,312
0.6776018519392114,313
0.6015235691499918,314
0.5784140372307344,315
0.7024076972740163,316
0.6677587379098772,317
0.7372336269211207,318
0.6275883437771588,319
0.7218660034337699,32
0.6429599853812397,320
0.6041781705503733,321
0.7668486036527458,322
0.8054526956672158,323
0.7671285132837743,324
0.774727835784818,325
0.7602826035492269,326
0.6836852917346836,327
0.5879798441342332,328
0.7136092810861806,329
0.7136451861110898,33
0.84572090139426,330
0.6449570305019531,331
0.7402857995271996,332
0.6866679236427428,333
0.7091796491663129,334
0.65992172612772515,335
0.6730271199547663,336
0.7571395627270597,337
0.6946600541631686,338
0.7340286139472452,339
0.740814865135376,34
0.7521304636122476,340
0.7068846735881251,341
0.6353892664350261,342
0.7852221453156605,343
0.6753010306405717,344
0.7322491031198661,345
0.6527009843502785,346
0.7453803293291186,347
0.7250423009973279,348
0.600347937972837,349
0.7025829122961265,35
0.6899154415320492,350
0.738953264371826,351
0.6779689560842216,352
0.789512060783995,353
0.8123061483696781,354
0.6873512900519895,355
0.6425084747223562,356
0.7014816900316952,357
0.6860974916505982,358
0.7015015862233178,359
0.7905558128508892,36
0.714902222683061,360
0.6852958927254066,361
0.6683858901115443,362
0.7940026290745381,363
0.7618227299822498,364
0.6958954823060397,365
0.7810545474148357,366
0.55408049370647094,367
0.6954443902394314,368
0.6989493920460955,369
0.7990157339542583,37
0.6388356901903252,370
0.6563259698626683,371
0.7406952790837478,372
0.7980106140700284,373
0.6764085084084572,374
0.7078085802119011,375
0.7007460332414687,376
0.719135349564769,377
0.7103584890826901,378
0.7095412396248449,379
0.7426735210972396,38
0.693540438678321,380
0.6714451452634699,381
0.6802955069052045,382
0.6843651071475714,383
0.7689858037903096,384
0.6723232624958427,385
0.7252149662404916,386
0.6889545926190952,387
0.5869194990503775,388
0.6761195967250119,389
0.8205160236162516,39
0.6607001312179691,390
0.5863974319639274,391
0.8044272203533731,392
0.6503617203891947,393
0.6774851427593759,394
0.7893007221673856,395
0.7116822067852233,396
0.7360792795448071,397
0.7219202579176293,398
0.589494992325137,399
0.6438150601704709,4
0.6950041967062898,40
0.593744506141007,400
0.7811360116140146,401
0.6227377632475564,402
0.7429723673439372,403
0.7613737242001853,404
0.7562967888880925,405
0.6255420898789813,406
0.7395244767749847,407
0.7402624368873271,408
0.7011736679493777,409
0.6313046891342057,41
0.6722258577957525,410
0.726714467086646,411
0.6302732432409548,412
0.6840076872111848,413
0.7221849294191163,414
0.7444719803664466,415
0.7157746900435088,416
0.8101574751948085,417
0.7035275335275549,418
0.7349523733519211,419
0.6896401385253886,42
0.7325013916846064,420
0.728429947588,421
0.6449385658085236,422
0.7341411986307008,423
0.722918878567967,424
0.7001828001143979,425
0.6252705545551374,426
0.7930019403780662,427
0.7224572229892644,428
0.7848314591951612,429
0.8138087734142568,43
0.7094915591075278,430
0.6907012109113809,431
0.6714731324360252,432
0.7207065524752841,433
0.6439111672505686,434
0.7066101820910502,435
0.7694982595557347,436
0.7728583454409338,437
0.7428783101115869,438
0.6689361642451365,439
0.7360205303278501,44
0.7213925371906285,440
0.73169937300371235,441
0.7551976455017395,442
0.6492439947170181,443
0.7126643315624951,444
0.7344268884796583,445
0.6801706336352862,446
0.73671293743298,447
0.7314419286935112,448
0.808892982743697,449
0.7839587315106082,45
0.8164275381541183,450
0.6592674325184874,451
0.7139995498654486,452
0.828590343277137,453
0.7058451133859777,454
0.7711145989210823,455
0.5898108248266785,456
0.734692215086643,457
0.6699185337376999,458
0.6636655440354462,459
0.6390073446336785,46
0.7285735664390963,460
0.6452001777245602,461
0.7173057861951687,462
0.7053475569568605,463
0.7144068003384807,464
0.7125791400581382,465
0.7101297530530561,466
0.6193607616365197,467
0.8298229984503608,468
0.7526961238001679,469
0.7365968911669998,47
0.6690035412144217,470
0.5786856138957104,471
0.6998762592155456,472
0.6694237796333898,473
0.7450391080020357,474
0.6919434647194862,475
0.7299185710559873,476
0.6279142440429935,477
0.6699558090013366,478
0.7088270621223458,479
0.7559849138633464,48
0.748220315174633,480
0.6832840916532453,481
0.6802845785299438,482
0.706593949574333,483
0.7291583031369056,484
0.6673996055928451,485
0.7157437267610959,486
0.7731579923933303,487
0.7104140020755746,488
0.6998185800168041,489
0.8153767030984935,49
0.6298411661377818,490
0.7153652128174365,491
0.7913730953926865,492
0.752424499363361,493
0.7123505635612616,494
0.6745493804869117,495
0.6755287885201652,496
0.6596928693452768,497
0.8029539877968805,498
0.7535778517341164,499
0.7550729059080988,5
0.8576819277054146,50
0.7533013057624518,500
0.7121337009650544,501
0.6673348910142963,502
0.8476700883662696,503
0.6826017142754227,504
0.6944357510950806,505
0.7282412166142422,506
0.7891744674554031,507
0.6897766993971922,508
0.7289433081458142,509
0.7345055146992548,51
0.7250519776791605,510
0.7417925509490432,511
0.6987204232417931,512
0.7715257514018333,513
0.6542751906441252,514
0.6894005620500312,515
0.68119543669774,516
0.7726180722937083,517
0.6642131737442326,518
0.8024246265183033,519
0.6636263190189078,52
0.7267821943953571,520
0.6424485523136998,521
0.6450284777469641,522
0.6930627981970562,523
0.7252543689773682,524
0.5724017323311789,525
0.6961408677991093,526
0.7152969301997881,527
0.6437869881262492,528
0.6726501668379267,529
0.8094489473996846,53
0.6960370605705666,530
0.7788123688442684,531
0.7069855343343788,532
0.5842384387576304,533
0.6686783555084206,534
0.6914012132054701,535
0.6993232957829925,536
0.7244945034986623,537
0.6964821452407634,538
0.6927595394177317,539
0.679496457852831,54
0.7304217679448234,540
0.642221797289469,541
0.7185267792003385,542
0.6677339966573892,543
0.740814556170769,544
0.7277231957477394,545
0.7301415563074938,546
0.7834511967327392,547
0.7456030830478713,548
0.7202901895447933,549
0.6174481079817687,55
0.6921450343376702,550
0.6873932066800399,551
0.7030286630885569,552
0.6773494799353856,553
0.6997330001031434,554
0.827046279332557,555
0.693428517453387,556
0.6580924039542863,557
0.6517312572243126,558
0.6520486060671805,559
0.6439848538388752,56
0.759774588009559,560
0.6288774219858853,561
0.7181651542979179,562
0.8156900771521778,563
0.651550275332064,564
0.7247527932841467,565
0.7238552272598028,566
0.7018752600338096,567
0.6493197136441087,568
0.6985610669563169,569
0.7500763872718511,57
0.8041882246517822,570
0.7202609961423571,571
0.6671134022219914,572
0.651545868931846,573
0.5913646067073431,574
0.6990917277235253,575
0.7483908151928248,576
0.7293164843327806,577
0.7176790612390878,578
0.7281843034726257,579
0.6609186112505814,58
0.6792738209915968,580
0.7091065946825356,581
0.6857195965966366,582
0.6738684201323146,583
0.7031673276857555,584
0.63741999756565,585
0.8016020829115004,586
0.704227028931224,587
0.6423753293512411,588
0.7089964050060389,589
0.7363984807204231,59
0.6940241422812142,590
0.7512095320699493,591
0.6909665747177284,592
0.7011250626841277,593
0.7821045420572782,594
0.6647582145979782,595
0.6115470335258153,596
0.7115717216831313,597
0.7671026473361925,598
0.6689075183366723,599
0.6160469364151171,6
0.6787410045184386,60
0.6925739180777983,600
0.6719240928940488,601
0.7011449441843964,602
0.655111516572191,603
0.7853141159696049,604
0.8109105753932081,605
0.7258492956142809,606
0.7477919496891834,607
0.7117898204628156,608
0.7508772339838357,609
0.6851362997645051,61
0.7609702071367579,610
0.6989977871163738,611
0.6534474632120222,612
0.7301295319829743,613
0.751722697982531,614
0.6966985990284487,615
0.6548955969397535,616
0.5726121993277117,617
0.7594708569297295,618
0.7118560046406711,619
0.6894840150309614,62
0.7404607965155001,620
0.6948125799370163,621
0.7202945363216946,622
0.6575372810987715,623
0.7524322200915268,624
0.7329196115044065,625
0.78774213123771,626
0.7457098513341985,627
0.8146672558342808,628
0.6665046812622046,629
0.6976981581904527,63
0.7222635586561744,630
0.6799965344989607,631
0.7564685828795608,632
0.7097306535520127,633
0.7024347965267425,634
0.6854268165184204,635
0.6610217582463507,636
0.7555796983162494,637
0.7053377494299216,638
0.7188102780577285,639
0.6983513270983527,64
0.6193530386081662,640
0.6591641483776209,641
0.6966238362424189,642
0.624222088056949,643
0.7592177004386205,644
0.6242378481216341,645
0.7114878215552458,646
0.7093942599062059,647
0.7254581543834318,648
0.6970180996331308,649
0.6382515225824494,65
0.8007572017072462,650
0.8187110691010426,651
0.8183819898742135,652
0.6786156509177562,653
0.7384715393730518,654
0.6923015447519394,655
0.762923397959257,656
0.7767514271087087,657
0.6001058936936333,658
0.7024013148216423,659
0.7533374175317405,66
0.6669921868723444,660
0.6928039762554667,661
0.6271022854374835,662
0.609964569896833,663
0.7674767139413198,664
0.6350056280354142,665
0.7511236733477591,666
0.6968250497334628,667
0.7812367335436852,668
0.6658765952501319,669
0.6846627865531139,67
0.6563775004780604,670
0.7205176704233708,671
0.6846148628109491,672
0.7141984597333112,673
0.7952567442356562,674
0.8038347810866916,675
0.7151730701366901,676
0.7527865084924226,677
0.6737666856919953,678
0.7099783181550695,679
0.7056909125089292,68
0.6541133229956978,680
0.6461661317514601,681
0.7708608705207128,682
0.6704874406608786,683
0.7327895067681887,684
0.7897953181028207,685
0.6658035819916375,686
0.7742913014384851,687
0.7472849205696067,688
0.7306987867419416,689
0.6929386076182386,69
0.8226654466358321,690
0.6570436342960849,691
0.8310504698147568,692
0.6966259422457859,693
0.7548709209787959,694
0.6915632544309603,695
0.7205308625036098,696
0.6930454171185846,697
0.5990983557997961,698
0.6985878410908871,699
0.7515410714371622,7
0.823265438023877,70
0.6879880527062194,700
0.7006041509538621,701
0.6386179187084547,702
0.6882113532437978,703
0.7603317413364672,704
0.7150851053986615,705
0.7786031219705534,706
0.6686128252148076,707
0.6510407709648602,708
0.7808650293893082,709
0.6631624836639243,71
0.6654751803214277,710
0.7436480765552912,711
0.7120983974997381,712
0.8077059234612254,713
0.5941359362267464,714
0.6783321790309288,715
0.734146366906843,716
0.6301938605690073,717
0.7415403998465249,718
0.7690663740227448,719
0.728273913069303,72
0.7272496275589837,720
0.7561687392204774,721
0.6627408541342843,722
0.5712046006927253,723
0.7431432166984063,724
0.6925295405659968,725
0.7507841722100195,726
0.7645785034694156,727
0.8241061609256275,728
0.640192506428659,729
0.6464300738332615,73
0.6797664389309616,730
0.7783424029421007,731
0.7282082599861184,732
0.718804353054377,733
0.7010665802801829,734
0.6551316850151607,735
0.7555537572363425,736
0.6755610645037893,737
0.6706769752765759,738
0.7112068117751866,739
0.7716583907600388,74
0.6619714438737827,740
0.6005116360915883,741
0.6579494000563034,742
0.6427491521481064,743
0.7018798662518665,744
0.7170978316907693,745
0.6668007099153596,746
0.6735780711416252,747
0.6513856331884105,748
0.826429097653824,749
0.7478418298640166,75
0.713556082604985,750
0.6868540481321146,751
0.7223170110732351,752
0.746525497913981,753
0.726860661351601,754
0.7343215666761936,755
0.6868375010400016,756
0.8040938966107257,757
0.6902891052726734,758
0.6904432954141467,759
0.7362721100467015,76
0.6161924928496934,760
0.7386279251419997,761
0.6884696851407704,762
0.6580459883275239,763
0.761505751031324,764
0.6098992261575118,765
0.6970820714084188,766
0.6820968503070696,767
0.7719593521522939,768
0.6653954231994827,769
0.6930242202061866,77
0.6516837647656298,770
0.7066912542312216,771
0.7439152559180083,772
0.6471903664023053,773
0.622152596063624,774
0.6946632508328408,775
0.6276998819864071,776
0.6041690488357507,777
0.7860975520869312,778
0.7397880475658353,779
0.7310278998980626,78
0.6287894660032135,780
0.7343441080313747,781
0.6619469495641419,782
0.5891347664228017,783
0.7016464224888656,784
0.7431778118494405,785
0.7048945971386007,786
0.6859410067343434,787
0.6334732519304608,788
0.6746152605281668,789
0.6670073154240789,79
0.6871635043159274,790
0.7274644621959193,791
0.7205311421392492,792
0.601740679248193,793
0.7062143145777255,794
0.7288650638588308,795
0.6952596208732879,796
0.7326600681151841,797
0.6330303062412387,798
0.7360158313439955,799
0.6566267015489806,8
0.6776292109006381,80
0.7033215096444564,800
0.6332052804370798,801
0.6991646867145302,802
0.7902596487803802,803
0.7159527603289373,804
0.6943666112374196,805
0.7151520432179532,806
0.6331972409930909,807
0.6887562114916109,808
0.5733674338690844,809
0.6715216183688163,81
0.7214482393662613,810
0.6280993328398654,811
0.6975306179012012,812
0.7572861038048821,813
0.6528199644999272,814
0.6586183687126194,815
0.6724614465753378,816
0.8372811429081379,817
0.7205629368877303,818
0.7075986548919322,819
0.7078669982066227,82
0.6601300799770708,820
0.7901663916873418,821
0.713577912489922,822
0.6778628919467444,823
0.606841846629905,824
0.7502680900974485,825
0.7106163809016826,826
0.7526906948160618,827
0.6032058995489712,828
0.58447360318192,829
0.722116664799116,83
0.6149369615483697,830
0.6127086096013206,831
0.7551695243511698,832
0.7308987479971522,833
0.6008395302742947,834
0.6746119189962592,835
0.7183465629683958,836
0.684631661951305,837
0.7337370009413415,838
0.8228753948890309,839
0.709470911462458,84
0.6070450602369144,840
0.7249181153910941,841
0.6650307545975848,842
0.7546787413284699,843
0.6578189326894023,844
0.7477145677574109,845
0.733719925425915,846
0.7430666417220562,847
0.7539435855144478,848
0.7053299800570346,849
0.6699926623496241,85
0.7711244339169971,850
0.6697725504189441,851
0.7361955020864034,852
0.7341505638769502,853
0.7214676300637719,854
0.543023009791386,855
0.7274963191862418,856
0.7100121181292233,857
0.7598407880326353,858
0.6892551978025849,859
0.7273675998254541,86
0.7304765160279406,860
0.7836437867581437,861
0.7648703405921716,862
0.7593800710767492,863
0.8174797172488006,864
0.6812981776442639,865
0.6781537860065769,866
0.6858302330263505,867
0.58209621169878345,868
0.7405043089930076,869
0.7983982001591807,87
0.74312934264263375,870
0.6035000739070995,871
0.6578206569599349,872
0.6887762388287263,873
0.792105946789518,874
0.6959679943481787,875
0.7470019162972066,876
0.7523717577483608,877
0.7003884475617597,878
0.6762998575239938,879
0.6612418000712942,88
0.6633877326976753,880
0.7166759063755272,881
0.6726237879613299,882
0.8141863188414229,883
0.7361668837507915,884
0.6946193071824014,885
0.8036804170107219,886
0.5714524566807596,887
0.7208669587245644,888
0.6728299068005114,889
0.7289542759465676,89
0.7085273412264238,890
0.7356896416396248,891
0.6825282900623418,892
0.8101764282649145,893
0.7316795835699849,894
0.7286209821053525,895
0.6462010753382639,896
0.7681880872118297,897
0.704179396726152,898
0.7185523492409204,899
0.770902548610081,9
0.7461818524690486,90
0.6979285913422407,900
0.735877528669689,901
0.6949047378213418,902
0.6690244731977226,903
0.7359041846905952,904
0.7027958747071458,905
0.7793525933273996,906
0.672960658094678,907
0.6105652744723171,908
0.6864102296802527,909
0.8091914116184624,91
0.6446468533998901,910
0.7926777846125334,911
0.6578101868407972,912
0.6841284234820117,913
0.7313343943266339,914
0.6635602828174815,915
0.7400840310261393,916
0.7178846286987142,917
0.797725285866589,918
0.634381239722876,919
0.6395710520431125,92
0.6559375128801008,920
0.7165272722093233,921
0.7903687651773936,922
0.6650711473939226,923
0.7993272009528187,924
0.7237516398745555,925
0.5889491179207363,926
0.6714106507019165,927
0.7299802027277086,928
0.7846853957926234,929
0.6888648088912525,93
0.6657562269132654,930
0.7501705607391596,931
0.5961051472890034,932
0.7493664999377955,933
0.6045632332099543,934
0.833868895483381,935
0.7430336604644625,936
0.742001401386171,937
0.7801399893878115,938
0.8079217143911749,939
0.7196319918715818,94
0.6619822807939287,940
0.6780633436200226,941
0.7156787099395471,942
0.7046389514995623,943
0.6806781382309287,944
0.631161169621491,945
0.7511051181265038,946
0.6892831879350912,947
0.7675862492982795,948
0.7764436463649884,949
0.8084058597477143,95
0.7145319384394887,950
0.6844218635846703,951
0.7482040973166714,952
0.6759260218467528,953
0.6768993704389681,954
0.724725693356647,955
0.7887390416699841,956
0.711754522678762,957
0.6546578971976234,958
0.6342637421918487,959
0.7346850717335632,96
0.6807161653899834,960
0.7982902773127588,961
0.7085655453087568,962
0.7050766966482608,963
0.5935651766796023,964
0.691628868379308,965
0.5825470182655768,966
0.5762987984759241,967
0.7152846559066239,968
0.8098665879300424,969
0.7330356689999032,97
0.7782192160098306,970
0.5706088038282446,971
0.7838897117242738,972
0.7512976365555029,973
0.8145335618685311,974
0.7957589667953695,975
0.6921542076047922,976
0.6351705277508507,977
0.6073600869472839,978
0.6440139229934032,979
0.7044340167871576,98
0.726837713730293,980
0.7344635979541773,981
0.7025150080347188,982
0.6611815798966636,983
0.7125895364673119,984
0.7011487945951763,985
0.6417255416270911,986
0.7001155474280766,987
0.6862233649889823,988
0.6882318979189433,989
0.6950385694461126,99
0.6523423306492278,990
0.7591072691874781,991
0.6929068534646652,992
0.7028526936081169,993
0.7181673526702915,994
0.7587348821714194,995
0.6781102484307969,996
0.7159075513908676,997
0.7819256772507849,998
0.7003794484154481,999
