species_no,q2.5,q97.5,mean,dataset
4,2.3644939238402403,2.3890993346691034,2.3765140608374544,CS
4.5,2.3922652632624173,2.4162549627499073,2.4040010604778197,CS
5,2.41720931768593,2.4412929115436,2.428858711772793,CS
5.5,2.4393961098378556,2.4645588735183455,2.451566881219544,CS
6,2.4599351993026053,2.4858219715554584,2.4724834303146612,CS
6.5,2.4783171445112573,2.505612921493451,2.491882586341472,CS
7,2.495795070368707,2.524310279204271,2.5099792766241915,CS
7.5,2.512372389991201,2.54156269044852,2.5269451816330526,CS
8,2.5280005957585185,2.5586690063461286,2.542919680910578,CS
8.5,2.5422180399169636,2.57498172203532,2.5580175294723206,CS
9,2.5556735291841055,2.589938557894023,2.5723343733003006,CS
9.5,2.568509165725252,2.6042136465295074,2.5859507967238864,CS
10,2.5805052451489576,2.618003577554107,2.598935348061357,CS
1,2.038940655973534,2.1144040479766306,2.0761747503849612,CR
1.5,2.1960223126263583,2.2594097148410266,2.2269744483035625,CR
2,2.3134672662883435,2.3681494223198927,2.3405726163887586,CR
2.5,2.4087634037590653,2.456052118923232,2.432665963710816,CR
3,2.48946342885247,2.5318448210396407,2.5105980084491537,CR
3.5,2.5584983040677893,2.597970551425236,2.5784352454524258,CR
4,2.6198391314998566,2.6574955309387516,2.6386799221502297,CR
4.5,2.675742612605745,2.711403106186419,2.6929880258743926,CR
5,2.7255825504789684,2.761356349276462,2.742515713106648,CR
5.5,2.770118547195197,2.807321482373399,2.7881040059571007,CR
6,2.812010588115378,2.8499246675581777,2.8303849275827626,CR
6.5,2.8514198256374175,2.8911835809241384,2.8698461719534514,CR
7,2.8877387800371292,2.928948783013061,2.9068724096213225,CR
7.5,2.9210970274851995,2.9651814677514996,2.941772714076323,CR
8,2.9529261808462777,2.9998294839272117,2.974799374333997,CR
8.5,2.9820541668151352,3.032264561880555,3.0061611611363275,CR
9,3.0106878078839614,3.0638920020407387,3.0360329077074883,CR
9.5,3.0380541228021314,3.0931093013723134,3.064562574092717,CR
10,3.0636411148689704,3.1220547802724834,3.0918765519756137,CR
1,2.199826838181286,2.3262961995400206,2.2654084028678496,HA
1.5,2.3264737030558487,2.4313665817191352,2.3821361345104592,HA
2,2.420716130659007,2.5105716341609887,2.468601945123315,HA
2.5,2.494842960862945,2.574348726681194,2.5378352816552496,HA
3,2.557239432624203,2.629246759126604,2.595848388813077,HA
3.5,2.610515194161357,2.67752481687417,2.64593577855726,HA
4,2.6570759780289492,2.720420356105876,2.6901074314562394,HA
4.5,2.6983677525779726,2.7588288624065567,2.7296839870707954,HA
5,2.7358664639678474,2.793993583673056,2.7655817211107956,HA
5.5,2.7675759817500145,2.8282737728673597,2.798463484740434,HA
6,2.7958999526150174,2.85975081775318,2.828824945159139,HA
6.5,2.823234828326325,2.8881657355326533,2.8570468656283756,HA
7,2.8496338475290486,2.915943125107697,2.8834283444128115,HA
7.5,2.872916218439712,2.9424863031310413,2.9082087926105173,HA
8,2.8937467042307374,2.9684172326725764,2.9315829515215834,HA
8.5,2.9146479352240084,2.9916111656697306,2.9537114449191604,HA
9,2.9340366538038247,3.013611382364707,2.9747283746273903,HA
9.5,2.951612415899253,3.035120091818425,2.9947469037786068,HA
10,2.969186352851425,3.0561815221423863,3.0138634372669832,HA
1,2.180256297004313,2.2572353132658276,2.224171868994911,BC
1.5,2.3467438873067423,2.4122138823181514,2.384110387954941,BC
2,2.4722255380147105,2.5291151083662626,2.5045223735731272,BC
2.5,2.5741800162422095,2.6237163208755003,2.6020974405141906,BC
3,2.660408763232915,2.7043521034194353,2.684639901749128,BC
3.5,2.733537272577444,2.774894642918703,2.7564698453802667,BC
4,2.7986028744970333,2.8381548136692882,2.8202447754578737,BC
4.5,2.857075193979756,2.8946723275745287,2.8777229875125934,BC
5,2.910027942358153,2.9467163370078695,2.9301317994463965,BC
5.5,2.957890666726184,2.995204598007542,2.9783638267462744,BC
6,3.001806003673003,3.040276339615857,3.0230897491561612,BC
6.5,3.0434258421816978,3.0827254817821785,3.0648270087913936,BC
7,3.081683314347122,3.122389293404058,3.103983681883721,BC
7.5,3.116905257091019,3.1602894862642725,3.140887604665579,BC
8,3.1503125054876606,3.196060673612205,3.1758063490475927,BC
8.5,3.1814694875436604,3.2300748899562612,3.2089613072616703,BC
9,3.2117338083838716,3.2631543826261145,3.2405378625194996,BC
9.5,3.2401334345591084,3.2944048478001453,3.270692887507186,BC
10,3.267541179775688,3.3248647015798385,3.299560374653454,BC
1,2.0300513205884303,2.133985816432414,2.08592358228591,GL
1.5,2.2530809158699734,2.3426676465597738,2.3013009335236543,GL
2,2.4245068767665705,2.5027214746907385,2.467481476434599,GL
2.5,2.5665403875773367,2.636305019320683,2.604608544133442,GL
3,2.6892182813392917,2.7507536474580174,2.7222924770896593,GL
3.5,2.7953258337869085,2.852246754393405,2.825935216067322,GL
4,2.8908517368518765,2.943071322186305,2.918901447120949,GL
4.5,2.9764509654667144,3.0274541164389612,3.0034409433026337,GL
5,3.053977066969866,3.105571391001518,3.0811384996822904,GL
5.5,3.125028691017302,3.1780231271555066,3.153156067257203,GL
6,3.1924750803251296,3.2458463291781303,3.220373037030728,GL
6.5,3.253382946593717,3.3095437119791815,3.283472341081093,GL
7,3.311833713554613,3.3698215949719303,3.3429958087223466,GL
7.5,3.3664547588934246,3.4273444311778754,3.3993811423075098,GL
8,3.4170106687630875,3.482279985651894,3.4529874196362074,GL
8.5,3.465494304216745,3.535444291748779,3.5041131691787886,GL
9,3.511815312222765,3.5859645704663388,3.553009485675276,GL
9.5,3.55601036107877,3.634681830684695,3.5998897436890154,GL
10,3.5988942370152097,3.681770421597242,3.644936922120005,GL
1,2.1084374673145727,2.2122812267136336,2.1626010078134126,KW
1.5,2.275130020232507,2.363054152021131,2.3216390757718552,KW
2,2.401498481029115,2.475602010341859,2.4415342567255323,KW
2.5,2.5050781198584393,2.5693304846447806,2.538787198526743,KW
3,2.5916576911785327,2.6476582564586084,2.6211222657236024,KW
3.5,2.665553402920898,2.7172346202065665,2.69281885261919,KW
4,2.7307054995558206,2.779875781703007,2.756511216288361,KW
4.5,2.789252737883766,2.8368578615620903,2.813943271593174,KW
5,2.8422794550544457,2.8888047434716815,2.866332904913203,KW
5.5,2.8887270017963402,2.9373387353990266,2.914566262454478,KW
6,2.933238542917169,2.982721306142149,2.9593094261834207,KW
6.5,2.9735089432696737,3.025629247794891,3.0010764750217453,KW
7,3.0109010980897044,3.065302789418595,3.040272965728211,KW
7.5,3.0455816759465875,3.104108063642979,3.0772248089079337,KW
8,3.078609878357006,3.140961325634144,3.1121980793777184,KW
8.5,3.109196059447797,3.1760467240571044,3.14541298820597,KW
9,3.138716406499057,3.2093885339026826,3.177053974719726,KW
9.5,3.1678314129632206,3.2418535960471266,3.2072771488475933,KW
10,3.1949272291200193,3.272841402772026,3.2362158805214802,KW
1,2.116908235724625,2.139687976581711,2.127559633293802,MN
1.5,2.2489122062430775,2.268175334344915,2.2577260902548684,MN
2,2.3472718526204543,2.3638689261672017,2.3548828002319553,MN
2.5,2.4265845303675024,2.440619021661482,2.433113791769128,MN
3,2.493223865194748,2.505678377920726,2.498958721036284,MN
3.5,2.550832492076437,2.5620789256233416,2.5560182215211253,MN
4,2.601618953113949,2.612217519141071,2.6064975625913305,MN
4.5,2.647155113363143,2.6574103266566818,2.6518504441186477,MN
5,2.688430088497166,2.698488900660647,2.693088324555814,MN
5.5,2.726301432661572,2.736491101489292,2.730944746715358,MN
6,2.7613106532407374,2.7717719432683423,2.765969471581674,MN
6.5,2.793700723459761,2.8042485970476436,2.798585675556,MN
7,2.8239827935620014,2.834964208539913,2.8291263916331255,MN
7.5,2.852491739159305,2.8640402797931586,2.8578586503821635,MN
8,2.8793024898944015,2.8915208498292504,2.8850000041842847,MN
8.5,2.9047302449558945,2.9177374953217696,2.910730157080627,MN
9,2.928726393454218,2.9425857726135787,2.9351993485654533,MN
9.5,2.9516146352008596,2.9664702982743774,2.9585345248853927,MN
10,2.9734828902377286,2.9890624770834417,2.9808439658794437,MN
1,2.1898853545718966,2.2641881603339895,2.227001370185904,NO
1.5,2.3448949539373363,2.4084167723654737,2.3766145668244794,NO
2,2.4616518084112458,2.5160871011985053,2.488829708827952,NO
2.5,2.556604418456542,2.6034661984850653,2.5795101813798986,NO
3,2.6359414527975,2.67754544099928,2.656051115855883,NO
3.5,2.7037978300798344,2.742032073979368,2.7225364890278465,NO
4,2.764126070752902,2.7994714267285135,2.7814737636160785,NO
4.5,2.8178476027866743,2.8524278379695613,2.834519284729661,NO
5,2.8664977987692284,2.9004144374350727,2.8828275886360046,NO
5.5,2.9106089616469584,2.9459047574757617,2.927237318731545,NO
6,2.9509529400075967,2.987748810606052,2.968377903398394,NO
6.5,2.98836065347618,3.026478761069185,3.006734470578152,NO
7,3.023129511025053,3.0638339762551574,3.0426892606187805,NO
7.5,3.055755645187899,3.099160676514902,3.0765490939527096,NO
8,3.0861791650915915,3.132685170150817,3.108564193287628,NO
8.5,3.1157897180858343,3.164482131812207,3.1389414443656447,NO
9,3.1432742522441086,3.1948466782958085,3.167853964589098,NO
9.5,3.169265616412082,3.2233570277277765,3.1954481527658904,NO
10,3.194554469072468,3.250451871754956,3.2218489789864813,NO
1,2.0300958506266578,2.14918995569028,2.090243032096212,AB
1.5,2.1885876425191846,2.287603221556373,2.2374898693322085,AB
2,2.3051702342750797,2.391417986863206,2.348227714345878,AB
2.5,2.400632871204851,2.4749647086325237,2.437892572303253,AB
3,2.4807965947509523,2.5458853109760486,2.5136960758304245,AB
3.5,2.5495280188672376,2.608745173757593,2.5796275126798096,AB
4,2.610288622532899,2.665685145961195,2.638139537713631,AB
4.5,2.6647799629334905,2.717395007553927,2.6908541543261104,AB
5,2.712316748196336,2.766100558363924,2.738903089229617,AB
5.5,2.755250711227524,2.8104694623380473,2.7831091422722065,AB
6,2.7945047768751343,2.852494264005958,2.824090339142336,AB
6.5,2.8312230329559966,2.892567850896403,2.8623233608012293,AB
7,2.8647238971233304,2.9303003667082512,2.898184038490312,AB
7.5,2.8963632699013964,2.9657292911540556,2.9319742305548724,AB
8,2.9264312289593457,2.9995119628179383,2.9639402510421022,AB
8.5,2.9545843120081186,3.0321577203954773,2.994285860527789,AB
9,2.9810441959740928,3.0630461714477204,3.023181644914902,AB
9.5,3.0070865999523857,3.0932068428531165,3.0507719287353363,AB
10,3.0318656419929,3.1214839226338085,3.077179965051701,AB
1,2.255769794323025,2.3322343671060684,2.296682760187532,II
1.5,2.3860738379412894,2.4490352694684927,2.4195476322889125,II
2,2.4826852380455917,2.5357638385458374,2.51069417509751,II
2.5,2.5593781747777316,2.605968702343418,2.5837548051555235,II
3,2.6228478720663015,2.664974500176659,2.6450277259689554,II
3.5,2.678002767881255,2.7168401598650114,2.697967368192969,II
4,2.7258501617027164,2.7625603882391396,2.744682875863492,II
4.5,2.767847960530761,2.8034613685622847,2.7865609290075923,II
5,2.8055442806565454,2.841197007071455,2.8245641556731638,II
5.5,2.8396824321404757,2.8762011566793695,2.8593892794082274,II
6,2.8703235541631846,2.9087514808202464,2.8915575243808185,II
6.5,2.8995620590538804,2.9400598595614036,2.921469444830075,II
7,2.926257776890654,2.9694335299016292,2.949439799120933,II
7.5,2.950996382286062,2.997291046695921,2.975720617285262,II
8,2.9745351618248224,3.0230406176843383,3.0005169683572643,II
8.5,2.9972584498162442,3.047972925419996,3.023998043114257,II
9,3.018607618959108,3.0716641888809635,3.0463051338257205,II
9.5,3.03917040817679,3.094252443921164,3.0675575015073338,II
10,3.05843581653381,3.115835329592471,3.0878567701453226,II
1,2.2924937540243233,2.3755604529607415,2.3368097353889046,MI
1.5,2.462602280768091,2.5307421450291323,2.4991836354868213,MI
2,2.590194220169859,2.648850142671413,2.621194313598026,MI
2.5,2.6919538665365437,2.744414891604212,2.719924676024558,MI
3,2.7783544906231685,2.8251945522409416,2.8033503749464046,MI
3.5,2.853898139902216,2.8955382878656013,2.875881045412421,MI
4,2.9200519260925293,2.95903959597309,2.940226628445819,MI
4.5,2.978916805670186,3.015885816048869,2.9981786344097836,MI
5,3.0307915182350555,3.068718031348007,3.0509866709584696,MI
5.5,3.0789296781024156,3.1178858892148678,3.0995589901492315,MI
6,3.1227401726834576,3.1629968348816724,3.1445776338770677,MI
6.5,3.1632772076176416,3.2062146677662406,3.18656854021051,MI
7,3.199995797137429,3.247523102064294,3.2259462908996595,MI
7.5,3.2367740044810227,3.286496743176958,3.2630438044349304,MI
8,3.2702413305506273,3.3232929550079304,3.2981326917527447,MI
8.5,3.3019825637492426,3.358159060645797,3.3314376029899124,MI
9,3.332074934390298,3.390553439009045,3.3631465834912913,MI
9.5,3.360303119574539,3.4217354432999385,3.3934187062520023,MI
10,3.3873783304488914,3.451649189752234,3.4223898008541638,MI
