sample,FD,region,sample_size
186,4.806370907933507,global,40
187,5.039882674275948,global,40
188,4.571336813458085,global,40
189,5.2481840703794305,global,40
190,5.742285334153798,global,40
191,4.156272730403024,global,40
192,4.630805538725688,global,40
193,4.037775127436857,global,40
194,5.138570559536924,global,40
195,5.132813341163756,global,40
196,5.11497481780001,global,40
197,4.412120143892668,global,40
198,5.1774076865558785,global,40
199,4.8428134296185235,global,40
200,5.573613993950742,global,40
201,3.7139031758614642,global,40
202,4.633161438769081,global,40
203,4.757328231532543,global,40
204,4.470067083846286,global,40
205,4.93323803228732,global,40
206,4.705588212386267,global,40
207,4.525535759736567,global,40
208,4.96188468850765,global,40
209,4.40774400267495,global,40
210,4.818014832369498,global,40
211,4.78372230856828,global,40
212,4.402495693516855,global,40
213,4.1653390069807585,global,40
214,5.335967442821238,global,40
215,4.656545130799305,global,40
216,4.556996961098945,global,40
217,4.559342365867953,global,40
218,4.7364624069295305,global,40
219,4.334730298755402,global,40
220,4.787544863106791,global,40
221,4.338586698279913,global,40
222,4.78864618650575,global,40
223,4.8441958487509105,global,40
224,4.564602168841684,global,40
225,4.406915696780682,global,40
226,5.757629959768724,global,40
227,4.620232619029717,global,40
228,5.053039902232977,global,40
229,4.7013286836448405,global,40
230,5.968798523734303,global,40
231,5.088421395490176,global,40
232,4.8763381523602,global,40
233,4.349750319105133,global,40
234,4.352124990198234,global,40
235,4.29299649663467,global,40
236,4.879511007547393,global,40
237,4.303194435649198,global,40
238,4.641095040999979,global,40
239,5.6971801240334825,global,40
240,5.335078580522187,global,40
241,4.654498009851541,global,40
242,4.375766792473418,global,40
243,4.618223755645268,global,40
244,5.082610453119744,global,40
245,5.075856513133463,global,40
246,5.262726621476279,global,40
247,4.736495842608047,global,40
248,5.185778350497864,global,40
249,4.366070891014622,global,40
250,4.855427671592665,global,40
251,4.370738811437864,global,40
252,4.037224253656443,global,40
253,5.1933209055722465,global,40
254,4.372419446022146,global,40
255,5.46562320921117,global,40
256,5.060421117843936,global,40
257,4.559467230750746,global,40
258,5.186874090668922,global,40
259,4.710634740380201,global,40
260,4.400405433031042,global,40
261,5.897586214721184,global,40
262,4.981108500573841,global,40
263,5.295409864177023,global,40
264,4.94192751110663,global,40
265,4.729424834699556,global,40
266,4.502950296302455,global,40
267,4.591054515052977,global,40
268,5.512132431085793,global,40
269,4.618544941719543,global,40
270,4.4898114242519735,global,40
271,4.468796192342828,global,40
272,4.673152431600458,global,40
273,4.371075574219192,global,40
274,4.857948402325603,global,40
275,4.57781920083253,global,40
276,5.6247463793956465,global,40
277,4.454015266264543,global,40
278,4.84245352039823,global,40
279,4.956443295862537,global,40
280,5.419665085432162,global,40
281,5.146890607957145,global,40
282,4.7188464245379285,global,40
283,5.3762200915037655,global,40
284,4.692384913393586,global,40
285,5.646364949889193,global,40
286,5.497619045524938,global,40
287,4.887679112141369,global,40
288,5.177166444005546,global,40
289,4.566439185587412,global,40
290,4.454772004908115,global,40
291,5.226838085677877,global,40
292,4.712648197633736,global,40
293,4.907605891663245,global,40
294,5.132397731862508,global,40
295,4.884859464675904,global,40
296,4.177133488795941,global,40
297,4.2845148231276315,global,40
298,4.345128841157197,global,40
299,4.3883644557384835,global,40
300,5.727565305517592,global,40
301,4.902380175974596,global,40
302,5.370233850539531,global,40
303,4.965361977268429,global,40
304,4.4191500152223675,global,40
305,4.6308847567186175,global,40
306,5.025973086118118,global,40
307,5.0678687077461015,global,40
308,4.44666246892091,global,40
309,4.758108502285705,global,40
310,4.8916371020699145,global,40
311,5.0773420926461235,global,40
312,5.285262119613445,global,40
313,5.059735983729035,global,40
314,5.320411046095194,global,40
315,4.0798253889057525,global,40
316,4.569168760729241,global,40
317,4.897997239444594,global,40
318,5.2040655587940146,global,40
319,4.802473793876909,global,40
320,5.236459979871736,global,40
321,4.981482294286385,global,40
322,5.706064429762154,global,40
323,4.640646416355058,global,40
324,4.713066180413611,global,40
325,5.543088322533651,global,40
326,4.710952239131971,global,40
327,5.17495354435357,global,40
328,5.2308124717569076,global,40
329,4.082302701026199,global,40
330,4.955401967269153,global,40
331,4.567812636829132,global,40
332,5.720213889128741,global,40
333,5.197500485634617,global,40
334,4.279846924792495,global,40
335,5.112683869432222,global,40
336,4.337392364131234,global,40
337,4.5826081009563495,global,40
338,4.405184397612924,global,40
339,4.134443369843661,global,40
340,4.942502493215941,global,40
341,5.008986531137125,global,40
342,4.646368194039738,global,40
343,4.540245849648052,global,40
344,4.5257426010549056,global,40
345,5.433759933575916,global,40
346,4.567022607099882,global,40
347,5.12344163194273,global,40
348,5.725993565641419,global,40
349,4.273150610815066,global,40
350,5.863733748708052,global,40
351,4.711242266964323,global,40
352,4.72801250960597,global,40
353,4.568181042687622,global,40
354,5.2191790134662215,global,40
355,5.21039051795505,global,40
356,4.927994307203733,global,40
357,3.9264404694348953,global,40
358,4.3144245834694335,global,40
359,4.926607521678457,global,40
360,4.25909573588107,global,40
361,4.421827989825359,global,40
362,4.786272556696425,global,40
363,5.011655831131555,global,40
364,6.1746777985063614,global,40
365,5.343042462767943,global,40
366,4.77747396431987,global,40
367,5.088990195789627,global,40
368,4.303207474548359,global,40
369,4.866502869038182,global,40
370,4.289793021307913,global,40
371,4.497277442975473,global,40
372,4.433395342178814,global,40
373,4.188263162137184,global,40
374,5.658167771838354,global,40
375,4.240272571503448,global,40
376,4.708359577832206,global,40
377,4.476267445928558,global,40
378,5.379899008812659,global,40
379,4.861860920264208,global,40
380,4.715088681235118,global,40
381,5.383646512307776,global,40
382,5.222266170834845,global,40
383,5.114274817955375,global,40
384,5.0927194427203135,global,40
385,5.13121870932771,global,40
386,4.515489825126026,global,40
387,5.808107240140035,global,40
388,5.240845416176799,global,40
389,4.947656148972772,global,40
390,4.328077192937867,global,40
391,5.06443396614094,global,40
392,4.275510201936816,global,40
393,4.941425073779548,global,40
394,5.156164769630701,global,40
395,5.1760042269799005,global,40
396,4.646166684330547,global,40
397,4.449853758667024,global,40
398,4.474645109817933,global,40
399,5.074773377614952,global,40
400,4.569126479328095,global,40
401,4.048835714165035,global,40
402,5.524575976945424,global,40
403,4.056728512522143,global,40
404,4.797071273031419,global,40
405,4.200056973285963,global,40
406,5.067053617943719,global,40
407,4.762623488232573,global,40
408,4.895795974182486,global,40
409,5.0603161676521,global,40
410,4.838326585448185,global,40
411,4.547191430638621,global,40
412,4.059383799855965,global,40
413,4.858587032772125,global,40
414,4.421597397084997,global,40
415,5.2750046091528,global,40
416,4.539161537301272,global,40
417,4.737715329116422,global,40
418,4.969770943290595,global,40
419,5.128029416799572,global,40
420,4.907732885617828,global,40
421,4.310847219472714,global,40
422,4.510161245599201,global,40
423,4.027046368885503,global,40
424,4.979484490222372,global,40
425,4.9159193688377325,global,40
426,4.895096299208903,global,40
427,5.780350050623236,global,40
428,5.1013374971157415,global,40
429,4.838683865952989,global,40
430,4.920324705891291,global,40
431,5.681970167923159,global,40
432,5.522459950395988,global,40
433,5.55433916770458,global,40
434,4.951044993257299,global,40
435,4.418047823346228,global,40
436,5.020714768439815,global,40
437,4.840797589136862,global,40
438,4.590129151513012,global,40
439,4.68223857460037,global,40
440,3.909508242846542,global,40
441,4.835118411940491,global,40
442,4.66371163956373,global,40
443,4.609872403539614,global,40
444,5.16952026488264,global,40
445,4.9357082553128055,global,40
446,5.41188994975406,global,40
447,4.579917168691867,global,40
448,5.047569713236426,global,40
449,4.544043946096853,global,40
450,4.375054440545157,global,40
451,4.299150747685276,global,40
452,4.87316919433187,global,40
453,4.4476397847379605,global,40
454,4.883579109127341,global,40
455,4.90986427957698,global,40
456,5.684840230857767,global,40
457,4.345683863868818,global,40
458,5.0497847649255245,global,40
459,5.930304505434308,global,40
460,4.6945019337339575,global,40
461,5.12338386583817,global,40
462,4.434873963898658,global,40
463,5.719663361733757,global,40
464,4.64077399280994,global,40
465,4.733340822730872,global,40
466,4.8421596804033245,global,40
467,4.822582231796792,global,40
468,5.055423106353528,global,40
469,4.420123372237136,global,40
470,4.741685917160358,global,40
471,4.777672991089264,global,40
472,4.314842390762697,global,40
473,5.011636272994835,global,40
474,4.841846721304644,global,40
475,4.917620488800483,global,40
476,4.9224780734175955,global,40
477,4.469206188482534,global,40
478,4.843025968160976,global,40
479,4.96098521196188,global,40
480,4.290303043758531,global,40
481,5.090462181103225,global,40
482,5.558955244642519,global,40
483,4.964201656990256,global,40
484,4.23100166552514,global,40
485,4.783509881907766,global,40
486,4.532648887523869,global,40
487,4.568636269791653,global,40
488,5.09417797527789,global,40
489,4.477590511296531,global,40
490,5.120701505568174,global,40
491,5.46966681300523,global,40
492,4.189852785093526,global,40
493,4.709269079455763,global,40
494,4.309719556397904,global,40
495,4.760633678254255,global,40
496,5.009361398358658,global,40
497,4.901831821939924,global,40
498,4.519337769198521,global,40
499,4.516272383739997,global,40
500,5.4627114729098,global,40
501,6.051014401095625,global,40
502,3.9809956821208545,global,40
503,4.9296377237252536,global,40
504,4.659282112742449,global,40
505,5.227646364340875,global,40
506,4.664035853424615,global,40
507,4.450100357648619,global,40
508,4.844923353531115,global,40
509,4.610316330522333,global,40
510,4.146054818087357,global,40
511,5.45140684569247,global,40
512,4.899937421546752,global,40
513,4.390173185177696,global,40
514,4.559190467726872,global,40
515,4.503482832402004,global,40
516,4.834124462344932,global,40
517,5.474987906348383,global,40
518,4.693701245275198,global,40
519,5.09340658371945,global,40
520,5.195984289873973,global,40
521,4.517922428773124,global,40
522,4.928615475832793,global,40
523,4.476553737540755,global,40
524,4.222978400695321,global,40
525,4.768130448617215,global,40
526,4.817574864492505,global,40
527,5.249351038288871,global,40
528,4.661374339534864,global,40
529,4.9849119094017285,global,40
530,4.744680132558404,global,40
531,4.8660587558363435,global,40
532,4.3138727449772425,global,40
533,4.207808156706025,global,40
534,5.316415630714197,global,40
535,4.85848420092946,global,40
536,5.21826448755555,global,40
537,4.736829774567685,global,40
538,4.671150251462112,global,40
539,4.566198885897356,global,40
540,4.649546250749445,global,40
541,4.8560794072462325,global,40
542,4.907795981887397,global,40
543,5.330373738799103,global,40
544,5.127283305298755,global,40
545,4.786415587036447,global,40
546,5.930945657975651,global,40
547,4.626448901615569,global,40
548,4.206361373547198,global,40
549,4.10849206710981,global,40
550,5.10897509224069,global,40
551,4.902837728235916,global,40
552,4.39621792050858,global,40
553,4.396179979768301,global,40
554,5.302439025867309,global,40
555,4.410482368901511,global,40
556,5.067645772976595,global,40
557,5.231921568061698,global,40
558,5.141435495390096,global,40
559,4.960416034364868,global,40
560,4.654903700159643,global,40
561,4.643486979609671,global,40
562,4.6693751103682555,global,40
563,4.830729268282691,global,40
564,5.073369844313233,global,40
565,4.576928384109867,global,40
566,5.2328457062062,global,40
567,4.558868432224574,global,40
568,4.968095698260565,global,40
569,5.265072861600385,global,40
570,5.177250843062486,global,40
571,4.346726566656193,global,40
572,4.481245581242138,global,40
573,4.759836343818129,global,40
574,4.614492045711799,global,40
575,5.453979959478913,global,40
576,5.6321131114110035,global,40
577,4.311279685237872,global,40
578,5.022504857326417,global,40
579,4.028141588034504,global,40
580,4.760471584700835,global,40
581,4.818534707679186,global,40
582,4.431645691951113,global,40
583,4.326890716317695,global,40
584,4.8579060380104435,global,40
585,5.809544236422375,global,40
586,4.5066483550281,global,40
587,4.4983599515522386,global,40
588,4.838598705421748,global,40
589,4.610542965090648,global,40
590,5.020051456949737,global,40
591,4.589965977943502,global,40
592,4.275860215982509,global,40
593,4.170227139853174,global,40
594,5.105682967361267,global,40
595,4.425268726687002,global,40
596,5.789602662797271,global,40
597,4.546281727475551,global,40
598,5.333684457348285,global,40
599,4.449321296111998,global,40
600,4.901543877735891,global,40
601,4.936183501929549,global,40
602,5.039056632071231,global,40
603,4.709247477579926,global,40
604,4.274104987918222,global,40
605,4.896518755543648,global,40
606,4.614731420641778,global,40
607,4.829113792214721,global,40
608,5.20289207655987,global,40
609,4.130525363455966,global,40
610,5.193088539835355,global,40
611,4.986683515109054,global,40
612,4.360159428399736,global,40
613,4.541388295146607,global,40
614,4.996929691427505,global,40
615,4.854127922569088,global,40
616,5.9629163492407695,global,40
617,5.465142454630835,global,40
618,4.9739349853783805,global,40
619,4.463051650621384,global,40
620,5.120714569695818,global,40
621,4.695734730719837,global,40
622,5.067068880608547,global,40
623,4.989665764525703,global,40
624,4.1327914477042595,global,40
625,4.291894434665188,global,40
626,4.62494745863998,global,40
627,6.10013921241843,global,40
628,4.246445923573349,global,40
629,4.468490317535642,global,40
630,4.949749160577256,global,40
631,4.641820263247613,global,40
632,5.669244598491344,global,40
633,4.9491631795647,global,40
634,4.9484713214051625,global,40
635,4.542710495222795,global,40
636,4.423866612504717,global,40
637,4.907461787711645,global,40
638,5.659007549897457,global,40
639,4.44550417801608,global,40
640,5.154152695924004,global,40
641,4.778060395281371,global,40
642,4.8120693717258884,global,40
643,4.555997254773517,global,40
644,4.376629638962738,global,40
645,4.558734052464849,global,40
646,3.979241279041621,global,40
647,5.442879010138703,global,40
648,4.630981314686575,global,40
649,5.318429229714272,global,40
650,4.217173498957373,global,40
651,4.654503823470421,global,40
652,4.37126821699112,global,40
653,5.603201415144161,global,40
654,4.207054875506915,global,40
655,4.505739278155875,global,40
656,4.824520803901236,global,40
657,4.572254892444413,global,40
658,4.868280933016909,global,40
659,5.538279472580108,global,40
660,5.907999673204881,global,40
661,4.295772399182091,global,40
662,5.374411212815224,global,40
663,4.128083058980099,global,40
664,4.303988285968432,global,40
665,5.915946689411848,global,40
666,4.821022677041251,global,40
667,5.577576581890719,global,40
668,4.99503122960063,global,40
669,5.654575335655441,global,40
670,5.185037698557045,global,40
671,5.075806799422873,global,40
672,5.477921307387055,global,40
673,4.018533855549087,global,40
674,4.723054987459862,global,40
675,4.931850783102097,global,40
676,4.81820969455627,global,40
677,5.263755458285102,global,40
678,5.446504518786811,global,40
679,5.201077075702588,global,40
680,3.9965741348155706,global,40
681,5.152727764930237,global,40
682,4.783694575117964,global,40
683,5.028975952300438,global,40
684,4.850930117075349,global,40
685,4.753605819681958,global,40
686,4.623229297250459,global,40
687,4.8878107937723625,global,40
688,4.776732620113816,global,40
689,4.549481482542207,global,40
690,4.306352814761146,global,40
691,4.687967521265197,global,40
692,5.364419884194587,global,40
693,5.250024812260029,global,40
694,4.589988316322546,global,40
695,5.304427152324779,global,40
696,5.129381729123759,global,40
697,3.992236908770338,global,40
698,4.492845598957362,global,40
699,4.776411790904444,global,40
700,5.092439003574538,global,40
701,5.661288909124816,global,40
702,4.207030628526401,global,40
703,4.676441691982849,global,40
704,4.920524008007786,global,40
705,4.767522352149201,global,40
706,4.81410136348987,global,40
707,4.868833840110541,global,40
708,5.07953968688615,global,40
709,4.934948045492596,global,40
710,3.9095105153926526,global,40
711,5.199804720454223,global,40
712,4.600568396030944,global,40
713,4.329087082642591,global,40
714,4.364635206172193,global,40
715,4.243820616514233,global,40
716,4.662669782361187,global,40
717,5.205003423295819,global,40
718,4.704079782630522,global,40
719,5.208380146380316,global,40
720,5.264449976189452,global,40
721,4.485814696740956,global,40
722,5.103417974115906,global,40
723,4.483123405475371,global,40
724,4.676704944525882,global,40
725,4.919757111891632,global,40
726,5.154325679536279,global,40
727,4.339892734001408,global,40
728,5.1581204137213215,global,40
729,4.139314297816814,global,40
730,5.081930933660061,global,40
731,4.2506035847159,global,40
732,5.515336951887403,global,40
733,4.558487230290031,global,40
734,5.8570462578772755,global,40
735,4.808384102315355,global,40
736,4.277724942705058,global,40
737,4.810739391914433,global,40
738,5.117205656640034,global,40
739,4.245607257347544,global,40
740,5.1665261829973526,global,40
741,4.408540658947235,global,40
742,4.888676905548893,global,40
743,4.2695754237382,global,40
744,4.9632418615476785,global,40
745,4.217608894591566,global,40
746,5.034949310925466,global,40
747,5.195533663210792,global,40
748,4.721328897925759,global,40
749,4.854382534469376,global,40
750,4.630499363245162,global,40
751,4.621869855433916,global,40
752,4.619788369321543,global,40
753,4.757502491147513,global,40
754,5.094810554398006,global,40
755,4.767048731259124,global,40
756,4.484367318382649,global,40
757,5.102417637768632,global,40
758,5.231809025454577,global,40
759,4.536380849838957,global,40
760,4.424711982612927,global,40
761,4.167371071795647,global,40
762,4.13931550481972,global,40
763,4.72343978761871,global,40
764,4.629797553201153,global,40
765,4.148084184766014,global,40
766,3.78152068386452,global,40
767,4.723728107571909,global,40
768,5.393795574908585,global,40
769,4.608892826921084,global,40
770,4.982549442406783,global,40
771,4.228586494054358,global,40
772,4.370141988894629,global,40
773,4.816880975865027,global,40
774,4.494177690583081,global,40
775,4.740421872460478,global,40
776,4.334001596215931,global,40
777,4.837862292789069,global,40
778,4.45979438574749,global,40
779,5.334814150395613,global,40
780,4.791680480543933,global,40
781,5.1131135212547125,global,40
782,5.706371121427181,global,40
783,5.588470604444208,global,40
784,5.330983793183875,global,40
785,4.761937196731229,global,40
786,4.774120144758211,global,40
787,4.562078288005585,global,40
788,4.529313548311681,global,40
789,4.997455476535333,global,40
790,4.619468848953863,global,40
791,4.781120754004294,global,40
792,4.064440235374619,global,40
793,5.836348715428713,global,40
794,5.088071930723484,global,40
795,4.272294862366064,global,40
796,4.298146272751619,global,40
797,5.326001577259007,global,40
798,5.124124426096541,global,40
799,5.438412602068651,global,40
800,4.198689834645877,global,40
801,4.778492357036375,global,40
802,4.861091988076911,global,40
803,4.262951057868294,global,40
804,5.415450694605587,global,40
805,4.71713479591036,global,40
806,4.847631963916424,global,40
807,5.191513137769694,global,40
808,4.75956824884604,global,40
809,5.401879592005923,global,40
810,4.680175484991723,global,40
811,5.032337142410048,global,40
812,4.978028094681237,global,40
813,4.521058941229083,global,40
814,4.531511394156513,global,40
815,4.016025876775673,global,40
816,4.503616913565542,global,40
817,4.163471173354295,global,40
818,4.790927367950112,global,40
819,5.338670855900689,global,40
820,4.81432807097352,global,40
821,4.9932692091703466,global,40
822,3.9834468155172797,global,40
823,4.67329077099057,global,40
824,5.103904015737163,global,40
825,5.209087953643735,global,40
826,4.467952738707108,global,40
827,5.0674631496559295,global,40
828,4.961281162027086,global,40
829,4.632365152990932,global,40
830,4.809423019602882,global,40
831,4.631760965692794,global,40
832,5.91952120895026,global,40
833,5.0568937993109495,global,40
834,4.347838447960527,global,40
835,5.1291624732571,global,40
836,5.00660907984375,global,40
837,5.506369043569476,global,40
838,4.751216188753878,global,40
839,4.146971735453452,global,40
840,4.778229216628254,global,40
841,4.559336287886857,global,40
842,4.778313300571783,global,40
843,4.628829956664075,global,40
844,4.663838088342535,global,40
845,5.754973301288712,global,40
846,4.789075263041986,global,40
847,4.9719418034742375,global,40
848,6.21628145483717,global,40
849,4.2832450303215515,global,40
850,4.3715530362904955,global,40
851,4.947812669323426,global,40
852,4.773160642070685,global,40
853,4.821933679743842,global,40
854,5.656607314500712,global,40
855,4.310340554922123,global,40
856,4.817578585181055,global,40
857,4.5197872677685575,global,40
858,5.039753063890374,global,40
859,4.735610587214747,global,40
860,4.630389850988081,global,40
861,5.143291853088565,global,40
862,5.593269895173736,global,40
863,4.578317631380629,global,40
864,5.426790188186547,global,40
865,4.804718961204431,global,40
866,4.407836661884683,global,40
867,6.075374241302998,global,40
868,4.04865592790629,global,40
869,5.649086739081366,global,40
870,4.069202196320287,global,40
871,4.758914148253705,global,40
872,4.606165200796325,global,40
873,5.128710691743507,global,40
874,4.814839359512214,global,40
875,5.397345075948262,global,40
876,4.42165223267272,global,40
877,4.710413984027862,global,40
878,6.075321109779582,global,40
879,4.611550776229485,global,40
880,4.526636600305187,global,40
881,4.290949117488746,global,40
882,4.962947553155756,global,40
883,4.596553868112336,global,40
884,4.389666793094718,global,40
885,6.23667759061932,global,40
886,4.533050934650503,global,40
887,4.088975302692539,global,40
888,4.412018642145287,global,40
889,5.880415982571101,global,40
890,4.35009333008038,global,40
891,5.148030879353863,global,40
892,4.588184834803158,global,40
893,5.136045491277677,global,40
894,4.443415496183897,global,40
895,5.19849392588049,global,40
896,5.387764846155664,global,40
897,4.773753591335841,global,40
898,4.868945458804596,global,40
899,5.60684583102329,global,40
900,5.1967903025557565,global,40
901,4.863095162885906,global,40
902,4.851308561544715,global,40
903,4.611228446608873,global,40
904,4.978137627861868,global,40
905,5.170813173231695,global,40
906,5.07490170579793,global,40
907,4.952606560061681,global,40
908,4.667042274346888,global,40
909,4.241701206952845,global,40
910,4.566369433539298,global,40
911,4.266856345906105,global,40
912,4.82792777844798,global,40
913,4.399203019166245,global,40
914,4.485131871727985,global,40
915,4.546745535723617,global,40
916,5.617976651053159,global,40
917,5.010713875960751,global,40
918,5.602392653985637,global,40
919,6.01280467706952,global,40
920,4.6313438980848405,global,40
921,4.666292874160011,global,40
922,4.952246518721224,global,40
923,4.669698048833368,global,40
924,4.610314670225162,global,40
925,4.027777695138156,global,40
926,4.137991835700047,global,40
927,4.8437767452044405,global,40
928,4.950064735164467,global,40
929,4.4356463561940735,global,40
930,5.063716345910416,global,40
931,4.514007324742297,global,40
932,4.6390467883044115,global,40
933,4.803003567260776,global,40
934,4.72452660622767,global,40
935,4.051002505242308,global,40
936,5.056614396205292,global,40
937,4.824373708513319,global,40
938,5.123940950499093,global,40
939,4.540141872658579,global,40
940,4.4455203753399894,global,40
941,5.048011689718727,global,40
942,4.950821592245967,global,40
943,5.555040959667159,global,40
944,4.9549758271052,global,40
945,5.5938778163640634,global,40
946,5.823951609302584,global,40
947,5.421005468970875,global,40
948,5.908295607759563,global,40
949,4.236470999859392,global,40
950,3.980197759543974,global,40
951,4.784517617814301,global,40
952,4.244133898409235,global,40
953,4.333507492543816,global,40
954,5.135738597102867,global,40
955,4.8379105458889615,global,40
956,4.572261925952304,global,40
957,4.621882092093093,global,40
958,4.711480486731798,global,40
959,5.279991222479519,global,40
960,5.685711088253213,global,40
961,4.485078827997913,global,40
962,4.835714896295553,global,40
963,4.9305708865677795,global,40
964,4.163549351787776,global,40
965,5.028896565819196,global,40
966,5.222420253573013,global,40
967,4.32245621889127,global,40
968,4.254459052712454,global,40
969,4.214700150388694,global,40
970,4.431074610562877,global,40
971,4.640972912943175,global,40
972,5.049064079185083,global,40
973,4.7765941088485695,global,40
974,4.168831124103697,global,40
975,4.278353490768806,global,40
976,4.317371480400435,global,40
977,4.55318299511158,global,40
978,4.261870170628896,global,40
979,5.911145204669085,global,40
980,5.570111873858172,global,40
981,5.580692005962139,global,40
982,5.2392416077008495,global,40
983,4.404916370859232,global,40
984,4.563092088573333,global,40
985,4.852842663230058,global,40
986,4.5344144335225325,global,40
987,4.915851349603206,global,40
988,5.324365955600432,global,40
989,5.069626043624251,global,40
990,4.9269265206173944,global,40
