replicate,res,sample_size
217,0.7753104187838507,40
218,0.6640357293381309,57
219,0.8818837245379098,25
220,0.6841693837977365,49
221,0.6982248260788835,51
222,0.7600259644624421,41
223,0.8150240659203519,35
224,0.7960744959279655,38
225,0.7111027234157296,29
226,0.5851350631195815,40
227,0.6803459896887051,42
228,0.722094159333685,27
229,0.6380535851188714,36
230,0.6776814597003517,52
231,0.680694606840845,40
232,0.7293078827359308,57
233,0.7866402245925248,25
234,0.654475768297123,49
235,0.6711386126276138,51
236,0.6662935702709141,41
237,0.6563469225996431,35
238,0.7970533396492716,38
239,0.7438348665093648,29
240,0.7453015506027116,40
241,0.7279010245173871,42
242,0.7066980428279651,27
243,0.6395166825119629,36
244,0.6000633331070127,52
245,0.6928118441665079,40
246,0.6976911870601428,57
247,0.8096654768286881,25
248,0.6113044876735847,49
249,0.6949602523048704,51
250,0.7164478298695492,41
251,0.6866759837535328,35
252,0.6328273393437567,38
253,0.6914113256540223,29
254,0.6575000755742119,40
255,0.7355448478524611,42
256,0.6742297478008755,27
257,0.8160109467684611,36
258,0.7118724459743919,52
259,0.6734322592892278,40
260,0.598144863796031,57
261,0.7040818354781007,25
262,0.680763551211071,49
263,0.7205094853580624,51
264,0.8301473669693021,41
265,0.5747050378352476,35
266,0.7629317761353116,38
267,0.7613031383546168,29
268,0.7610932937898682,40
269,0.6573405386253715,42
270,0.674233324094867,27
271,0.6504312987939632,36
272,0.6524988198589766,52
273,0.6850878534453206,40
274,0.6449248314826875,57
275,0.7483960897740134,25
276,0.5974567985186009,49
277,0.6759518318470963,51
278,0.7783071758011628,41
279,0.734094234321673,35
280,0.6743446932914886,38
281,0.6532954770895832,29
282,0.7412429633536041,40
283,0.6656254828825826,42
284,0.7532333208464369,27
285,0.6040041311190096,36
286,0.7768936897949332,52
287,0.6519362959376962,40
288,0.7469467021329572,57
289,0.7698098152627522,25
290,0.7574023269026938,49
291,0.7422188660883974,51
292,0.7592672863885336,41
293,0.6244567226123828,35
294,0.8144627760144824,38
295,0.7177870376567286,29
296,0.6939442865804701,40
297,0.7385608046981732,42
298,0.7710351424123173,27
299,0.6977198372469958,36
300,0.66422539005339,52
301,0.6666212705237832,40
302,0.6534903611319508,57
303,0.717783750595453,25
304,0.7008418996650462,49
305,0.6940067760179012,51
306,0.7456642053102834,41
307,0.7540542688283594,35
308,0.6233822270889875,38
309,0.6820012907521201,29
310,0.7248701528949887,40
311,0.6716764321709274,42
312,0.7159977555787177,27
313,0.7012425683335668,36
314,0.7504628193955036,52
315,0.8038045460920905,40
316,0.6861149812259554,57
317,0.8126529896058532,25
318,0.6721812967162236,49
319,0.688956296767029,51
320,0.8012197678934302,41
321,0.6953662691071241,35
322,0.7416893162908632,38
323,0.7588484666625583,29
324,0.6881237076527259,40
325,0.6482427163532687,42
326,0.7342769945151242,27
327,0.7550391786257689,36
328,0.806541155130477,52
329,0.7381642278137196,40
330,0.6231594400433672,57
331,0.6230770522820468,25
332,0.6840569829466088,49
333,0.675804447307534,51
334,0.6541373687214495,41
335,0.6479803647123709,35
336,0.7591498380281118,38
337,0.7156170389364198,29
338,0.6945875325190329,40
339,0.6637283535646389,42
340,0.7853683895798695,27
341,0.7459554363884855,36
342,0.6502745944871594,52
343,0.7639130672954382,40
344,0.7193777280741254,57
345,0.7760921989126001,25
346,0.7129594398013943,49
347,0.6824084130131653,51
348,0.6187581711984508,41
349,0.7142446865056309,35
350,0.7124729409535058,38
351,0.7440788088053234,29
352,0.6139059930191452,40
353,0.7977730160148775,42
354,0.6541573443637543,27
355,0.7918927747529644,36
356,0.7357616172933991,52
357,0.7284978956863649,40
358,0.620373711230567,57
359,0.7043064390934779,25
360,0.7200145260137589,49
361,0.640192995820747,51
362,0.6904980826934978,41
363,0.7325672976462778,35
364,0.730706692756006,38
365,0.6889628168575979,29
366,0.7457698646961546,40
367,0.6774842215326388,42
368,0.6966129097684836,27
369,0.6778989456740587,36
370,0.796264291872671,52
371,0.7726434108893545,40
372,0.6834188641647125,57
373,0.7833056140160929,25
374,0.6621189095640895,49
375,0.7040596894322427,51
376,0.6936625364804874,41
377,0.7563418265714728,35
378,0.6318379387773921,38
379,0.6894614164045796,29
380,0.676835980432314,40
381,0.6994513027970567,42
382,0.6900170705641684,27
383,0.7336102273034081,36
384,0.668150547767927,52
385,0.7097688373857616,40
386,0.717274345319119,57
387,0.7620468627201321,25
388,0.6745421268122815,49
389,0.6620829118933662,51
390,0.7755475935353975,41
391,0.7008035344893631,35
392,0.8172911499174373,38
393,0.720062020488749,29
394,0.6441259311866138,40
395,0.6252505547338523,42
396,0.7636511410896772,27
397,0.7008019732216768,36
398,0.7108253898459208,52
399,0.6567973352482954,40
400,0.7024313898937647,57
401,0.7696266560156743,25
402,0.736277780216792,49
403,0.6633527037870919,51
404,0.7405644544850447,41
405,0.8113000371373406,35
406,0.6660462882092032,38
407,0.7089568079214396,29
408,0.7090206329253395,40
409,0.7049918482588006,42
410,0.8401919890654553,27
411,0.7707688259039449,36
412,0.6771818678240835,52
413,0.6559797096171993,40
414,0.6939585027683016,57
415,0.6868358975733911,25
416,0.7123028741695495,49
417,0.7061955308759722,51
418,0.7313714845388904,41
419,0.776233861539516,35
420,0.713923334446595,38
421,0.6802558188571618,29
422,0.7357255749945292,40
423,0.7180788301821214,42
424,0.5736416425203311,27
425,0.8093160801782647,36
426,0.6019440764562006,52
427,0.7054895747342164,40
428,0.7248844415580277,57
429,0.7552577233890749,25
430,0.6929689492171185,49
431,0.674483599551125,51
432,0.7997355157893152,41
433,0.6212159621029021,35
434,0.7083953324482266,38
435,0.737381686669499,29
436,0.6937410976132966,40
437,0.7846747428290318,42
438,0.5831655835656802,27
439,0.6539303888592916,36
440,0.7020233543717459,52
441,0.6401822179657841,40
442,0.7150596347712892,57
443,0.7599899150327377,25
444,0.7287746146475752,49
445,0.6509437713099238,51
446,0.7313448250356289,41
447,0.7707483810991762,35
448,0.7192620351308731,38
449,0.6884831528471307,29
450,0.6826166070172333,40
451,0.7544056055400203,42
452,0.6790588874656689,27
453,0.7640478410468567,36
454,0.6672251677581738,52
455,0.7080568100402961,40
456,0.7161923533404797,57
457,0.8663877617135297,25
458,0.7281411372421471,49
459,0.6713169609962414,51
460,0.6861219407042328,41
461,0.725738461557186,35
462,0.6984736073964142,38
463,0.6235380355617346,29
464,0.713757928789709,40
465,0.6619442156502668,42
466,0.7850490315623377,27
467,0.7743220347204299,36
468,0.7896776975818361,52
469,0.7023273292967175,40
470,0.6961902977146033,57
471,0.6845131004672123,25
472,0.7468461487032275,49
473,0.6783010279260064,51
474,0.7708934013196763,41
475,0.7327008326623251,35
476,0.6758070480681929,38
477,0.6489697020865984,29
478,0.7521920288717487,40
479,0.6920814581335415,42
480,0.775729242879944,27
481,0.7345827259010189,36
482,0.6864271351376804,52
483,0.5752249228855172,40
484,0.7058199008739835,57
485,0.665205119651662,25
486,0.7939000419708107,49
487,0.700587210090329,51
488,0.650088681241228,41
489,0.6167916534551631,35
490,0.7180913781133382,38
491,0.8252211431145733,29
492,0.8091771229323526,40
493,0.5993522590204299,42
494,0.6016952420470182,27
495,0.6333501263383012,36
496,0.7059162833913963,52
497,0.6915966548822908,40
498,0.648011834694751,57
499,0.748036267999941,25
500,0.6996805961001816,49
501,0.8236443558554343,51
502,0.7002177978766343,41
503,0.7086356497189793,35
504,0.6917717094232294,38
505,0.7661626246379291,29
506,0.6879145407533205,40
507,0.6341598381956232,42
508,0.6708777723447601,27
509,0.5882501199832062,36
510,0.6881223535941701,52
511,0.6846833852205592,40
512,0.6612822680228756,57
513,0.7197324067129838,25
514,0.672235725287439,49
515,0.7434855042164545,51
516,0.6927434294154946,41
517,0.6599399150802343,35
518,0.690564747418902,38
519,0.7115370251625627,29
520,0.6660875006961016,40
521,0.6963398063100343,42
522,0.7613190781285194,27
523,0.567959927191818,36
524,0.8049702863961687,52
525,0.7863218441377335,40
526,0.7398979686481002,57
527,0.6296325136239397,25
528,0.6994830415836244,49
529,0.675746431819346,51
530,0.7302390219943489,41
531,0.6286541607359764,35
532,0.7900343797300726,38
533,0.7413607745509785,29
534,0.7124339285792548,40
535,0.7040860493202851,42
536,0.7316186620039777,27
537,0.8069449424700461,36
538,0.594510918747392,52
539,0.6202661823162773,40
540,0.7670758346192897,57
541,0.691022231823629,25
542,0.685175269763572,49
543,0.6823211820005696,51
544,0.6917572237394973,41
545,0.6469769213568047,35
546,0.7040966117089043,38
547,0.586352807385951,29
548,0.7130092598726288,40
549,0.6899973487927245,42
550,0.8106095454271784,27
551,0.6502865627569945,36
552,0.7901131395274573,52
553,0.7841707426781135,40
554,0.7030390349767477,57
555,0.7264690391981361,25
556,0.6951427803991203,49
557,0.6670314333217534,51
558,0.704414833281578,41
559,0.6320657551450758,35
560,0.6215818767656417,38
561,0.8102355806146637,29
562,0.6375237088417123,40
563,0.6831834969630948,42
564,0.6894942234525696,27
565,0.7262953432764101,36
566,0.7342626342869782,52
567,0.6361956610403757,40
568,0.7150512334514944,57
569,0.6522308004243175,25
570,0.8041589482073721,49
571,0.8068315728431721,51
572,0.6514452885958508,41
573,0.649261144317233,35
574,0.5665603084026273,38
575,0.7959683968702089,29
576,0.7231359830708787,40
577,0.6927498694363622,42
578,0.8006311187728415,27
579,0.7471592252841789,36
580,0.6894277104715986,52
581,0.6032184977705879,40
582,0.6860243356501609,57
583,0.7734061188111774,25
584,0.7024751880745477,49
585,0.6285131024852834,51
586,0.7262855907158552,41
587,0.7108870536234159,35
588,0.6094819026896933,38
589,0.6829004980635992,29
590,0.6347870897695446,40
591,0.7546450918401367,42
592,0.7104805593943626,27
593,0.6889895293101699,36
594,0.7519224277356789,52
595,0.6635685149800226,40
596,0.6556102422660505,57
597,0.7746219462530546,25
598,0.6983213874608393,49
599,0.6406404921470797,51
600,0.6656239685437076,41
601,0.7717297559673639,35
602,0.6642070395269551,38
603,0.728910603417124,29
604,0.7170002103492463,40
605,0.7819366840049501,42
606,0.8043443416931509,27
607,0.6087978657622772,36
608,0.7302347899058509,52
609,0.7063533857909936,40
610,0.6988812609402884,57
611,0.6787263319468119,25
612,0.7835741275854577,49
613,0.8020033556356544,51
614,0.5847282578628328,41
615,0.7047754422554151,35
616,0.6788808022880538,38
617,0.6718869626529335,29
618,0.6928420974475904,40
619,0.689697221979949,42
620,0.7112831984760901,27
621,0.6809754386021483,36
622,0.734282619975219,52
623,0.6723435774339952,40
624,0.6415764082639923,57
625,0.7666654250510151,25
626,0.7051519824307597,49
627,0.7563371888218731,51
628,0.7075842971249564,41
629,0.7738885187451655,35
630,0.5904327198668212,38
631,0.7376739774668254,29
632,0.6116565512817949,40
633,0.7068618297632544,42
634,0.7420471497967944,27
635,0.7969125731796655,36
636,0.7194493086550346,52
637,0.7254382802063838,40
638,0.65227429297635,57
639,0.7630143423787438,25
640,0.7290337025813252,49
641,0.586117045825882,51
642,0.7540717405618044,41
643,0.6488795273268703,35
644,0.7601631133554819,38
645,0.5881515873967398,29
646,0.7579639906268293,40
647,0.7222662735997992,42
648,0.7819293232367763,27
649,0.69753996238325,36
650,0.6794899148458725,52
651,0.6179672819111616,40
652,0.6530995497841969,57
653,0.6685809281061784,25
654,0.7178417149334164,49
655,0.6806640794763559,51
656,0.6444130506840257,41
657,0.7000585991522782,35
658,0.577823250938568,38
659,0.8354251323887875,29
660,0.8553793990528582,40
661,0.6582441769589696,42
662,0.7247324032843763,27
663,0.6188178434676261,36
664,0.7135747208920913,52
665,0.8241955334489964,40
666,0.6625317704946242,57
667,0.6342123402534958,25
668,0.7022751214619682,49
669,0.7046928745803055,51
670,0.711484165894377,41
671,0.6672688710956499,35
672,0.677980810918376,38
673,0.6988592863011409,29
674,0.71669811737187,40
675,0.747235105352178,42
676,0.7734377613562591,27
677,0.7004236910032505,36
678,0.7221807636395402,52
679,0.6853824601316731,40
680,0.6311561080278115,57
681,0.8068650389932686,25
682,0.7841947011039049,49
683,0.6740222533804401,51
684,0.6508676411287019,41
685,0.7178246565853995,35
686,0.6691982987740751,38
687,0.7219850927171688,29
688,0.7805534213627351,40
689,0.7527295551625263,42
690,0.8422459821858792,27
691,0.6468160261090639,36
692,0.6615767214717264,52
693,0.7362011025592499,40
694,0.7294372441009542,57
695,0.6108555652618699,25
696,0.7384224520708976,49
697,0.6509977245244539,51
698,0.7535495909557222,41
699,0.761842973819592,35
700,0.6425128891229547,38
701,0.7074750309180341,29
702,0.5987455394031018,40
703,0.7150828972287036,42
704,0.808766546022665,27
705,0.7230808037285827,36
706,0.7544328926369661,52
707,0.7311612713591163,40
708,0.7312760393861649,57
709,0.7041129051503004,25
710,0.6722794238172601,49
711,0.6877791049135374,51
712,0.7040189966823095,41
713,0.8281267518705646,35
714,0.7429476242027513,38
715,0.7044346119805079,29
716,0.7337967149965621,40
717,0.7754759614221728,42
718,0.6854513228008409,27
719,0.7841230640922233,36
720,0.7089967157096442,52
721,0.7956110921471017,40
722,0.7627676878196874,57
723,0.7472804784000394,25
724,0.6328245956193155,49
725,0.6746333219391764,51
726,0.7139063469806884,41
727,0.619870577820372,35
728,0.7811288922548603,38
729,0.7278838617497618,29
730,0.8275356660247151,40
731,0.6553435468277917,42
732,0.6955123870647227,27
733,0.6983466136994592,36
734,0.7116683336976353,52
735,0.6895255892136021,40
736,0.6867060961203395,57
737,0.6198201123531248,25
738,0.799637229272711,49
739,0.7659299708565687,51
740,0.7273461224536759,41
741,0.7449640235285261,35
742,0.713174012582563,38
743,0.7382790376249505,29
744,0.7161182138904386,40
745,0.6093504669148514,42
746,0.6648042132724754,27
747,0.7722504946232487,36
748,0.7184614251553139,52
749,0.7464908449069039,40
750,0.631152122204658,57
751,0.7265322370930832,25
752,0.6312049094126051,49
753,0.7060524144307457,51
754,0.6919333713875429,41
755,0.6427062814169259,35
756,0.7995220064512796,38
757,0.5314582110275904,29
758,0.7415140844528623,40
759,0.6971862634695872,42
760,0.7787986975991948,27
761,0.7147551782384943,36
762,0.6792902145059404,52
763,0.6945337181308607,40
764,0.7052262402837403,57
765,0.8470093751017655,25
766,0.6693930280555157,49
767,0.7051742091064285,51
768,0.6675253662064561,41
769,0.7042777320663357,35
770,0.7329405881978185,38
771,0.7866471888517997,29
772,0.8051914443006858,40
773,0.6962017771134638,42
774,0.753988847045174,27
775,0.676867536659708,36
776,0.772916708628044,52
777,0.669181371323699,40
778,0.7060930797685918,57
779,0.7263474517523105,25
780,0.7152975585326952,49
781,0.6084641388661186,51
782,0.6980212217455228,41
783,0.7156568855762558,35
784,0.755303959437594,38
785,0.6725424735083766,29
786,0.7417996424609008,40
787,0.7070655827589037,42
788,0.6019550998830562,27
789,0.7784709108761698,36
790,0.7207905077180298,52
791,0.6577746998949994,40
792,0.6337054632719552,57
793,0.7927604424995223,25
794,0.7350517151238708,49
795,0.7066201680234098,51
796,0.7203703820376152,41
797,0.807013858359054,35
798,0.667277416462016,38
799,0.7029832207262676,29
800,0.6363020151051811,40
801,0.6677805175568993,42
802,0.797272468746028,27
803,0.7301194579210368,36
804,0.6991208040651623,52
805,0.714624019276478,40
806,0.6905571211244033,57
807,0.6290190095027035,25
808,0.6990145868058543,49
809,0.6106829950295872,51
810,0.7790141988432254,41
811,0.7366837984641014,35
812,0.7392302581835193,38
813,0.8173809119212655,29
814,0.6838895630605167,40
815,0.6859023379234024,42
816,0.6128085661726609,27
817,0.6704201369867754,36
818,0.6589521799709999,52
819,0.7118183192611375,40
820,0.6709510629580797,57
821,0.6235858583728515,25
822,0.7021211253035541,49
823,0.7353269013014998,51
824,0.740576230841788,41
825,0.8446580358999565,35
826,0.7196038198254352,38
827,0.7541541191078361,29
828,0.7209385896460201,40
829,0.7174080867248259,42
830,0.7099807693742064,27
831,0.6969229890725877,36
832,0.6487105852548093,52
833,0.5864265607697345,40
834,0.7064049546027267,57
835,0.8200264768487053,25
836,0.7398146393379672,49
837,0.7574299923243097,51
838,0.8109042051777436,41
839,0.7432551624240007,35
840,0.6692952205583861,38
841,0.8146855918185255,29
842,0.7099515705859922,40
843,0.6850207097577579,42
844,0.7073590183394582,27
845,0.6710586828270362,36
846,0.8129337148112766,52
847,0.7328305837608474,40
848,0.75503553242112,57
849,0.8360049827435713,25
850,0.692308541045838,49
851,0.6124608394048562,51
852,0.6955133849484152,41
853,0.7156440624889031,35
854,0.7358308213941157,38
855,0.6221023553020825,29
856,0.7864347697130086,40
857,0.8134934495468233,42
858,0.8109753117824757,27
859,0.6915004648184451,36
860,0.6908473447991652,52
861,0.7193988459121449,40
862,0.7301747714339257,57
863,0.5858277403193666,25
864,0.6731172032789032,49
865,0.7138735834544176,51
866,0.6776148233852876,41
867,0.8283189024687981,35
868,0.6862091654509319,38
869,0.7350010535993663,29
870,0.7255822540493383,40
871,0.620163032544278,42
872,0.7006695221753568,27
873,0.730596029165988,36
874,0.7498515411579796,52
875,0.7649224531184508,40
876,0.6671997993149591,57
877,0.7124899676400218,25
878,0.712127312362682,49
879,0.7433082332743813,51
880,0.7845235967020986,41
881,0.7305864421410997,35
882,0.71641339598826,38
883,0.6526911970010668,29
884,0.6976108547585754,40
885,0.7081053948619823,42
886,0.7578322437077526,27
887,0.6571245756357386,36
888,0.7435455913289796,52
889,0.6930575423651983,40
890,0.6299075878281724,57
891,0.8076637044652065,25
892,0.766380611035336,49
893,0.7139078254802008,51
894,0.7920578026405344,41
895,0.7167340372649125,35
896,0.6813097464234403,38
897,0.6497853675766966,29
898,0.6767801549096762,40
899,0.6772916036852598,42
900,0.7428820067239447,27
901,0.699848527098995,36
902,0.6899722387287698,52
903,0.69063156499084,40
904,0.6198824213087996,57
905,0.7027642737135285,25
906,0.766113307670335,49
907,0.67327833585215,51
908,0.6702015344234975,41
909,0.6950872736133544,35
910,0.718972070214417,38
911,0.7750384772472731,29
912,0.6571355285861421,40
913,0.6737024081476439,42
914,0.6896380710361072,27
915,0.6663322534887137,36
916,0.7064962049711226,52
917,0.7136083630573841,40
918,0.6879813800260982,57
919,0.7915757590777603,25
920,0.6807081404355828,49
921,0.7078414937064005,51
922,0.7643793981575802,41
923,0.6818269281157955,35
924,0.6530616562155305,38
925,0.812786750357248,29
926,0.7920325025373298,40
927,0.5328344010915389,42
928,0.7274084514280126,27
929,0.6855556046768664,36
930,0.7485624671931244,52
931,0.8309584873591963,40
932,0.7016085732425998,57
933,0.6808912326791478,25
934,0.6896266850812114,49
935,0.6870759160934293,51
936,0.7967808467261609,41
937,0.5968677678569464,35
938,0.8023193459037726,38
939,0.7873375498236153,29
940,0.6958626488230252,40
941,0.7277470797790404,42
942,0.8245421226983168,27
943,0.767692357749105,36
944,0.8136327442389691,52
945,0.6854099025859832,40
946,0.7444402793353319,57
947,0.6871231050322409,25
948,0.5864569441151672,49
949,0.6257769675773955,51
950,0.6828391821328288,41
951,0.6983211600422192,35
952,0.705095620684501,38
953,0.8208094252355631,29
954,0.7063881607930423,40
955,0.6416233805553215,42
956,0.7240258758234397,27
957,0.8449066056866346,36
958,0.6664521941822317,52
959,0.7163975984460125,40
960,0.6960479351212767,57
961,0.6977005855102555,25
962,0.6414022831749235,49
963,0.6084780903913068,51
964,0.6999107312700518,41
965,0.7086572775163833,35
966,0.8112132388339219,38
967,0.689620195202212,29
968,0.8176381707714834,40
969,0.6732769252029228,42
970,0.7125900159937197,27
971,0.7908412946660552,36
972,0.746963808463961,52
973,0.734124634671917,40
974,0.6484104372007444,57
975,0.6853608482599179,25
976,0.633333584577976,49
977,0.6198526012397068,51
978,0.7541238543757283,41
979,0.7013351915990947,35
980,0.7288648571970189,38
981,0.7725157663291273,29
982,0.7584609914464502,40
983,0.6537963275812451,42
984,0.6289132476946354,27
985,0.7035170708860286,36
986,0.6843971197597446,52
987,0.6448513694592496,40
988,0.6913735276937957,57
989,0.7723281564900834,25
990,0.6809296820341686,49
991,0.6059973836085046,51
992,0.7984062228335879,41
993,0.7343604959816177,35
994,0.721577716470123,38
995,0.653083082017919,29
996,0.7169101667995805,40
997,0.8437318460255283,42
998,0.8009509986838628,27
999,0.6463411179892468,36
1000,0.6647849613731862,52
1001,0.6776703069816526,40
1002,0.6570945460609284,57
1003,0.7063980899550554,25
1004,0.6655256218201141,49
1005,0.7297965701368987,51
1006,0.6510478028003921,41
1007,0.5663010133135411,35
1008,0.7679547922855848,38
1009,0.8279049778892701,29
1010,0.6765860548131363,40
1011,0.7961411916210244,42
1012,0.7456058628630962,27
1013,0.5728946457025622,36
1014,0.6651793012281241,52
1015,0.7629202922103108,40
1016,0.685063516448515,57
1017,0.7992135441905073,25
1018,0.66517080622157565,49
1019,0.6382687232500943,51
1020,0.7721630904238532,41
1021,0.6736132881365131,35
1022,0.7364823184897036,38
1023,0.7166601002047327,29
1024,0.7874894819357583,40
1025,0.6155584806801968,42
1026,0.7726351885869468,27
1027,0.7739656754841222,36
1028,0.7199078720766499,52
1029,0.6217179331313137,40
1030,0.728990928544765,57
1031,0.6605042931288375,25
1032,0.7282785906895668,49
1033,0.8140910425489575,51
1034,0.788551798694051,41
1035,0.7770175273425314,35
1036,0.635648792097033,38
1037,0.6705990653400573,29
1038,0.6773574489535814,40
1039,0.685974907833984,42
1040,0.832245412105035,27
1041,0.7289001520109234,36
1042,0.6829317319319478,52
1043,0.711947333539037,40
1044,0.6503198908455852,57
1045,0.7732438315217155,25
1046,0.6340296968072611,49
1047,0.7349143590025802,51
1048,0.5961792893015875,41
1049,0.6680059599535472,35
1050,0.6933658127883865,38
1051,0.7829332337328172,29
1052,0.6544934570772932,40
1053,0.668262439954083,42
1054,0.7539793749602887,27
1055,0.7975615663887915,36
1056,0.6808537889596202,52
1057,0.6311574515171576,40
1058,0.7356420405127706,57
1059,0.7267664472874931,25
1060,0.7115091333980786,49
1061,0.6635538327928715,51
1062,0.71325859249658,41
1063,0.693027856692053,35
1064,0.6147024685127936,38
1065,0.7311889060729984,29
1066,0.7289058129959536,40
1067,0.654419050011289,42
1068,0.7109270188381671,27
1069,0.6224040384692539,36
1070,0.7610561213381414,52
1071,0.739082746916435,40
1072,0.6619080166350959,57
1073,0.7837992395468231,25
1074,0.6479532273929174,49
1075,0.7243056788774279,51
1076,0.7337068743222392,41
1077,0.8594532851438528,35
1078,0.8113004437854937,38
