run,species_no,mean,std.error
24,6,3.861904761904762,0.02386414332035889
24,7,3.9166666666666665,0.025336208004377515
24,8,3.9555555555555557,0.031067790907534743
24,9,4,0
24,10,4,NA
25,1,3.4,0.22110831935702663
25,2,3.6222222222222222,0.07309112127323451
25,3,3.725,0.04093189670742399
25,4,3.795238095238095,0.027912582877112634
25,5,3.857142857142857,0.022087203087003134
25,6,3.9095238095238094,0.01984271279024388
25,7,3.95,0.01997898055120797
25,8,3.977777777777778,0.022222222222222223
25,9,4,0
25,10,4,NA
26,1,3.5,0.16666666666666666
26,2,3.6222222222222222,0.07309112127323451
26,3,3.716666666666667,0.041307979935470175
26,4,3.795238095238095,0.027912582877112634
26,5,3.8531746031746033,0.02233997539584809
26,6,3.9095238095238094,0.01984271279024388
26,7,3.95,0.01997898055120797
26,8,4,0
26,9,4,0
26,10,4,NA
27,1,3.4,0.1632993161855452
27,2,3.6222222222222222,0.07309112127323451
27,3,3.7083333333333335,0.04166666666666667
27,4,3.7333333333333334,0.030588764516074906
27,5,3.8055555555555554,0.024980933164903702
27,6,3.8380952380952382,0.02548023063085481
27,7,3.875,0.030316953129541618
27,8,3.933333333333333,0.03760507165451774
27,9,4,0
27,10,4,NA
28,1,3.5,0.22360679774997896
28,2,3.688888888888889,0.0697920592732311
28,3,3.825,0.0348315273009618
28,4,3.8904761904761904,0.02160191652307418
28,5,3.9523809523809526,0.013441843736610398
28,6,3.980952380952381,0.009455209762698591
28,7,3.9916666666666667,0.008333333333333333
28,8,4,0
28,9,4,0
28,10,4,NA
29,1,3.6,0.1632993161855452
29,2,3.7555555555555555,0.06478835438717001
29,3,3.8666666666666667,0.03116175682952018
29,4,3.933333333333333,0.0172543902217525
29,5,3.9801587301587302,0.008802298199620532
29,6,3.9952380952380953,0.004761904761904762
29,7,4,0
29,8,4,0
29,9,4,0
29,10,4,NA
3,1,3.6,0.1632993161855452
3,2,3.7555555555555555,0.06478835438717001
3,3,3.8583333333333334,0.03196600376689893
3,4,3.9095238095238094,0.01984271279024388
3,5,3.9563492063492065,0.012896369337508916
3,6,3.980952380952381,0.009455209762698591
3,7,3.9916666666666667,0.008333333333333333
3,8,4,0
3,9,4,0
3,10,4,NA
30,1,3.3,0.15275252316519466
30,2,3.6222222222222222,0.07309112127323451
30,3,3.7083333333333335,0.04166666666666667
30,4,3.757142857142857,0.029661370413965854
30,5,3.8174603174603177,0.02438232548727271
30,6,3.8714285714285714,0.02315341143098552
30,7,3.908333333333333,0.026451777733921412
30,8,3.9555555555555557,0.031067790907534743
30,9,4,0
30,10,4,NA
31,1,3.5,0.22360679774997896
31,2,3.6444444444444444,0.07885260226777269
31,3,3.75,0.03969420930187224
31,4,3.8190476190476192,0.02662953506360121
31,5,3.876984126984127,0.02073192276471178
31,6,3.9285714285714284,0.01781437119606582
31,7,3.966666666666667,0.01645524161649806
31,8,3.977777777777778,0.022222222222222223
31,9,4,0
31,10,4,NA
32,1,3.2,0.24944382578492943
32,2,3.6,0.08040302522073697
32,3,3.6666666666666665,0.04480479499482704
32,4,3.6619047619047618,0.03272232371404436
32,5,3.7222222222222223,0.028271399816988563
32,6,3.780952380952381,0.02860937709203404
32,7,3.8,0.03666793988112845
32,8,3.888888888888889,0.047377936967913425
32,9,4,0
32,10,4,NA
33,1,3.2,0.24944382578492943
33,2,3.2222222222222223,0.09475587393582685
33,3,3.275,0.04874115591686398
33,4,3.3476190476190477,0.034295902387454724
33,5,3.3293650793650795,0.029665044009663563
33,6,3.261904761904762,0.030412684459928816
33,7,3.2416666666666667,0.03924325011691262
33,8,3.2222222222222223,0.06267511942419625
33,9,3,0
33,10,3,NA
34,1,3.6,0.1632993161855452
34,2,3.8444444444444446,0.05463890236888291
34,3,3.9,0.027500954910846337
34,4,3.9571428571428573,0.014009635809613891
34,5,3.984126984126984,0.007888936031784583
34,6,3.9952380952380953,0.004761904761904762
34,7,4,0
34,8,4,0
34,9,4,0
34,10,4,NA
35,1,3.8,0.13333333333333333
35,2,3.933333333333333,0.03760507165451774
35,3,3.9916666666666667,0.008333333333333333
35,4,4,0
35,5,4,0
35,6,4,0
35,7,4,0
35,8,4,0
35,9,4,0
35,10,4,NA
36,1,3.5,0.16666666666666666
36,2,3.8222222222222224,0.05763774795025092
36,3,3.941666666666667,0.021484908824324633
36,4,3.980952380952381,0.009455209762698591
36,5,3.996031746031746,0.003968253968253968
36,6,4,0
36,7,4,0
36,8,4,0
36,9,4,0
36,10,4,NA
37,1,3.5,0.16666666666666666
37,2,3.8222222222222224,0.05763774795025092
37,3,3.925,0.02414504490112435
37,4,3.9761904761904763,0.010545556307056503
37,5,3.996031746031746,0.003968253968253968
37,6,4,0
37,7,4,0
37,8,4,0
37,9,4,0
37,10,4,NA
38,1,3.6,0.1632993161855452
38,2,3.7777777777777777,0.06267511942419625
38,3,3.8583333333333334,0.03196600376689893
38,4,3.9095238095238094,0.01984271279024388
38,5,3.9563492063492065,0.012896369337508916
38,6,3.9857142857142858,0.008208302674107883
38,7,4,0
38,8,4,0
38,9,4,0
38,10,4,NA
39,1,3.6,0.1632993161855452
39,2,3.8444444444444446,0.05463890236888291
39,3,3.925,0.02414504490112435
39,4,3.9761904761904763,0.010545556307056503
39,5,3.996031746031746,0.003968253968253968
39,6,4,0
39,7,4,0
39,8,4,0
39,9,4,0
39,10,4,NA
4,1,3.5,0.22360679774997896
4,2,3.688888888888889,0.07668789048930225
4,3,3.8666666666666667,0.03116175682952018
4,4,3.947619047619048,0.015410986606158606
4,5,3.9761904761904763,0.009622895669065483
4,6,4,0
4,7,4,0
4,8,4,0
4,9,4,0
4,10,4,NA
40,1,3.2,0.19999999999999998
40,2,3.2,0.06816498108607268
40,3,3.175,0.0348315273009618
40,4,3.1285714285714286,0.02315341143098552
40,5,3.0833333333333335,0.017445291707064606
40,6,3.033333333333333,0.012416654624658324
40,7,3,0
40,8,3,0
40,9,3,0
40,10,3,NA
41,1,3.8,0.13333333333333333
41,2,3.977777777777778,0.022222222222222223
41,3,3.9833333333333334,0.011735491270876315
41,4,4,0
41,5,4,0
41,6,4,0
41,7,4,0
41,8,4,0
41,9,4,0
41,10,4,NA
42,1,3.8,0.13333333333333333
42,2,3.933333333333333,0.03760507165451774
42,3,3.9833333333333334,0.011735491270876315
42,4,3.9952380952380953,0.004761904761904762
42,5,4,0
42,6,4,0
42,7,4,0
42,8,4,0
42,9,4,0
42,10,4,NA
43,1,3.6,0.22110831935702663
43,2,3.7777777777777777,0.06267511942419625
43,3,3.85,0.032732683535398856
43,4,3.914285714285714,0.01936397124771103
43,5,3.9563492063492065,0.012896369337508916
43,6,3.9952380952380953,0.004761904761904762
43,7,4,0
43,8,4,0
43,9,4,0
43,10,4,NA
44,1,3.7,0.15275252316519466
44,2,3.8222222222222224,0.05763774795025092
44,3,3.933333333333333,0.02286647801900118
44,4,3.9714285714285715,0.011523867896490826
44,5,3.988095238095238,0.006845779386845438
44,6,4,0
44,7,4,0
44,8,4,0
44,9,4,0
44,10,4,NA
45,1,3.3,0.2603416558635551
45,2,3.6444444444444444,0.07885260226777269
45,3,3.8,0.03666793988112845
45,4,3.876190476190476,0.022782592786689752
45,5,3.9206349206349205,0.017061672003750448
45,6,3.9571428571428573,0.014009635809613891
45,7,3.9833333333333334,0.011735491270876315
45,8,4,0
45,9,4,0
45,10,4,NA
46,1,3.3,0.15275252316519466
46,2,3.6222222222222222,0.07309112127323451
46,3,3.825,0.0348315273009618
46,4,3.9285714285714284,0.01781437119606582
46,5,3.9444444444444446,0.01445822885706074
46,6,3.9857142857142858,0.008208302674107883
46,7,3.9833333333333334,0.011735491270876315
46,8,4,0
46,9,4,0
46,10,4,NA
47,1,3.8,0.13333333333333333
47,2,3.9555555555555557,0.031067790907534743
47,3,3.9916666666666667,0.008333333333333333
47,4,4,0
47,5,4,0
47,6,4,0
47,7,4,0
47,8,4,0
47,9,4,0
47,10,4,NA
48,1,3.8,0.13333333333333333
48,2,3.8444444444444446,0.05463890236888291
48,3,3.933333333333333,0.02286647801900118
48,4,3.9714285714285715,0.011523867896490826
48,5,3.988095238095238,0.006845779386845438
48,6,4,0
48,7,4,0
48,8,4,0
48,9,4,0
48,10,4,NA
49,1,3.7,0.15275252316519466
49,2,3.8,0.06030226891555272
49,3,3.908333333333333,0.026451777733921412
49,4,3.966666666666667,0.012416654624658324
49,5,3.9761904761904763,0.009622895669065483
49,6,3.9952380952380953,0.004761904761904762
49,7,4,0
49,8,4,0
49,9,4,0
49,10,4,NA
5,1,3.6,0.1632993161855452
5,2,3.8,0.06030226891555272
5,3,3.908333333333333,0.026451777733921412
5,4,3.9571428571428573,0.014009635809613891
5,5,3.984126984126984,0.007888936031784583
5,6,3.9952380952380953,0.004761904761904762
5,7,4,0
5,8,4,0
5,9,4,0
5,10,4,NA
50,1,3.5,0.22360679774997896
50,2,3.6222222222222222,0.07309112127323451
50,3,3.691666666666667,0.04233359800530421
50,4,3.738095238095238,0.030412684459928816
50,5,3.7857142857142856,0.02589954136242505
50,6,3.8333333333333335,0.02577867603707275
50,7,3.875,0.030316953129541618
50,8,3.933333333333333,0.03760507165451774
50,9,4,0
50,10,4,NA
51,1,3.6,0.1632993161855452
51,2,3.7111111111111112,0.0683294324254051
51,3,3.8,0.03666793988112845
51,4,3.842857142857143,0.025173938410200315
51,5,3.8968253968253967,0.019200100061405757
51,6,3.942857142857143,0.016055756769971896
51,7,3.975,0.01431195069769
51,8,4,0
51,9,4,0
51,10,4,NA
52,1,3.7,0.15275252316519466
52,2,3.7777777777777777,0.06267511942419625
52,3,3.8583333333333334,0.03196600376689893
52,4,3.919047619047619,0.018867340071935294
52,5,3.9603174603174605,0.012321690091892863
52,6,3.980952380952381,0.009455209762698591
52,7,4,0
52,8,4,0
52,9,4,0
52,10,4,NA
53,1,3.6,0.1632993161855452
53,2,3.6666666666666665,0.07106690545187014
53,3,3.75,0.03969420930187224
53,4,3.8,0.027668578554642987
53,5,3.8373015873015874,0.02329677227475154
53,6,3.8857142857142857,0.022007446520957746
53,7,3.95,0.01997898055120797
53,8,4,0
53,9,4,0
53,10,4,NA
54,1,3.6,0.1632993161855452
54,2,3.8222222222222224,0.05763774795025092
54,3,3.8833333333333333,0.02942810003883066
54,4,3.947619047619048,0.015410986606158606
54,5,3.988095238095238,0.006845779386845438
54,6,4,0
54,7,4,0
54,8,4,0
54,9,4,0
54,10,4,NA
55,1,3.6,0.1632993161855452
55,2,3.8666666666666667,0.05124707431905382
55,3,3.933333333333333,0.02286647801900118
55,4,3.9857142857142858,0.008208302674107883
55,5,4,0
55,6,4,0
55,7,4,0
55,8,4,0
55,9,4,0
55,10,4,NA
56,1,3.6,0.1632993161855452
56,2,3.8,0.06030226891555272
56,3,3.908333333333333,0.026451777733921412
56,4,3.966666666666667,0.012416654624658324
56,5,3.992063492063492,0.005600768223587665
56,6,4,0
56,7,4,0
56,8,4,0
56,9,4,0
56,10,4,NA
57,1,3.4,0.22110831935702663
57,2,3.7333333333333334,0.06666666666666667
57,3,3.8333333333333335,0.03416333590378282
57,4,3.8857142857142857,0.022007446520957746
57,5,3.9325396825396823,0.015831460814083174
57,6,3.9761904761904763,0.010545556307056503
57,7,3.9916666666666667,0.008333333333333333
57,8,4,0
57,9,4,0
57,10,4,NA
58,1,3.2,0.24944382578492943
58,2,3.533333333333333,0.0816496580927726
58,3,3.691666666666667,0.04395667801920045
58,4,3.7476190476190476,0.03004659915603151
58,5,3.8214285714285716,0.024174306721304915
58,6,3.880952380952381,0.022400794954143245
58,7,3.933333333333333,0.02286647801900118
58,8,3.977777777777778,0.022222222222222223
58,9,4,0
58,10,4,NA
59,1,3.7,0.15275252316519466
59,2,3.933333333333333,0.03760507165451774
59,3,3.975,0.01431195069769
59,4,4,0
59,5,4,0
59,6,4,0
59,7,4,0
59,8,4,0
59,9,4,0
59,10,4,NA
6,1,3.4,0.22110831935702663
6,2,3.4,0.09211323729436766
6,3,3.5,0.05020964452534338
6,4,3.5428571428571427,0.03511342351790836
6,5,3.5396825396825395,0.031460168710865336
6,6,3.566666666666667,0.03427691591115876
6,7,3.6,0.04490887131390718
6,8,3.6,0.07385489458759964
6,9,3.7,0.15275252316519466
6,10,4,NA
60,1,3.5,0.16666666666666666
60,2,3.7555555555555555,0.06478835438717001
60,3,3.841666666666667,0.03346437826273889
60,4,3.880952380952381,0.022400794954143245
60,5,3.9285714285714284,0.016255741322535825
60,6,3.966666666666667,0.012416654624658324
60,7,3.9833333333333334,0.011735491270876315
60,8,4,0
60,9,4,0
60,10,4,NA
61,1,3.2,0.19999999999999998
61,2,3.4,0.08040302522073697
61,3,3.591666666666667,0.04505805985803133
61,4,3.6904761904761907,0.03197777494209476
61,5,3.746031746031746,0.02747460833869743
61,6,3.8142857142857145,0.026899110619750623
61,7,3.8833333333333333,0.02942810003883066
61,8,3.933333333333333,0.03760507165451774
61,9,4,0
61,10,4,NA
62,1,3.6,0.1632993161855452
62,2,3.7777777777777777,0.06267511942419625
62,3,3.85,0.032732683535398856
62,4,3.9095238095238094,0.01984271279024388
62,5,3.9722222222222223,0.010372767909368174
62,6,3.9952380952380953,0.004761904761904762
62,7,4,0
62,8,4,0
62,9,4,0
62,10,4,NA
63,1,3.6,0.1632993161855452
63,2,3.8222222222222224,0.05763774795025092
63,3,3.941666666666667,0.021484908824324633
63,4,3.9857142857142858,0.008208302674107883
63,5,3.996031746031746,0.003968253968253968
63,6,4,0
63,7,4,0
63,8,4,0
63,9,4,0
63,10,4,NA
64,1,3.6,0.22110831935702663
64,2,3.8,0.06816498108607268
64,3,3.8583333333333334,0.03196600376689893
64,4,3.914285714285714,0.01936397124771103
64,5,3.9523809523809526,0.013441843736610398
64,6,3.9904761904761905,0.006718220093499974
64,7,4,0
64,8,4,0
64,9,4,0
64,10,4,NA
65,1,3.3,0.15275252316519466
65,2,3.577777777777778,0.07446027270295803
65,3,3.65,0.04372373160976031
65,4,3.723809523809524,0.030927395843275758
65,5,3.7777777777777777,0.026241257787125154
65,6,3.8285714285714287,0.026069544122384464
65,7,3.8916666666666666,0.028491075150158012
65,8,3.9555555555555557,0.031067790907534743
65,9,4,0
65,10,4,NA
66,1,3.4,0.22110831935702663
66,2,3.422222222222222,0.08697433087526973
66,3,3.4583333333333335,0.04718375980718878
66,4,3.4714285714285715,0.034529210535954986
66,5,3.4722222222222223,0.03151097924525567
66,6,3.4714285714285715,0.034529210535954986
66,7,3.475,0.04577759534198053
66,8,3.466666666666667,0.07521014330903548
66,9,3.4,0.1632993161855452
66,10,3,NA
67,1,3.8,0.19999999999999998
67,2,3.8222222222222224,0.06581953356624205
67,3,3.8833333333333333,0.02942810003883066
67,4,3.966666666666667,0.012416654624658324
67,5,3.996031746031746,0.003968253968253968
67,6,4,0
67,7,4,0
67,8,4,0
67,9,4,0
67,10,4,NA
68,1,3.1,0.09999999999999999
68,2,3.1777777777777776,0.05763774795025092
68,3,3.183333333333333,0.035470691206128516
68,4,3.104761904761905,0.021183505372546808
68,5,3.0317460317460316,0.011066301673401994
68,6,3,0
68,7,3,0
68,8,3,0
68,9,3,0
68,10,3,NA
69,1,3.5,0.16666666666666666
69,2,3.533333333333333,0.07521014330903548
69,3,3.566666666666667,0.04542567625794979
69,4,3.604761904761905,0.033818042755908675
69,5,3.6468253968253967,0.030168339307987298
69,6,3.6857142857142855,0.03211151353994379
69,7,3.75,0.03969420930187224
69,8,3.8222222222222224,0.05763774795025092
69,9,3.9,0.09999999999999999
69,10,4,NA
7,1,3,0.2581988897471611
7,2,3.111111111111111,0.07262900206968706
7,3,3.1,0.027500954910846337
7,4,3.0476190476190474,0.014730672021184428
7,5,3.0198412698412698,0.008802298199620532
7,6,3.0047619047619047,0.004761904761904762
7,7,3,0
7,8,3,0
7,9,3,0
7,10,3,NA
70,1,3.5,0.16666666666666666
70,2,3.6222222222222222,0.07309112127323451
70,3,3.808333333333333,0.036082370233166836
70,4,3.8523809523809525,0.024536630598841102
70,5,3.9246031746031744,0.016665462068714717
70,6,3.966666666666667,0.012416654624658324
70,7,3.9916666666666667,0.008333333333333333
70,8,4,0
70,9,4,0
70,10,4,NA
71,1,3.4,0.22110831935702663
71,2,3.7777777777777777,0.07027283689263064
71,3,3.8916666666666666,0.028491075150158012
71,4,3.961904761904762,0.013241227289874992
71,5,3.984126984126984,0.007888936031784583
71,6,4,0
71,7,4,0
71,8,4,0
71,9,4,0
71,10,4,NA
72,1,3.3,0.2603416558635551
72,2,3.6222222222222222,0.07970202644274288
72,3,3.75,0.03969420930187224
72,4,3.7666666666666666,0.029256242035383854
72,5,3.8214285714285716,0.024174306721304915
72,6,3.876190476190476,0.022782592786689752
72,7,3.9166666666666665,0.025336208004377515
72,8,4,0
72,9,4,0
72,10,4,NA
73,1,3.5,0.16666666666666666
73,2,3.8444444444444446,0.05463890236888291
73,3,3.95,0.01997898055120797
73,4,3.9904761904761905,0.006718220093499974
73,5,3.996031746031746,0.003968253968253968
73,6,4,0
73,7,4,0
73,8,4,0
73,9,4,0
73,10,4,NA
74,1,3.2,0.19999999999999998
74,2,3.511111111111111,0.0753592220347252
74,3,3.675,0.04293585209306999
74,4,3.823809523809524,0.026353085788487014
74,5,3.9007936507936507,0.01886885431818437
74,6,3.947619047619048,0.015410986606158606
74,7,3.9833333333333334,0.011735491270876315
74,8,4,0
74,9,4,0
74,10,4,NA
75,1,3.2,0.24944382578492943
75,2,3.511111111111111,0.08178699991918044
75,3,3.683333333333333,0.04264263153554641
75,4,3.757142857142857,0.029661370413965854
75,5,3.7817460317460316,0.026072162620821272
75,6,3.8047619047619046,0.027418446398346907
75,7,3.8583333333333334,0.03196600376689893
75,8,3.933333333333333,0.03760507165451774
75,9,4,0
75,10,4,NA
76,1,3.4,0.22110831935702663
76,2,3.311111111111111,0.09439987064610969
76,3,3.408333333333333,0.04505805985803133
76,4,3.4,0.0338869496834943
76,5,3.380952380952381,0.030652119793011887
76,6,3.376190476190476,0.03350863645112524
76,7,3.375,0.04437947515604539
76,8,3.3555555555555556,0.0721639236343101
76,9,3.3,0.15275252316519466
76,10,3,NA
77,1,3.6,0.1632993161855452
77,2,3.7777777777777777,0.06267511942419625
77,3,3.8666666666666667,0.03116175682952018
77,4,3.9380952380952383,0.016669107655768536
77,5,3.9801587301587302,0.008802298199620532
77,6,3.9952380952380953,0.004761904761904762
77,7,4,0
77,8,4,0
77,9,4,0
77,10,4,NA
78,1,3.7,0.15275252316519466
78,2,3.6444444444444444,0.0721639236343101
78,3,3.7,0.042008402520840295
78,4,3.761904761904762,0.029461344042368855
78,5,3.8095238095238093,0.0247855351835327
78,6,3.8523809523809525,0.024536630598841102
78,7,3.8916666666666666,0.028491075150158012
78,8,3.933333333333333,0.03760507165451774
78,9,4,0
78,10,4,NA
79,1,3.7,0.15275252316519466
79,2,3.888888888888889,0.047377936967913425
79,3,3.95,0.01997898055120797
79,4,3.980952380952381,0.009455209762698591
79,5,3.996031746031746,0.003968253968253968
79,6,4,0
79,7,4,0
79,8,4,0
79,9,4,0
79,10,4,NA
8,1,3.7,0.15275252316519466
8,2,3.6222222222222222,0.07309112127323451
8,3,3.683333333333333,0.04264263153554641
8,4,3.738095238095238,0.030412684459928816
8,5,3.7738095238095237,0.026406894598861596
8,6,3.8380952380952382,0.02548023063085481
8,7,3.8833333333333333,0.02942810003883066
8,8,3.933333333333333,0.03760507165451774
8,9,4,0
8,10,4,NA
80,1,3.5,0.16666666666666666
80,2,3.8,0.06030226891555272
80,3,3.933333333333333,0.02286647801900118
80,4,3.9857142857142858,0.008208302674107883
80,5,4,0
80,6,4,0
80,7,4,0
80,8,4,0
80,9,4,0
80,10,4,NA
81,1,3.2,0.13333333333333333
81,2,3.3777777777777778,0.07309112127323451
81,3,3.525,0.04577759534198053
81,4,3.585714285714286,0.03407373521784959
81,5,3.5753968253968256,0.031198842986009268
81,6,3.538095238095238,0.03448519222016263
81,7,3.55,0.04560517440787952
81,8,3.6222222222222222,0.07309112127323451
81,9,3.8,0.13333333333333333
81,10,4,NA
82,1,3.4,0.22110831935702663
82,2,3.6666666666666665,0.0778498944161523
82,3,3.8,0.03666793988112845
82,4,3.8714285714285714,0.02411739885463582
82,5,3.9365079365079363,0.015391416525184618
82,6,3.9761904761904763,0.010545556307056503
82,7,3.9916666666666667,0.008333333333333333
82,8,4,0
82,9,4,0
82,10,4,NA
83,1,3.5,0.16666666666666666
83,2,3.6444444444444444,0.0721639236343101
83,3,3.75,0.03969420930187224
83,4,3.842857142857143,0.025173938410200315
83,5,3.9166666666666665,0.017445291707064606
83,6,3.966666666666667,0.012416654624658324
83,7,3.9916666666666667,0.008333333333333333
83,8,4,0
83,9,4,0
83,10,4,NA
84,1,3.6,0.1632993161855452
84,2,3.8222222222222224,0.05763774795025092
84,3,3.8916666666666666,0.028491075150158012
84,4,3.947619047619048,0.015410986606158606
84,5,3.9801587301587302,0.008802298199620532
84,6,3.9952380952380953,0.004761904761904762
84,7,4,0
84,8,4,0
84,9,4,0
84,10,4,NA
85,1,3.5,0.16666666666666666
85,2,3.7333333333333334,0.06666666666666667
85,3,3.8333333333333335,0.03416333590378282
85,4,3.9047619047619047,0.020304830129105757
85,5,3.9444444444444446,0.01445822885706074
85,6,3.980952380952381,0.009455209762698591
85,7,3.9916666666666667,0.008333333333333333
85,8,4,0
85,9,4,0
85,10,4,NA
86,1,3.6,0.22110831935702663
86,2,3.911111111111111,0.04290254662948546
86,3,3.975,0.01431195069769
86,4,4,0
86,5,4,0
86,6,4,0
86,7,4,0
86,8,4,0
86,9,4,0
86,10,4,NA
87,1,3.6,0.1632993161855452
87,2,3.6222222222222222,0.07309112127323451
87,3,3.691666666666667,0.04233359800530421
87,4,3.7523809523809524,0.02985642316467194
87,5,3.8253968253968256,0.023961864291523107
87,6,3.880952380952381,0.022400794954143245
87,7,3.941666666666667,0.021484908824324633
87,8,3.977777777777778,0.022222222222222223
87,9,4,0
87,10,4,NA
88,1,3.4,0.22110831935702663
88,2,3.7555555555555555,0.06478835438717001
88,3,3.8833333333333333,0.02942810003883066
88,4,3.9380952380952383,0.016669107655768536
88,5,3.9801587301587302,0.008802298199620532
88,6,3.9952380952380953,0.004761904761904762
88,7,4,0
88,8,4,0
88,9,4,0
