replicate,res,sample_size
3934,0.45673765802387883,36
3935,0.6812642405510934,26
3936,0.5257913853397302,35
3937,0.5388189993263002,38
3938,0.5867419834595959,25
3939,0.4970901115700809,32
3940,0.5672042994282149,47
3941,0.5478058927776845,35
3942,0.5462693193355623,48
3943,0.6441068149409577,23
3944,0.5397570356492538,42
3945,0.623198581768947,45
3946,0.47757586988171524,35
3947,0.5968768696361098,30
3948,0.6408303677804658,36
3949,0.6089168355087475,26
3950,0.6426336263283219,35
3951,0.5365131704250928,38
3952,0.6247291420734933,25
3953,0.6591089049566778,32
3954,0.5704279109271234,47
3955,0.5801914246870824,35
3956,0.5827091453014712,48
3957,0.5551692626860789,23
3958,0.6897107908811554,42
3959,0.6731164497455081,45
3960,0.573492179018158,35
3961,0.5590301110903811,30
3962,0.42522664861964615,36
3963,0.6249731248122268,26
3964,0.5624054014549276,35
3965,0.47761354160490765,38
3966,0.6791908508169094,25
3967,0.4733697797167284,32
3968,0.5353946781445148,47
3969,0.5581867769033908,35
3970,0.5744806475385881,48
3971,0.49884694998889206,23
3972,0.6130439462611172,42
3973,0.5722911576193875,45
3974,0.6228190798295632,35
3975,0.5708248065424318,30
3976,0.5519486787294474,36
3977,0.6155577642173488,26
3978,0.6263644084526859,35
3979,0.5831562632582697,38
3980,0.4617160698483123,25
3981,0.6433664279540307,32
3982,0.5406179718420727,47
3983,0.4982108691052972,35
3984,0.518695243596463,48
3985,0.562543264309421,23
3986,0.6442769952308639,42
3987,0.5445671900811236,45
3988,0.7092203382576281,35
3989,0.6226520079190196,30
3990,0.5010956267127433,36
3991,0.675496278716242,26
3992,0.6379186660165319,35
3993,0.5358356430857576,38
3994,0.7159260406943132,25
3995,0.5499980201126085,32
3996,0.5593330765251061,47
3997,0.5560045568289477,35
3998,0.5767649050468329,48
3999,0.5595716679758157,23
4000,0.5132070076244989,42
4001,0.6108903376391089,45
4002,0.515243963089642,35
4003,0.5809433754064972,30
4004,0.5655806565022355,36
4005,0.6161110825534308,26
4006,0.6279166106801112,35
4007,0.5765741246021703,38
4008,0.6688076182793785,25
4009,0.6163886124638486,32
4010,0.5567618632549647,47
4011,0.6173267150903282,35
4012,0.5694955909848046,48
4013,0.658264702280203,23
4014,0.5973592190437619,42
4015,0.4769502675507258,45
4016,0.5581075083223159,35
4017,0.5679044169049859,30
4018,0.5608214270026719,36
4019,0.7018800034207717,26
4020,0.45826895773245724,35
4021,0.6484368962846832,38
4022,0.6566328440551381,25
4023,0.5376825802387011,32
4024,0.5509765552912803,47
4025,0.5669526008770581,35
4026,0.5464006143841481,48
4027,0.5488474022883647,23
4028,0.6059452103879182,42
4029,0.5376060973104609,45
4030,0.5626696457389132,35
4031,0.5363995296333431,30
4032,0.6320718792571377,36
4033,0.7399712131645187,26
4034,0.5610174467347158,35
4035,0.5111214423681365,38
4036,0.5040750387546271,25
4037,0.6378784062128519,32
4038,0.5287743589420546,47
4039,0.5815220524572828,35
4040,0.5542337733389067,48
4041,0.6086265558722943,23
4042,0.5495552807318528,42
4043,0.5699486049972259,45
4044,0.6799385264951242,35
4045,0.5860249876052144,30
4046,0.5279846717940401,36
4047,0.5852123633959999,26
4048,0.5245259358202328,35
4049,0.5270691494575019,38
4050,0.6783344844262784,25
4051,0.5432647253170911,32
4052,0.5898608546426335,47
4053,0.6266620597654872,35
4054,0.5342575680537639,48
4055,0.6400419878264788,23
4056,0.6663161577985843,42
4057,0.49384768012365415,45
4058,0.5999451671822978,35
4059,0.6450437188823912,30
4060,0.5571448542526904,36
4061,0.5626587416392427,26
4062,0.6017734422528085,35
4063,0.5927446210908863,38
4064,0.6369709080402021,25
4065,0.642720089918625,32
4066,0.5610861407264873,47
4067,0.638518475447427,35
4068,0.5115833740572286,48
4069,0.6194222198052408,23
4070,0.6303503408740909,42
4071,0.6116562273045864,45
4072,0.5224255834997501,35
4073,0.6460730081999246,30
4074,0.591615664480431,36
4075,0.5836546168387181,26
4076,0.45693163973183304,35
4077,0.5073577883662476,38
4078,0.6103438126806544,25
4079,0.5980714599352825,32
4080,0.549366288342913,47
4081,0.61697606181439,35
4082,0.620258235828223,48
4083,0.5951804604438975,23
4084,0.572961568929416,42
4085,0.5723143817591206,45
4086,0.5935371196959378,35
4087,0.579302021903635,30
4088,0.5470638853277974,36
4089,0.75735525888301,26
4090,0.4914020442928302,35
4091,0.5851379940117182,38
4092,0.5440063403405748,25
4093,0.6216969068327632,32
4094,0.5837850001519795,47
4095,0.5428176380604212,35
4096,0.6696507276514885,48
4097,0.590941488145533,23
4098,0.6330313552514824,42
4099,0.5123017155591237,45
4100,0.5749975040305657,35
4101,0.6214093213085042,30
4102,0.5181706225269355,36
4103,0.5906618523426395,26
4104,0.5230552305679025,35
4105,0.7088558574761493,38
4106,0.5606434306248691,25
4107,0.6017912173541062,32
4108,0.5637830020039726,47
4109,0.5762833991473272,35
4110,0.5422944162908981,48
4111,0.6364676314505204,23
4112,0.6321886372032218,42
4113,0.5497859404785284,45
4114,0.5792699483868863,35
4115,0.6518433061844152,30
4116,0.5708616224048197,36
4117,0.6699929681094513,26
4118,0.5622954880526385,35
4119,0.4979816362521496,38
4120,0.5205198597286471,25
4121,0.5363895395144459,32
4122,0.6256877882645101,47
4123,0.6386004731062804,35
4124,0.6385562206969111,48
4125,0.6456265392444639,23
4126,0.6134872854553244,42
4127,0.5725353741932959,45
4128,0.616458494680583,35
4129,0.6393630421602752,30
4130,0.5488496785279741,36
4131,0.5495703318014266,26
4132,0.6057189137767545,35
4133,0.5767867470875548,38
4134,0.49967232885606344,25
4135,0.7026685310702269,32
4136,0.5216939715422276,47
4137,0.7306398226561037,35
4138,0.5848531276447188,48
4139,0.5774083234583108,23
4140,0.5059029231469742,42
4141,0.6205387358898122,45
4142,0.5521747519317913,35
4143,0.5354148833512751,30
4144,0.535785105566616,36
4145,0.6305564189800371,26
4146,0.5135581562860875,35
4147,0.48041385664227665,38
4148,0.6090966292838383,25
4149,0.5721412244631666,32
4150,0.6158663294996045,47
4151,0.5467951203182412,35
4152,0.6298051064489882,48
4153,0.60460213193521,23
4154,0.5485421746790909,42
4155,0.5789014476250633,45
4156,0.6020114866437378,35
4157,0.6588809197037966,30
4158,0.5212798571009059,36
4159,0.584935824188319,26
4160,0.6069930615772606,35
4161,0.5374610187944623,38
4162,0.630229201498772,25
4163,0.6638462568237329,32
4164,0.6097178138371911,47
4165,0.5034211175774398,35
4166,0.5620943293187404,48
4167,0.6873650633138493,23
4168,0.6045085080770012,42
4169,0.5781624704360343,45
4170,0.5639031284450717,35
4171,0.6426078629958631,30
4172,0.5516367998834212,36
4173,0.6326125830309486,26
4174,0.5230404341374195,35
4175,0.5091263865300697,38
4176,0.5883015990846435,25
4177,0.5684789039738257,32
4178,0.5372159744165539,47
4179,0.6050099394198188,35
4180,0.5475704785005675,48
4181,0.44311936769464094,23
4182,0.5627090403691383,42
4183,0.5395351680719928,45
4184,0.6038524856657926,35
4185,0.5537255295834974,30
4186,0.5116639162016489,36
4187,0.6768733422081616,26
4188,0.49831742293054165,35
4189,0.5894430899785633,38
4190,0.6374751755494213,25
4191,0.5229732760944823,32
4192,0.6106177272081296,47
4193,0.5328850782911144,35
4194,0.5115876259488089,48
4195,0.4732192888033395,23
4196,0.5922385363014876,42
4197,0.5934039324940841,45
4198,0.5323474832764074,35
4199,0.6341850973799016,30
4200,0.5143370618509691,36
4201,0.8000568171063271,26
4202,0.5944284111920806,35
4203,0.6692203181835256,38
4204,0.5812481080297853,25
4205,0.6331616149410819,32
4206,0.6244083143699345,47
4207,0.5929961379837568,35
4208,0.5483849104496247,48
4209,0.5912852507463859,23
4210,0.604864348164296,42
4211,0.5249247270689622,45
4212,0.6101701538327459,35
4213,0.6147909638148655,30
4214,0.6149401395770008,36
4215,0.5459242353412359,26
4216,0.6260718893160211,35
4217,0.6533864434413159,38
4218,0.5890368146936594,25
4219,0.572334695046875,32
4220,0.4963337247379019,47
4221,0.6220193774831668,35
4222,0.5911509643783657,48
4223,0.5622972883182709,23
4224,0.5779277145088033,42
4225,0.5473626551421377,45
4226,0.5578199470165662,35
4227,0.5146255234625332,30
4228,0.6772850460530901,36
4229,0.6752474449425844,26
4230,0.5299580215048931,35
4231,0.5026188390234158,38
4232,0.6205775511694751,25
4233,0.5476194276342169,32
4234,0.48509918626978615,47
4235,0.60695083669664,35
4236,0.6437538671940869,48
4237,0.5506674198924036,23
4238,0.5615018604065192,42
4239,0.5023960233316681,45
4240,0.5629008659544888,35
4241,0.5196195750599236,30
4242,0.6329424300610286,36
4243,0.6469473576598408,26
4244,0.5504361714877529,35
4245,0.47961611485291916,38
4246,0.6826989255044369,25
4247,0.6372010362114736,32
4248,0.5341271540307645,47
4249,0.6191065037022296,35
4250,0.5427868728388898,48
4251,0.6611924987879657,23
4252,0.6113246002392723,42
4253,0.579855658430517,45
4254,0.6382707959494004,35
4255,0.6534116776116875,30
4256,0.6440311144744555,36
4257,0.5852181684237253,26
4258,0.6376885931929336,35
4259,0.5782782702942498,38
4260,0.630253342110195,25
4261,0.6933297856125559,32
4262,0.6556438664534515,47
4263,0.5634892529720263,35
4264,0.5969794867500932,48
4265,0.48304412721072,23
4266,0.5489277969384603,42
4267,0.5270086849982147,45
4268,0.5021925118978373,35
4269,0.6999439275925224,30
4270,0.5859056454093118,36
4271,0.6874243563843299,26
4272,0.5443392799647523,35
4273,0.6566831266662505,38
4274,0.48638513637807196,25
4275,0.547378665279327,32
4276,0.5758329788330426,47
4277,0.6266723379090272,35
4278,0.6408566858694308,48
4279,0.5888369283925152,23
4280,0.6436271459998939,42
4281,0.6246664442436964,45
4282,0.5607675020197215,35
4283,0.5686231817823447,30
4284,0.48960655549255566,36
4285,0.5860519604117818,26
4286,0.5898568862370067,35
4287,0.6167745003447636,38
4288,0.6050646558683436,25
4289,0.6025573987510122,32
4290,0.542977779128203,47
4291,0.6350987781016515,35
4292,0.5110922859500336,48
4293,0.7056015275557793,23
4294,0.554780525355989,42
4295,0.5154919350177153,45
4296,0.5121539794510698,35
4297,0.7175129774019035,30
4298,0.5318570866904649,36
4299,0.5923380896754349,26
4300,0.557863535153213,35
4301,0.6451670749940366,38
4302,0.600483253537381,25
4303,0.48810078237379256,32
4304,0.4906611482286818,47
4305,0.5314913625064019,35
4306,0.6461557844165938,48
4307,0.667144454757532,23
4308,0.5358064227355808,42
4309,0.5037006745521762,45
4310,0.6800119905138806,35
4311,0.578590037154566,30
4312,0.5954398010531023,36
4313,0.6112290479626621,26
4314,0.5123319325121728,35
4315,0.5756143351445074,38
4316,0.5502937519051764,25
4317,0.56738120249562,32
4318,0.5208643159634836,47
4319,0.5791692950861059,35
4320,0.5223472748911308,48
4321,0.6606325561454056,23
4322,0.575097726124965,42
4323,0.6264909186230615,45
4324,0.5716386094964195,35
4325,0.6331549127199302,30
4326,0.6186504877737266,36
4327,0.7120148183818802,26
4328,0.5842441784995027,35
4329,0.5192061201490564,38
4330,0.6590100190721849,25
4331,0.6275924907466734,32
4332,0.521459289499576,47
4333,0.5549396937097102,35
4334,0.5696574996246667,48
4335,0.5187251342547324,23
4336,0.6180562348260842,42
4337,0.5296625737068585,45
4338,0.5248128279722398,35
4339,0.6336863935415367,30
4340,0.5513752535691532,36
4341,0.49154727772420476,26
4342,0.4954583904699665,35
4343,0.5350239230661551,38
4344,0.5771211959001474,25
4345,0.606414856568191,32
4346,0.5351963858709906,47
4347,0.5826845903537352,35
4348,0.5136256097213922,48
4349,0.6792115115304714,23
4350,0.5873853883974988,42
4351,0.6004637800948811,45
4352,0.665736003996879,35
4353,0.5853568652141476,30
4354,0.6046573230093893,36
4355,0.671461101346877,26
4356,0.5982444119216195,35
4357,0.6448345427514555,38
4358,0.6124200358364068,25
4359,0.5458264170517337,32
4360,0.5705210071603599,47
4361,0.5927846714317903,35
4362,0.6262967944931999,48
4363,0.4839230484993313,23
4364,0.5944029477932199,42
4365,0.4812143172070483,45
4366,0.6112056600964485,35
4367,0.4582325842116026,30
4368,0.5471135474266737,36
4369,0.6179598525784147,26
4370,0.5113708337593923,35
4371,0.4840346047477082,38
4372,0.5984238172209781,25
4373,0.5343378838671092,32
4374,0.5972233271679612,47
4375,0.6014709549936492,35
4376,0.5725172002396868,48
4377,0.5748447877102482,23
4378,0.6609887486849618,42
4379,0.5383167168357436,45
4380,0.6315516018899092,35
4381,0.5325161378682535,30
4382,0.5988266250991414,36
4383,0.5584250263325414,26
4384,0.5649148181503626,35
4385,0.5759764089632934,38
4386,0.6326752650479722,25
4387,0.6095869158938481,32
4388,0.5710973451528576,47
4389,0.6652404026979786,35
4390,0.6256622098445063,48
4391,0.6317928723717775,23
4392,0.5283420788312108,42
4393,0.6085045441472339,45
4394,0.5944926548409708,35
4395,0.6614419858435615,30
4396,0.5071689543284906,36
4397,0.5660708428006663,26
4398,0.6279248781659972,35
4399,0.6224981752905234,38
4400,0.6075462179292482,25
4401,0.5553223659468373,32
4402,0.4954835514389156,47
4403,0.5581562575221971,35
4404,0.5477874074514596,48
4405,0.5264483527343777,23
4406,0.5530795832119677,42
4407,0.566565328126326,45
4408,0.5166912377891609,35
4409,0.6648892186719254,30
4410,0.5360097091129495,36
4411,0.5752228904740849,26
4412,0.6079316138943915,35
4413,0.5424368866081809,38
4414,0.5628391532016576,25
4415,0.6479155328405641,32
4416,0.626562521362741,47
4417,0.5867815337966487,35
4418,0.5049986276167417,48
4419,0.718505691635694,23
4420,0.5617953141611798,42
4421,0.6262771745697099,45
4422,0.5863368915793439,35
4423,0.5302237963229741,30
4424,0.5288641118217587,36
4425,0.6465044317262055,26
4426,0.5876586452005522,35
4427,0.5491837944762245,38
4428,0.5666681954616376,25
4429,0.5980511197839392,32
4430,0.5376377266857564,47
4431,0.5859248471741433,35
4432,0.6031653086487335,48
4433,0.7069571121917604,23
4434,0.6693109719059811,42
4435,0.6152687772736916,45
4436,0.7024037358144355,35
4437,0.49452207065517434,30
4438,0.5087321198945325,36
4439,0.6171356522297355,26
4440,0.4804903278779521,35
4441,0.5581491588749977,38
4442,0.6330357430002242,25
4443,0.5107979549733309,32
4444,0.621547263756936,47
4445,0.5496976677597222,35
4446,0.5565340349296573,48
4447,0.5772645523658163,23
4448,0.600971385995102,42
4449,0.5219655031813931,45
4450,0.574922648013246,35
4451,0.5774075419236737,30
4452,0.681443671878073,36
4453,0.5676764877133785,26
4454,0.6360953965868669,35
4455,0.6010687565656883,38
4456,0.627510929401664,25
4457,0.49622470228493987,32
4458,0.6235129741317004,47
4459,0.491470162491009,35
4460,0.5198375733736131,48
4461,0.6238998341414805,23
4462,0.5786723848573233,42
4463,0.6515100699516868,45
4464,0.6364694734326762,35
4465,0.5736843119328477,30
4466,0.5642041026792182,36
4467,0.5641732049392102,26
4468,0.5458549105855649,35
4469,0.5048275922533504,38
4470,0.6675343323368041,25
4471,0.576947077120322,32
4472,0.5431861901612753,47
4473,0.6374249278348108,35
4474,0.6507483098639534,48
4475,0.6677615717152413,23
4476,0.5707766694865486,42
4477,0.6010280347811083,45
4478,0.5414379885167041,35
4479,0.6650891077799149,30
4480,0.6709040453217111,36
4481,0.5582132416620262,26
4482,0.6233100952784345,35
4483,0.6414475349484254,38
4484,0.561894958144464,25
4485,0.5167915942177365,32
4486,0.5503498715962393,47
4487,0.48200131933238555,35
4488,0.5651775473403947,48
4489,0.6667155960757772,23
4490,0.6231694602745559,42
4491,0.5897161300158118,45
4492,0.5589612708659731,35
4493,0.5830380300862293,30
4494,0.5997474062140637,36
4495,0.6074833465556831,26
4496,0.5910758770073712,35
4497,0.5395112352884278,38
4498,0.5418750079348618,25
4499,0.5296837597493594,32
4500,0.6216025930111746,47
4501,0.5756383047618215,35
4502,0.5145918509342099,48
4503,0.5364901127080254,23
4504,0.5612936479890198,42
4505,0.5940981809826911,45
4506,0.5859093165991681,35
4507,0.5820933140288501,30
4508,0.5936175617894464,36
4509,0.5550091072134058,26
4510,0.5591869431694931,35
4511,0.6830612884587006,38
4512,0.7171099168674488,25
4513,0.5548848628620909,32
4514,0.6128175710007642,47
4515,0.5554031464807703,35
4516,0.5415063643570809,48
4517,0.5986929815930421,23
4518,0.5347548493985587,42
4519,0.5348742953287965,45
4520,0.6094822552404562,35
4521,0.5909151910965648,30
4522,0.703352343430618,36
4523,0.5462523232504176,26
4524,0.5549923420255989,35
4525,0.5023304860968274,38
4526,0.5855306711927651,25
4527,0.5232857958362827,32
4528,0.6403915133225344,47
4529,0.5369426374224271,35
4530,0.5590533497931791,48
4531,0.5231083820316601,23
4532,0.4476207061974404,42
4533,0.645855230481934,45
4534,0.6338750815038485,35
4535,0.6751494230557815,30
4536,0.5502969156842306,36
4537,0.5710276383657438,26
4538,0.6627060076119093,35
4539,0.5392337371371998,38
4540,0.7628075671691231,25
4541,0.5681232169558538,32
4542,0.5425675265931792,47
4543,0.5374395282276788,35
4544,0.5097041567018471,48
4545,0.5676850644253396,23
4546,0.5955941717390862,42
4547,0.6000884120558293,45
4548,0.5958847148212765,35
4549,0.5446951990152282,30
4550,0.5988864379062285,36
4551,0.6099569872580296,26
4552,0.7016462193802865,35
4553,0.5819914980648818,38
4554,0.5452022992834701,25
4555,0.5982786173344672,32
4556,0.5030099179780226,47
4557,0.45904922850957536,35
4558,0.547471809270027,48
4559,0.5457999629012735,23
4560,0.5081161829829125,42
4561,0.5134110782847507,45
4562,0.6791932188090846,35
4563,0.5517194913384044,30
4564,0.6047803855753551,36
4565,0.43101012825537416,26
4566,0.5048478965521478,35
4567,0.5467977008186465,38
4568,0.4816879897447459,25
4569,0.6854338716865046,32
4570,0.5278445377795946,47
4571,0.4946434703219838,35
4572,0.5426661108966455,48
4573,0.6791621109315226,23
4574,0.5283749328302183,42
4575,0.5837122112285779,45
4576,0.6201325296851911,35
4577,0.5147194774940643,30
4578,0.7035446357920581,36
4579,0.7507563933336332,26
4580,0.568819753140667,35
4581,0.49092161549307617,38
4582,0.6263314613286873,25
4583,0.6247530062474818,32
4584,0.6109432440151226,47
4585,0.5738866825062588,35
4586,0.570449368365408,48
4587,0.7273101116930666,23
4588,0.603126511960713,42
4589,0.6051797797829654,45
4590,0.5349694509546398,35
4591,0.6158609799323812,30
4592,0.652612559935544,36
4593,0.6717406364357021,26
4594,0.5350572325166059,35
4595,0.5034739140908047,38
4596,0.6201399825344167,25
4597,0.5394341950660895,32
4598,0.5430942936356767,47
4599,0.5722587171609403,35
4600,0.5495529115503867,48
4601,0.5637794492456958,23
4602,0.5900953175233251,42
4603,0.5575984926499692,45
4604,0.5180622460219761,35
4605,0.6311061014748158,30
4606,0.621632740497574,36
4607,0.596403378973908,26
4608,0.5154263150428393,35
4609,0.6551698915109607,38
4610,0.7078170734489048,25
4611,0.5693694073517316,32
4612,0.5115658499466764,47
4613,0.5833062664917458,35
4614,0.5199701163134169,48
4615,0.5521844223639226,23
4616,0.6277831662810864,42
4617,0.5827880058205298,45
4618,0.535839466283192,35
4619,0.5779009841922661,30
4620,0.5661155046355346,36
4621,0.6096939909168211,26
4622,0.5967612223175973,35
4623,0.4992486595441702,38
4624,0.5593791380197726,25
4625,0.5017196436583755,32
4626,0.6346986799397575,47
4627,0.5714181682991928,35
4628,0.507469822665568,48
4629,0.6062135699638972,23
4630,0.5577622187516643,42
4631,0.5281544693789445,45
4632,0.5743618680577812,35
4633,0.6137040910765261,30
4634,0.5250624109826232,36
4635,0.6161770558315864,26
4636,0.6146048691168112,35
4637,0.5386201560715923,38
4638,0.5737628687656011,25
4639,0.5362792360063041,32
4640,0.6213018492978081,47
4641,0.7038903820075983,35
4642,0.6612041031583501,48
4643,0.4643408149714474,23
4644,0.5338011484604416,42
4645,0.5529632133365111,45
4646,0.5787344242393715,35
4647,0.5264745484380576,30
4648,0.5861780625605936,36
4649,0.5287664894426763,26
4650,0.6074481116711989,35
4651,0.5188370107007106,38
4652,0.6036574930801949,25
4653,0.6213278856835658,32
4654,0.5155397066497057,47
4655,0.5894803533934112,35
4656,0.46796352011456505,48
4657,0.513815583082692,23
4658,0.5423314252029542,42
4659,0.4799943684195632,45
4660,0.6098485718802685,35
4661,0.607052518099405,30
4662,0.6075402956286856,36
4663,0.546808266830793,26
4664,0.5994193634596156,35
4665,0.484639256754596,38
4666,0.6949743692806095,25
4667,0.5211735857755193,32
4668,0.5414711008518558,47
4669,0.5259109196059224,35
4670,0.5466849707078981,48
4671,0.5353846112600504,23
4672,0.5606423034452479,42
4673,0.5578003733728948,45
4674,0.5194944034121277,35
4675,0.6239535614746289,30
4676,0.5576562029471803,36
4677,0.5075164902362381,26
4678,0.5437521355700535,35
4679,0.5607856748501937,38
4680,0.6476047336638159,25
4681,0.5284003545741982,32
4682,0.5328491502515296,47
4683,0.4729275219823703,35
4684,0.6012523682298234,48
4685,0.6078669428634076,23
4686,0.5356877689175314,42
4687,0.5826393646134597,45
4688,0.6758652076113171,35
4689,0.7083637544758036,30
4690,0.44424353577267894,36
4691,0.530591446068966,26
4692,0.6493910210934035,35
4693,0.5020153014062152,38
4694,0.6683707673463615,25
4695,0.4633616324293251,32
4696,0.6699332051593849,47
4697,0.5612312257692689,35
4698,0.595948292027735,48
4699,0.5220324377387071,23
4700,0.6467949038337565,42
4701,0.6466892418590615,45
4702,0.533171831108788,35
4703,0.6524227356039172,30
4704,0.5677493035991347,36
4705,0.5749978080094534,26
4706,0.5990045182971843,35
4707,0.5441311936783217,38
4708,0.48931429098969237,25
4709,0.5861543504498161,32
4710,0.5839182936049931,47
4711,0.5041741323264,35
4712,0.5314834311724707,48
4713,0.4735923234500333,23
4714,0.6583472227549358,42
4715,0.6125996450147322,45
4716,0.6799822091721394,35
4717,0.5113562597151061,30
4718,0.5854470264789181,36
4719,0.6043749481894499,26
4720,0.566768391768422,35
4721,0.5271577818458544,38
4722,0.5718774257568623,25
4723,0.6248496733475528,32
4724,0.5835013156312535,47
4725,0.5735493366198104,35
4726,0.6324464526826832,48
4727,0.5067560614611792,23
4728,0.5571991050708994,42
4729,0.5403349577791443,45
4730,0.6478725810111848,35
4731,0.6658225670322668,30
4732,0.48778433681995464,36
4733,0.65282439996398,26
4734,0.6806908771757859,35
4735,0.6680774475715087,38
4736,0.6641384197597471,25
4737,0.5810714377797846,32
4738,0.5907325179651338,47
4739,0.6444964889369236,35
4740,0.5584180579725816,48
4741,0.6659213570808148,23
4742,0.5484054002619534,42
4743,0.5262546612283938,45
4744,0.5162780307970741,35
4745,0.5314040547550187,30
4746,0.607087836592633,36
4747,0.642238094767278,26
4748,0.600441726178617,35
4749,0.5461644158152652,38
4750,0.554906921365122,25
4751,0.46040055270158436,32
4752,0.5524791230849665,47
4753,0.5704929187157172,35
4754,0.599993703033113,48
4755,0.7111759954610444,23
4756,0.5178748620512059,42
4757,0.525578003766018,45
4758,0.5906346913724385,35
4759,0.5212884046971782,30
4760,0.599795852942243,36
4761,0.622704121707341,26
4762,0.6054007751116994,35
4763,0.5838005571261812,38
4764,0.5464027344787894,25
4765,0.4672910615357619,32
4766,0.6662871397698469,47
4767,0.5800897433529328,35
4768,0.51516232435901,48
4769,0.5547473441569702,23
4770,0.6565466861208297,42
4771,0.5791995167409627,45
4772,0.6659341707777483,35
4773,0.54774245114132325,30
4774,0.5872807430346396,36
4775,0.6169244156312501,26
4776,0.6500073322510946,35
4777,0.5664291533251279,38
4778,0.5341279326970593,25
4779,0.6071169013855536,32
4780,0.6185680680483517,47
4781,0.6399430278777423,35
4782,0.5696824954969759,48
4783,0.5673232929920415,23
4784,0.6057082929046086,42
4785,0.6109823646632322,45
4786,0.5891005854599528,35
4787,0.5334966146949844,30
4788,0.5270251854748452,36
4789,0.590786496251985,26
4790,0.6024617067661094,35
4791,0.6137867411797496,38
4792,0.6479750314905076,25
4793,0.6154611706797928,32
4794,0.6212940273794403,47
4795,0.5811532495219085,35
4796,0.6761655377646791,48
4797,0.4937499517646319,23
4798,0.49967878410118166,42
4799,0.5672906102885834,45
4800,0.5484371332362719,35
4801,0.6479044605997847,30
4802,0.5612698233983353,36
4803,0.5143290185900357,26
4804,0.5486302521224201,35
4805,0.6119599820918729,38
4806,0.5870722229848949,25
4807,0.6283281713750946,32
4808,0.5300149383839079,47
4809,0.5292425626186057,35
4810,0.6180713220986123,48
4811,0.6168002674796551,23
4812,0.5103040538609321,42
4813,0.5298993791509257,45
4814,0.6408633350612306,35
4815,0.5372392104930495,30
4816,0.5347428295719677,36
4817,0.4803477801532188,26
4818,0.6069952747456906,35
4819,0.5886161241062438,38
4820,0.7274509037925462,25
4821,0.5053171210648377,32
4822,0.5365538780061198,47
4823,0.5408703645464888,35
4824,0.569899692563175,48
4825,0.6816224990387183,23
4826,0.5326436615066702,42
4827,0.5097644612817896,45
4828,0.5417563106352086,35
4829,0.6620799717216206,30
4830,0.594591559567477,36
4831,0.549221024718458,26
4832,0.6297878145186797,35
4833,0.6129263200875803,38
4834,0.6568636987204554,25
4835,0.6022544016727261,32
4836,0.544417192662016,47
4837,0.5397715667096791,35
4838,0.5844405830892406,48
4839,0.67366159147664,23
4840,0.5699795356024299,42
4841,0.5130100896387136,45
4842,0.5023417191900561,35
4843,0.5413565891015535,30
4844,0.6256322131537887,36
4845,0.708246705836506,26
4846,0.6373645989249231,35
4847,0.6001825853223802,38
4848,0.5014322605759868,25
4849,0.5460965521750666,32
4850,0.573665674502032,47
4851,0.6879278602451644,35
4852,0.5492005569630859,48
4853,0.7212051775195709,23
4854,0.6593322830156902,42
4855,0.5267806388856202,45
4856,0.5437521098360286,35
4857,0.4995784048554982,30
4858,0.6113751821327316,36
4859,0.5877539347397016,26
4860,0.5628623778243509,35
4861,0.5889873824804509,38
4862,0.5676581360757631,25
4863,0.5677944012241439,32
4864,0.5511743670659928,47
4865,0.5374569023304575,35
4866,0.6765229392686968,48
4867,0.6869341979447422,23
4868,0.5562126607393431,42
4869,0.5407318232045232,45
4870,0.5771108100867083,35
4871,0.5411246389291641,30
4872,0.6350371241399272,36
4873,0.5635754648130632,26
4874,0.6410096115642535,35
4875,0.5472650160030419,38
4876,0.6357311120732777,25
4877,0.6199973586242935,32
4878,0.5242965923779094,47
4879,0.5524333237975539,35
4880,0.5831977757316004,48
4881,0.6931612326100844,23
4882,0.6001764160846245,42
4883,0.5516710174051495,45
4884,0.5488134285132293,35
4885,0.6760914420303437,30
4886,0.5324985566690252,36
4887,0.6040506695274818,26
4888,0.5712536677341683,35
4889,0.6477122696503292,38
4890,0.6817692860111647,25
4891,0.6142512869835287,32
4892,0.6087842883613269,47
4893,0.5350607526970625,35
4894,0.5795871160979122,48
4895,0.6361846070250373,23
4896,0.5045423459327258,42
4897,0.5431924352334139,45
4898,0.5778564739872114,35
4899,0.6446619446434197,30
4900,0.6493647409563886,36
4901,0.535227161602644,26
4902,0.623685160431646,35
4903,0.6343941189131826,38
4904,0.5905272256931715,25
4905,0.528233662646183,32
4906,0.5498668658126783,47
4907,0.5184847528891936,35
4908,0.5498665930925946,48
4909,0.6020186265559868,23
4910,0.6067176362620897,42
4911,0.6331617534845255,45
4912,0.636463946721675,35
4913,0.6205163247349446,30
4914,0.6203775680570516,36
4915,0.6890155560041216,26
4916,0.6078629977493967,35
4917,0.5335551759429231,38
4918,0.6235811053585008,25
4919,0.5918350663913129,32
4920,0.5860089255599991,47
4921,0.5665714286267693,35
4922,0.4931060075256456,48
4923,0.640804703221418,23
4924,0.6990476645097353,42
4925,0.6097191179298758,45
4926,0.504631705989992,35
4927,0.6201594712853055,30
4928,0.6516951107931633,36
4929,0.6726026087630637,26
4930,0.6005917550685276,35
4931,0.6259001011705259,38
4932,0.639584148999542,25
4933,0.7411093364314063,32
4934,0.49605315411343454,47
4935,0.6072020692925931,35
4936,0.532518461696047,48
4937,0.6161080851366585,23
4938,0.4801944624237614,42
4939,0.5721126505448084,45
