"run","species_no","sample_id","min_percentage","grams_required"
"13",6,"31",0.126852,788.321
"13",6,"32",0.114722,871.671
"13",6,"33",0.105463,948.2
"13",6,"34",0.111019,900.751
"13",6,"35",0.121296,824.427
"13",6,"36",0.185278,539.73
"13",6,"37",0.195556,511.364
"13",6,"38",0.201111,497.238
"13",6,"39",0.191852,521.236
"13",6,"4",0.19697,507.692
"13",6,"40",0.179722,556.414
"13",6,"41",0.185278,539.73
"13",6,"42",0.176019,568.122
"13",6,"43",0.175758,568.966
"13",6,"44",0.186296,536.779
"13",6,"45",0.191852,521.236
"13",6,"46",0.195278,512.091
"13",6,"47",0.200833,497.925
"13",6,"48",0.191574,521.991
"13",6,"49",0.211111,473.684
"13",6,"5",0.199259,501.859
"13",6,"50",0.201852,495.413
"13",6,"51",0.207407,482.143
"13",6,"52",0.187879,532.258
"13",6,"53",0.186019,537.581
"13",6,"54",0.191574,521.991
"13",6,"55",0.201852,495.413
"13",6,"56",0.0917593,1089.81
"13",6,"57",0.0973148,1027.59
"13",6,"58",0.0880556,1135.65
"13",6,"59",0.107593,929.432
"13",6,"6",0.208241,480.213
"13",6,"60",0.0983333,1016.95
"13",6,"61",0.103889,962.567
"13",6,"62",0.0917593,1089.81
"13",6,"63",0.0825,1212.12
"13",6,"64",0.0880556,1135.65
"13",6,"65",0.0983333,1016.95
"13",6,"66",0.107315,931.838
"13",6,"67",0.0980556,1019.83
"13",6,"68",0.103611,965.147
"13",6,"69",0.113889,878.049
"13",6,"7",0.218519,457.627
"13",6,"70",0.0980556,1019.83
"13",6,"71",0.180185,554.985
"13",6,"72",0.178333,560.748
"13",6,"73",0.188704,529.931
"13",6,"74",0.191481,522.244
"13",6,"75",0.180741,553.279
"13",6,"76",0.187879,532.258
"13",6,"77",0.18713,534.389
"13",6,"78",0.174242,573.913
"13",6,"79",0.192037,520.733
"13",6,"8",0.224074,446.281
"13",6,"80",0.202407,494.053
"13",6,"81",0.178333,560.748
"13",6,"82",0.188704,529.931
"13",6,"83",0.191481,522.244
"13",6,"84",0.186852,535.183
"13",6,"85",0.18963,527.344
"13",6,"86",0.2,500
"13",6,"87",0.186364,536.585
"13",6,"88",0.192037,520.733
"13",6,"89",0.202407,494.053
"13",6,"9",0.214815,465.517
"13",6,"90",0.200556,498.615
"13",6,"91",0.062963,1588.24
"13",6,"92",0.0733333,1363.64
"13",6,"93",0.0761111,1313.87
"13",6,"94",0.0714815,1398.96
"13",6,"95",0.0742593,1346.63
"13",6,"96",0.0846296,1181.62
"13",6,"97",0.0738889,1353.38
"13",6,"98",0.0766667,1304.35
"13",6,"99",0.087037,1148.94
"13",7,"1",0.185,540.541
"13",7,"10",0.190635,524.563
"13",7,"100",0.0984127,1016.13
"13",7,"101",0.100794,992.126
"13",7,"102",0.107222,932.642
"13",7,"103",0.108095,925.11
"13",7,"104",0.10246,975.988
"13",7,"105",0.108095,925.11
"13",7,"106",0.179444,557.276
"13",7,"107",0.171508,583.063
"13",7,"108",0.17627,567.312
"13",7,"109",0.185079,540.309
"13",7,"11",0.193571,516.605
"13",7,"110",0.171508,583.063
"13",7,"111",0.184841,541.005
"13",7,"112",0.0961111,1040.46
"13",7,"113",0.149841,667.373
"13",7,"114",0.152222,656.934
"13",7,"115",0.161111,620.69
"13",7,"116",0.159524,626.866
"13",7,"117",0.161587,618.861
"13",7,"118",0.159524,626.866
"13",7,"119",0.0606349,1649.21
"13",7,"12",0.198333,504.202
"13",7,"120",0.153333,652.174
"13",7,"13",0.190397,525.219
"13",7,"14",0.207143,482.759
"13",7,"15",0.199206,501.992
"13",7,"16",0.203968,490.272
"13",7,"17",0.193506,516.779
"13",7,"18",0.185635,538.692
"13",7,"19",0.190397,525.219
"13",7,"2",0.19381,515.971
"13",7,"20",0.199206,501.992
"13",7,"21",0.104841,953.823
"13",7,"22",0.109603,912.382
"13",7,"23",0.101667,983.607
"13",7,"24",0.114603,872.576
"13",7,"25",0.110476,905.172
"13",7,"26",0.115238,867.769
"13",7,"27",0.104841,953.823
"13",7,"28",0.0969048,1031.94
"13",7,"29",0.101667,983.607
"13",7,"3",0.198571,503.597
"13",7,"30",0.110476,905.172
"13",7,"31",0.114603,872.576
"13",7,"32",0.110238,907.127
"13",7,"33",0.115,869.565
"13",7,"34",0.12381,807.692
"13",7,"35",0.110238,907.127
"13",7,"36",0.173889,575.08
"13",7,"37",0.178651,559.751
"13",7,"38",0.170714,585.774
"13",7,"39",0.18746,533.446
"13",7,"4",0.190635,524.563
"13",7,"40",0.179524,557.029
"13",7,"41",0.184286,542.636
"13",7,"42",0.173889,575.08
"13",7,"43",0.165952,602.582
"13",7,"44",0.170714,585.774
"13",7,"45",0.179524,557.029
"13",7,"46",0.187222,534.125
"13",7,"47",0.179286,557.769
"13",7,"48",0.184048,543.338
"13",7,"49",0.192857,518.519
"13",7,"5",0.180238,554.822
"13",7,"50",0.179286,557.769
"13",7,"51",0.0984921,1015.31
"13",7,"52",0.0905556,1104.29
"13",7,"53",0.0953175,1049.13
"13",7,"54",0.104127,960.366
"13",7,"55",0.0905556,1104.29
"13",7,"56",0.103889,962.567
"13",7,"57",0.15873,630
"13",7,"58",0.167619,596.591
"13",7,"59",0.17,588.235
"13",7,"6",0.185,540.541
"13",7,"60",0.166032,602.294
"13",7,"61",0.168413,593.779
"13",7,"62",0.177302,564.011
"13",7,"63",0.168095,594.901
"13",7,"64",0.170476,586.592
"13",7,"65",0.179365,557.522
"13",7,"66",0.177778,562.5
"13",7,"67",0.166032,602.294
"13",7,"68",0.168413,593.779
"13",7,"69",0.177302,564.011
"13",7,"7",0.177063,564.769
"13",7,"70",0.175714,569.106
"13",7,"71",0.177778,562.5
"13",7,"72",0.0671429,1489.36
"13",7,"73",0.0695238,1438.36
"13",7,"74",0.0784127,1275.3
"13",7,"75",0.0768254,1301.65
"13",7,"76",0.0788889,1267.61
"13",7,"77",0.0768254,1301.65
"13",7,"78",0.159841,625.621
"13",7,"79",0.162222,616.438
"13",7,"8",0.183117,546.099
"13",7,"80",0.171111,584.416
"13",7,"81",0.169524,589.888
"13",7,"82",0.169127,591.272
"13",7,"83",0.169524,589.888
"13",7,"84",0.0706349,1415.73
"13",7,"85",0.185794,538.232
"13",7,"86",0.190556,524.781
"13",7,"87",0.182619,547.588
"13",7,"88",0.197302,506.838
"13",7,"89",0.191429,522.388
"13",7,"9",0.185873,538.002
"13",7,"90",0.19619,509.709
"13",7,"91",0.185794,538.232
"13",7,"92",0.177857,562.249
"13",7,"93",0.182619,547.588
"13",7,"94",0.191429,522.388
"13",7,"95",0.197302,506.838
"13",7,"96",0.19119,523.039
"13",7,"97",0.195952,510.328
"13",7,"98",0.204762,488.372
"13",7,"99",0.19119,523.039
"13",8,"1",0.175069,571.202
"13",8,"10",0.18,555.556
"13",8,"11",0.186736,535.515
"13",8,"12",0.179792,556.199
"13",8,"13",0.183958,543.601
"13",8,"14",0.191667,521.739
"13",8,"15",0.179792,556.199
"13",8,"16",0.105417,948.617
"13",8,"17",0.102153,978.926
"13",8,"18",0.106319,940.562
"13",8,"19",0.113889,878.049
"13",8,"2",0.179236,557.923
"13",8,"20",0.102153,978.926
"13",8,"21",0.113819,878.585
"13",8,"22",0.169514,589.922
"13",8,"23",0.162569,615.122
"13",8,"24",0.166736,599.75
"13",8,"25",0.174444,573.248
"13",8,"26",0.162569,615.122
"13",8,"27",0.174236,573.934
"13",8,"28",0.0965972,1035.23
"13",8,"29",0.150417,664.82
"13",8,"3",0.172292,580.411
"13",8,"30",0.1525,655.738
"13",8,"31",0.160278,623.917
"13",8,"32",0.158889,629.371
"13",8,"33",0.160694,622.299
"13",8,"34",0.158889,629.371
"13",8,"35",0.0723611,1381.96
"13",8,"36",0.153472,651.584
"13",8,"37",0.177778,562.5
"13",8,"38",0.172986,578.081
"13",8,"39",0.177153,564.485
"13",8,"4",0.186944,534.918
"13",8,"40",0.184861,540.947
"13",8,"41",0.172986,578.081
"13",8,"42",0.184653,541.557
"13",8,"43",0.0997222,1002.79
"13",8,"44",0.167431,597.263
"13",8,"45",0.144722,690.979
"13",8,"5",0.18,555.556
"13",8,"6",0.184167,542.986
"13",8,"7",0.175069,571.202
"13",8,"8",0.168125,594.796
"13",8,"9",0.172292,580.411
"13",9,"1",0.171049,584.626
"13",9,"10",0.169198,591.025
"13",9,"2",0.164877,606.514
"13",9,"3",0.16858,593.189
"13",9,"4",0.175432,570.021
"13",9,"5",0.164877,606.514
"13",9,"6",0.175247,570.623
"13",9,"7",0.105802,945.158
"13",9,"8",0.159938,625.241
"13",9,"9",0.145802,685.859
"13",10,"1",0.162278,616.227
"14",1,"1",0.0466667,2142.86
"14",1,"10",0.0233333,4285.71
"14",1,"2",0.0133333,7500
"14",1,"3",0.0266667,3750
"14",1,"4",0.0811111,1232.88
"14",1,"5",0.1,1000
"14",1,"6",0.116667,857.143
"14",1,"7",0.0411111,2432.43
"14",1,"8",0.363636,275
"14",1,"9",0.0483333,2068.97
"14",2,"1",0.04,2500
"14",2,"10",0.02,5000
"14",2,"11",0.0472222,2117.65
"14",2,"12",0.0838889,1192.05
"14",2,"13",0.169444,590.164
"14",2,"14",0.0272222,3673.47
"14",2,"15",0.322727,309.859
"14",2,"16",0.135278,739.22
"14",2,"17",0.0183333,5454.55
"14",2,"18",0.0538889,1855.67
"14",2,"19",0.0905556,1104.29
"14",2,"2",0.0466667,2142.86
"14",2,"20",0.127778,782.609
"14",2,"21",0.0338889,2950.82
"14",2,"22",0.363636,275
"14",2,"23",0.0936111,1068.25
"14",2,"24",0.025,4000
"14",2,"25",0.117778,849.057
"14",2,"26",0.213636,468.085
"14",2,"27",0.0611111,1636.36
"14",2,"28",0.277273,360.656
"14",2,"29",0.122727,814.815
"14",2,"3",0.0738889,1353.38
"14",2,"30",0.0522222,1914.89
"14",2,"31",0.108333,923.077
"14",2,"32",0.0727778,1374.05
"14",2,"33",0.25,400
"14",2,"34",0.0741667,1348.31
"14",2,"35",0.0888889,1125
"14",2,"36",0.0811111,1232.88
"14",2,"37",0.3,333.333
"14",2,"38",0.0825,1212.12
"14",2,"39",0.152778,654.545
"14",2,"4",0.0733333,1363.64
"14",2,"40",0.236364,423.077
"14",2,"41",0.0469444,2130.18
"14",2,"42",0.0322222,3103.45
"14",2,"43",0.209091,478.261
"14",2,"44",0.354545,282.051
"14",2,"45",0.118611,843.091
"14",2,"5",0.0816667,1224.49
"14",2,"6",0.0461111,2168.67
"14",2,"7",0.254545,392.857
"14",2,"8",0.0475,2105.26
"14",2,"9",0.045,2222.22
"14",3,"1",0.0355556,2812.5
"14",3,"10",0.0825926,1210.76
"14",3,"100",0.144074,694.087
"14",3,"101",0.0874074,1144.07
"14",3,"102",0.245455,407.407
"14",3,"103",0.0883333,1132.08
"14",3,"104",0.135185,739.726
"14",3,"105",0.20303,492.537
"14",3,"106",0.0646296,1547.28
"14",3,"107",0.072963,1370.56
"14",3,"108",0.184848,540.984
"14",3,"109",0.281818,354.839
"14",3,"11",0.100741,992.647
"14",3,"110",0.112407,889.621
"14",3,"111",0.236364,423.077
"14",3,"112",0.0701852,1424.8
"14",3,"113",0.117037,854.43
"14",3,"114",0.218182,458.333
"14",3,"115",0.315152,317.308
"14",3,"116",0.117963,847.724
"14",3,"117",0.175758,568.966
"14",3,"118",0.265926,376.045
"14",3,"119",0.0942593,1060.9
"14",3,"12",0.0448148,2231.4
"14",3,"120",0.254545,392.857
"14",3,"13",0.275556,362.903
"14",3,"14",0.077963,1282.66
"14",3,"15",0.0388889,2571.43
"14",3,"16",0.100741,992.647
"14",3,"17",0.173704,575.693
"14",3,"18",0.062963,1588.24
"14",3,"19",0.233333,428.571
"14",3,"2",0.0537037,1862.07
"14",3,"20",0.130303,767.442
"14",3,"21",0.057037,1753.25
"14",3,"22",0.0877778,1139.24
"14",3,"23",0.0640741,1560.69
"14",3,"24",0.215152,464.789
"14",3,"25",0.065,1538.46
"14",3,"26",0.0814815,1227.27
"14",3,"27",0.0696296,1436.17
"14",3,"28",0.248485,402.439
"14",3,"29",0.0705556,1417.32
"14",3,"3",0.0781481,1279.62
"14",3,"30",0.117407,851.735
"14",3,"31",0.206061,485.294
"14",3,"32",0.0468519,2134.39
"14",3,"33",0.0437037,2288.14
"14",3,"34",0.187879,532.258
"14",3,"35",0.274444,364.372
"14",3,"36",0.0946296,1056.75
"14",3,"37",0.0403704,2477.06
"14",3,"38",0.0648148,1542.86
"14",3,"39",0.137778,725.806
"14",3,"4",0.128519,778.098
"14",3,"40",0.027037,3698.63
"14",3,"41",0.257778,387.931
"14",3,"42",0.122593,815.71
"14",3,"43",0.0211111,4736.84
"14",3,"44",0.082963,1205.36
"14",3,"45",0.155926,641.33
"14",3,"46",0.0451852,2213.11
"14",3,"47",0.275926,362.416
"14",3,"48",0.140741,710.526
"14",3,"49",0.0392593,2547.17
"14",3,"5",0.0403704,2477.06
"14",3,"50",0.146296,683.544
"14",3,"51",0.0696296,1436.17
"14",3,"52",0.260606,383.721
"14",3,"53",0.123519,809.595
"14",3,"54",0.0637037,1569.77
"14",3,"55",0.128148,780.347
"14",3,"56",0.293939,340.206
"14",3,"57",0.129074,774.749
"14",3,"58",0.136667,731.707
"14",3,"59",0.251515,397.59
"14",3,"6",0.263636,379.31
"14",3,"60",0.10537,949.033
"14",3,"61",0.0259259,3857.14
"14",3,"62",0.233333,428.571
"14",3,"63",0.256667,389.61
"14",3,"64",0.121481,823.171
"14",3,"65",0.0874074,1144.07
"14",3,"66",0.16037,623.557
"14",3,"67",0.0496296,2014.93
"14",3,"68",0.28037,356.671
"14",3,"69",0.145185,688.776
"14",3,"7",0.105741,945.709
"14",3,"70",0.0437037,2288.14
"14",3,"71",0.118519,843.75
"14",3,"72",0.0740741,1350
"14",3,"73",0.287879,347.368
"14",3,"74",0.0957407,1044.49
"14",3,"75",0.0681481,1467.39
"14",3,"76",0.10037,996.31
"14",3,"77",0.307407,325.301
"14",3,"78",0.101296,987.203
"14",3,"79",0.141111,708.661
"14",3,"8",0.0344444,2903.23
"14",3,"80",0.267037,374.48
"14",3,"81",0.0775926,1288.78
"14",3,"82",0.0303704,3292.68
"14",3,"83",0.260606,383.721
"14",3,"84",0.261111,382.979
"14",3,"85",0.12537,797.637
"14",3,"86",0.187879,532.258
"14",3,"87",0.0922222,1084.34
"14",3,"88",0.230303,434.211
"14",3,"89",0.127273,785.714
"14",3,"9",0.0581481,1719.75
"14",3,"90",0.0862963,1158.8
"14",3,"91",0.165185,605.381
"14",3,"92",0.263636,379.31
"14",3,"93",0.160606,622.642
"14",3,"94",0.159259,627.907
"14",3,"95",0.221212,452.055
"14",3,"96",0.118182,846.154
"14",3,"97",0.0485185,2061.07
"14",3,"98",0.20303,492.537
"14",3,"99",0.279259,358.09
"14",4,"1",0.0469444,2130.18
"14",4,"10",0.0505556,1978.02
"14",4,"100",0.203611,491.132
"14",4,"101",0.102222,978.261
"14",4,"102",0.0261111,3829.79
"14",4,"103",0.265909,376.068
"14",4,"104",0.199167,502.092
"14",4,"105",0.0977778,1022.73
"14",4,"106",0.155556,642.857
"14",4,"107",0.0725,1379.31
"14",4,"108",0.243182,411.215
"14",4,"109",0.144167,693.642
"14",4,"11",0.223611,447.205
"14",4,"110",0.0680556,1469.39
"14",4,"111",0.127222,786.026
"14",4,"112",0.268182,372.881
"14",4,"113",0.190909,523.81
"14",4,"114",0.122778,814.48
"14",4,"115",0.217222,460.358
"14",4,"116",0.115833,863.309
"14",4,"117",0.0397222,2517.48
"14",4,"118",0.222727,448.98
"14",4,"119",0.212778,469.974
"14",4,"12",0.122222,818.182
"14",4,"120",0.111389,897.756
"14",4,"121",0.121111,825.688
"14",4,"122",0.254545,392.857
"14",4,"123",0.121806,820.981
"14",4,"124",0.141111,708.661
"14",4,"125",0.222727,448.98
"14",4,"126",0.104028,961.282
"14",4,"127",0.0580556,1722.49
"14",4,"128",0.209091,478.261
"14",4,"129",0.231111,432.692
"14",4,"13",0.0461111,2168.67
"14",4,"130",0.129722,770.878
"14",4,"131",0.247727,403.67
"14",4,"132",0.108194,924.262
"14",4,"133",0.112778,886.7
"14",4,"134",0.234091,427.184
"14",4,"135",0.285833,349.854
"14",4,"136",0.144028,694.311
"14",4,"137",0.202273,494.382
"14",4,"138",0.202778,493.151
"14",4,"139",0.101389,986.301
"14",4,"14",0.121389,823.799
"14",4,"140",0.261364,382.609
"14",4,"141",0.158889,629.371
"14",4,"142",0.0758333,1318.68
"14",4,"143",0.248889,401.786
"14",4,"144",0.1475,677.966
"14",4,"145",0.0713889,1400.78
"14",4,"146",0.130556,765.957
"14",4,"147",0.288636,346.457
"14",4,"148",0.181528,550.88
"14",4,"149",0.126111,792.952
"14",4,"15",0.0688889,1451.61
"14",4,"150",0.220556,453.401
"14",4,"151",0.119167,839.161
"14",4,"152",0.0430556,2322.58
"14",4,"153",0.243182,411.215
"14",4,"154",0.216111,462.725
"14",4,"155",0.114722,871.671
"14",4,"156",0.100278,997.23
"14",4,"157",0.255556,391.304
"14",4,"158",0.100972,990.371
"14",4,"159",0.136111,734.694
"14",4,"16",0.231818,431.373
"14",4,"160",0.237778,420.561
"14",4,"161",0.0831944,1202
"14",4,"162",0.0613889,1628.96
"14",4,"163",0.229545,435.644
"14",4,"164",0.234444,426.54
"14",4,"165",0.119028,840.14
"14",4,"166",0.241944,413.318
"14",4,"167",0.0873611,1144.67
"14",4,"168",0.116111,861.244
"14",4,"169",0.242639,412.135
"14",4,"17",0.104306,958.722
"14",4,"170",0.277778,360
"14",4,"171",0.123194,811.725
"14",4,"172",0.222727,448.98
"14",4,"173",0.206111,485.175
"14",4,"174",0.104722,954.907
"14",4,"175",0.260694,383.591
"14",4,"176",0.1625,615.385
"14",4,"177",0.231818,431.373
"14",4,"178",0.154545,647.059
"14",4,"179",0.158056,632.689
"14",4,"18",0.0644444,1551.72
"14",4,"180",0.2,500
"14",4,"181",0.122727,814.815
"14",4,"182",0.075,1333.33
"14",4,"183",0.186364,536.585
"14",4,"184",0.248056,403.135
"14",4,"185",0.146667,681.818
"14",4,"186",0.225,444.444
"14",4,"187",0.147727,676.923
"14",4,"188",0.129722,770.878
"14",4,"189",0.211364,473.118
"14",4,"19",0.107778,927.835
"14",4,"190",0.284091,352
"14",4,"191",0.194028,515.39
"14",4,"192",0.179545,556.962
"14",4,"193",0.219722,455.12
"14",4,"194",0.118333,845.07
"14",4,"195",0.238636,419.048
"14",4,"196",0.211364,473.118
"14",4,"197",0.0776389,1288.01
"14",4,"198",0.112778,886.7
"14",4,"199",0.197727,505.747
"14",4,"2",0.0652778,1531.91
"14",4,"20",0.256818,389.381
"14",4,"200",0.268056,373.057
"14",4,"201",0.113472,881.273
"14",4,"202",0.165909,602.74
"14",4,"203",0.238056,420.07
"14",4,"204",0.0956944,1044.99
"14",4,"205",0.225,444.444
"14",4,"206",0.190909,523.81
"14",4,"207",0.254444,393.013
"14",4,"208",0.0998611,1001.39
"14",4,"209",0.25,400
"14",4,"21",0.108472,921.895
"14",4,"210",0.218182,458.333
"14",4,"22",0.119167,839.161
"14",4,"23",0.213611,468.14
"14",4,"24",0.0906944,1102.6
"14",4,"25",0.0361111,2769.23
"14",4,"26",0.211364,473.118
"14",4,"27",0.209167,478.088
"14",4,"28",0.107778,927.835
"14",4,"29",0.0822222,1216.22
"14",4,"3",0.12,833.333
"14",4,"30",0.136944,730.223
"14",4,"31",0.0538889,1855.67
"14",4,"32",0.226944,440.636
"14",4,"33",0.125556,796.46
"14",4,"34",0.0494444,2022.47
"14",4,"35",0.100556,994.475
"14",4,"36",0.0722222,1384.62
"14",4,"37",0.238056,420.07
"14",4,"38",0.0834722,1198
"14",4,"39",0.0677778,1475.41
"14",4,"4",0.0369444,2706.77
"14",4,"40",0.0869444,1150.16
"14",4,"41",0.242222,412.844
"14",4,"42",0.0876389,1141.05
"14",4,"43",0.1225,816.327
"14",4,"44",0.216944,460.948
"14",4,"45",0.0698611,1431.41
"14",4,"46",0.0394444,2535.21
"14",4,"47",0.225139,444.17
"14",4,"48",0.2125,470.588
"14",4,"49",0.105694,946.124
"14",4,"5",0.21,476.19
"14",4,"50",0.168889,592.105
"14",4,"51",0.0858333,1165.05
"14",4,"52",0.209091,478.261
"14",4,"53",0.131818,758.621
"14",4,"54",0.0813889,1228.67
"14",4,"55",0.140556,711.462
"14",4,"56",0.234091,427.184
"14",4,"57",0.156818,637.681
"14",4,"58",0.136111,734.694
"14",4,"59",0.202273,494.382
"14",4,"6",0.108611,920.716
"14",4,"60",0.125,800
"14",4,"61",0.0530556,1884.82
"14",4,"62",0.188636,530.12
"14",4,"63",0.226111,442.26
"14",4,"64",0.124722,801.782
"14",4,"65",0.0772222,1294.96
"14",4,"66",0.220455,453.608
"14",4,"67",0.0779167,1283.42
"14",4,"68",0.113056,884.521
"14",4,"69",0.188636,530.12
"14",4,"7",0.0325,3076.92
"14",4,"70",0.0601389,1662.82
"14",4,"71",0.0713889,1400.78
"14",4,"72",0.175,571.429
"14",4,"73",0.244444,409.091
"14",4,"74",0.0959722,1041.97
"14",4,"75",0.213636,468.085
"14",4,"76",0.0643056,1555.08
"14",4,"77",0.0994444,1005.59
"14",4,"78",0.2,500
"14",4,"79",0.254722,392.585
"14",4,"8",0.0788889,1267.61
"14",4,"80",0.100139,998.613
"14",4,"81",0.168182,594.595
"14",4,"82",0.216111,462.725
"14",4,"83",0.0823611,1214.17
"14",4,"84",0.227273,440
"14",4,"85",0.0688889,1451.61
"14",4,"86",0.123611,808.989
"14",4,"87",0.0405556,2465.75
"14",4,"88",0.213611,468.14
"14",4,"89",0.112222,891.089
"14",4,"9",0.133611,748.441
"14",4,"90",0.0361111,2769.23
"14",4,"91",0.141944,704.501
"14",4,"92",0.0588889,1698.11
"14",4,"93",0.231944,431.138
"14",4,"94",0.127361,785.169
"14",4,"95",0.0544444,1836.73
"14",4,"96",0.113611,880.196
"14",4,"97",0.286111,349.515
"14",4,"98",0.131528,760.296
"14",4,"99",0.109167,916.031
"14",5,"1",0.0684444,1461.04
"14",5,"10",0.111222,899.101
"14",5,"100",0.211778,472.193
"14",5,"101",0.130667,765.306
"14",5,"102",0.209091,478.261
"14",5,"103",0.135889,735.895
"14",5,"104",0.117111,853.89
"14",5,"105",0.198182,504.587
"14",5,"106",0.255556,391.304
"14",5,"107",0.164556,607.698
"14",5,"108",0.172727,578.947
"14",5,"109",0.189111,528.79
"14",5,"11",0.0568889,1757.81
"14",5,"110",0.108,925.926
"14",5,"111",0.22,454.545
"14",5,"112",0.195111,512.528
"14",5,"113",0.0714444,1399.69
"14",5,"114",0.0995556,1004.46
"14",5,"115",0.187273,533.981
"14",5,"116",0.223778,446.872
"14",5,"117",0.100111,998.89
"14",5,"118",0.161818,617.978
"14",5,"119",0.203778,490.731
"14",5,"12",0.104222,959.488
"14",5,"120",0.0858889,1164.29
"14",5,"121",0.209091,478.261
"14",5,"122",0.181818,550
"14",5,"123",0.212889,469.729
"14",5,"124",0.0892222,1120.8
"14",5,"125",0.213444,468.506
"14",5,"126",0.199222,501.952
"14",5,"127",0.129778,770.548
"14",5,"128",0.0633333,1578.95
"14",5,"129",0.201778,495.595
"14",5,"13",0.238222,419.776
"14",5,"130",0.120667,828.729
"14",5,"131",0.0597778,1672.86
"14",5,"132",0.107111,933.61
"14",5,"133",0.245556,407.24
"14",5,"134",0.164444,608.108
"14",5,"135",0.103556,965.665
"14",5,"136",0.179111,558.313
"14",5,"137",0.098,1020.41
"14",5,"138",0.0371111,2694.61
"14",5,"139",0.236444,422.932
"14",5,"14",0.114556,872.939
"14",5,"140",0.175556,569.62
"14",5,"141",0.0944444,1058.82
"14",5,"142",0.121778,821.168
"14",5,"143",0.248889,401.786
"14",5,"144",0.125222,798.58
"14",5,"145",0.118222,845.865
"14",5,"146",0.193778,516.055
"14",5,"147",0.111,900.901
"14",5,"148",0.0517778,1931.33
"14",5,"149",0.235222,425.13
"14",5,"15",0.100667,993.377
"14",5,"150",0.190222,525.701
"14",5,"151",0.109111,916.497
"14",5,"152",0.237556,420.954
"14",5,"153",0.114333,874.636
"14",5,"154",0.0955556,1046.51
"14",5,"155",0.238556,419.19
"14",5,"156",0.234,427.35
"14",5,"157",0.143,699.301
"14",5,"158",0.224333,445.765
"14",5,"159",0.167556,596.817
"14",5,"16",0.176222,567.465
"14",5,"160",0.0864444,1156.81
"14",5,"161",0.224889,444.664
"14",5,"162",0.132667,753.769
"14",5,"163",0.241818,413.534
"14",5,"164",0.18,555.556
"14",5,"165",0.129111,774.527
"14",5,"166",0.204667,488.599
"14",5,"167",0.123556,809.353
"14",5,"168",0.0626667,1595.74
"14",5,"169",0.205455,486.726
"14",5,"17",0.0951111,1051.4
"14",5,"170",0.201111,497.238
"14",5,"171",0.12,833.333
"14",5,"172",0.236364,423.077
"14",5,"173",0.167333,597.61
"14",5,"174",0.106444,939.457
"14",5,"175",0.225455,443.548
"14",5,"176",0.244889,408.348
"14",5,"177",0.163778,610.583
"14",5,"178",0.2,500
"14",5,"179",0.178444,560.399
"14",5,"18",0.0342222,2922.08
"14",5,"180",0.0973333,1027.4
"14",5,"181",0.235778,424.128
"14",5,"182",0.225455,443.548
"14",5,"183",0.106556,938.478
"14",5,"184",0.121111,825.688
"14",5,"185",0.214545,466.102
"14",5,"186",0.258889,386.266
"14",5,"187",0.135222,739.523
"14",5,"188",0.189091,528.846
"14",5,"189",0.193111,517.837
"14",5,"19",0.224556,445.324
"14",5,"190",0.112,892.857
"14",5,"191",0.236364,423.077
"14",5,"192",0.209091,478.261
"14",5,"193",0.236889,422.139
"14",5,"194",0.124333,804.29
"14",5,"195",0.248556,402.325
"14",5,"196",0.227778,439.024
"14",5,"197",0.135333,738.916
"14",5,"198",0.258182,387.324
"14",5,"199",0.165222,605.245
"14",5,"2",0.112222,891.089
"14",5,"20",0.172667,579.151
"14",5,"200",0.131778,758.853
"14",5,"201",0.207333,482.315
"14",5,"202",0.126222,792.254
"14",5,"203",0.0653333,1530.61
"14",5,"204",0.221818,450.82
"14",5,"205",0.203778,490.731
"14",5,"206",0.122667,815.217
"14",5,"207",0.251111,398.23
"14",5,"208",0.154333,647.948
"14",5,"209",0.109111,916.497
"14",5,"21",0.0915556,1092.23
"14",5,"210",0.241818,413.534
"14",5,"211",0.247556,403.95
"14",5,"212",0.166444,600.801
"14",5,"213",0.216364,462.185
"14",5,"214",0.181111,552.147
"14",5,"215",0.1,1000
"14",5,"216",0.238444,419.385
"14",5,"217",0.213556,468.262
"14",5,"218",0.0898889,1112.48
"14",5,"219",0.118,847.458
"14",5,"22",0.137778,725.806
"14",5,"220",0.214111,467.047
"14",5,"221",0.242222,412.844
"14",5,"222",0.118556,843.486
"14",5,"223",0.199889,500.278
"14",5,"224",0.195778,510.783
"14",5,"225",0.104333,958.466
"14",5,"226",0.228556,437.53
"14",5,"227",0.203222,492.072
"14",5,"228",0.231333,432.277
"14",5,"229",0.107667,928.793
"14",5,"23",0.0713333,1401.87
"14",5,"230",0.231889,431.241
"14",5,"231",0.217667,459.418
"14",5,"232",0.207273,482.456
"14",5,"233",0.145455,687.5
"14",5,"234",0.134667,742.574
"14",5,"235",0.196364,509.259
"14",5,"236",0.254545,392.857
"14",5,"237",0.175222,570.704
"14",5,"238",0.170909,585.106
"14",5,"239",0.206667,483.871
"14",5,"24",0.209778,476.695
"14",5,"240",0.125556,796.46
"14",5,"241",0.218182,458.333
"14",5,"242",0.190909,523.81
"14",5,"243",0.249091,401.46
"14",5,"244",0.164333,608.519
"14",5,"245",0.238182,419.847
"14",5,"246",0.212727,470.085
"14",5,"247",0.18,555.556
"14",5,"248",0.223556,447.316
"14",5,"249",0.0998889,1001.11
"14",5,"25",0.128667,777.202
"14",5,"250",0.224111,446.207
