species_no,q2.5,q97.5,mean,dataset
1.5,2.1679238006763235,2.3006662083268066,2.2422126144848096,BC
2,2.2631368095727686,2.3777248606809303,2.3283425359728143,BC
2.5,2.3415017567224314,2.4411589852819646,2.3974389478958775,BC
3,2.406562254897602,2.4946509933877756,2.4554254849409776,BC
3.5,2.4615146621386392,2.5418760043433926,2.5055532990471048,BC
4,2.5075762965459214,2.5845649192422853,2.5498085020502685,BC
4.5,2.549576973447737,2.623811949090225,2.589497489710402,BC
5,2.5870584430206205,2.660075078169648,2.625527522764748,BC
5.5,2.620901877549784,2.6933353158818694,2.658555486284051,BC
6,2.6509082455803084,2.7235784384706903,2.6890729590027287,BC
6.5,2.67878165869922,2.753656341479276,2.717457823442763,BC
7,2.7035468126681166,2.7827237382358856,2.744007101967714,BC
7.5,2.725146510233822,2.8092520171664677,2.7689586821084666,BC
8,2.746361771156308,2.8352832368668808,2.7925061701236404,BC
8.5,2.765688719711528,2.8599199844174725,2.8148093338461426,BC
9,2.7834684093710464,2.883945540143407,2.836001623304148,BC
9.5,2.8003982663556974,2.907132836360707,2.856195701499655,BC
10,2.817419383000423,2.9292060405973044,2.8754875874128616,BC
1,2.087476786142244,2.1942303992168775,2.14321110418066,GL
1.5,2.301084376250336,2.393829250923682,2.3502634757092746,GL
2,2.465154790276473,2.5466545918626786,2.509203485440887,GL
2.5,2.6020836109683527,2.6736740865564066,2.6398601742116674,GL
3,2.717929240313821,2.782363980506638,2.7516543316748905,GL
3.5,2.8181575252377544,2.878608868560602,2.849864425035307,GL
4,2.907702912446524,2.9643904085458983,2.937769678000392,GL
4.5,2.9891025742068997,3.044172537827215,3.017557895839247,GL
5,3.062048979696073,3.116205579272545,3.0907672806976065,GL
5.5,3.130480520045098,3.1842266213875083,3.1585237201267575,GL
6,3.192866547256069,3.2479638639622044,3.221678023392457,GL
6.5,3.24989922430026,3.3086190081943836,3.280890020820776,GL
7,3.3036603287971427,3.3666109704285425,3.3366825571295053,GL
7.5,3.35397586275224,3.42109447119117,3.389477510806083,GL
8,3.402605832737175,3.4735944781963273,3.4396206076879428,GL
8.5,3.4478519496117195,3.5227774577891364,3.487398988863122,GL
9,3.4909041745357916,3.5697918802139057,3.5330539452628087,GL
9.5,3.532200969705347,3.6161964289998876,3.5767903401213976,GL
10,3.5718087938529317,3.66016481750262,3.618783707681584,GL
1,2.050828811864949,2.1881842186542086,2.123419167046214,KW
1.5,2.186248079576058,2.30133973261207,2.2474059189987377,KW
2,2.2867168226030303,2.3862695664152183,2.339763653955591,KW
2.5,2.3672278654481236,2.454401856133294,2.414020445550198,KW
3,2.4346841656211784,2.5123405385646906,2.476447200938451,KW
3.5,2.492256878174863,2.5631212302137913,2.5304921590329097,KW
4,2.544147611026201,2.607664104684813,2.5782650575436064,KW
4.5,2.588815607814627,2.6494209326319678,2.6211554039322733,KW
5,2.627823443156005,2.687961123952631,2.660129259680338,KW
5.5,2.6625979868573006,2.7245303161079972,2.6958867757544858,KW
6,2.6952598826011696,2.7590683936147014,2.728952373375369,KW
6.5,2.7241583885678775,2.7915076677267443,2.7597295052406574,KW
7,2.7511837500357377,2.8224819055992665,2.788535525143286,KW
7.5,2.7773229917113906,2.851486979364342,2.8156247760867754,KW
8,2.8009790569928317,2.8799935857589114,2.841204386464744,KW
8.5,2.8231342363118315,2.906761009609509,2.8654453826987707,KW
9,2.844508299115556,2.9325934357832644,2.8884906969682937,KW
9.5,2.863705316946569,2.9567802332215356,2.9104610594810585,KW
10,2.882405904707639,2.980137579559032,2.931459414561909,KW
1,1.9646200759969625,2.0184142933222047,1.9915659212960124,MN
1.5,2.1142643860378563,2.1603256491949945,2.1378208962425274,MN
2,2.2280649595637962,2.2674470395149853,2.248062399409938,MN
2.5,2.3202302952607607,2.3544946367499477,2.3374744668091614,MN
3,2.398334683354247,2.4288268564165247,2.4131643445405966,MN
3.5,2.4654453078913834,2.493182908700094,2.479069198632129,MN
4,2.5244132171314067,2.550351212558298,2.537612449814745,MN
4.5,2.578167858045729,2.602446607315137,2.590398338954429,MN
5,2.6262194190664956,2.6506710443415678,2.6385471495294612,MN
5.5,2.6704781721566535,2.6952984566489864,2.6828739721419885,MN
6,2.7114226000748567,2.7367309818562515,2.72399145265089,MN
6.5,2.749398276110988,2.7753871465867666,2.7623724096660265,MN
7,2.7846053516665004,2.8121307503657706,2.7983898361959683,MN
7.5,2.8176227605564637,2.846952759751419,2.8323434641386873,MN
8,2.84929422225041,2.880321049712301,2.864477988240474,MN
8.5,2.8791007577026697,2.9116336466056096,2.8949959188723846,MN
9,2.9071010032524507,2.9415336520702073,2.924066865330831,MN
9.5,2.9338765461575718,2.970493766709038,2.9518343816187134,MN
10,2.9595746493181125,2.9980365524366275,2.9784211076841065,MN
1,1.9977998251097109,2.1672078792120737,2.090256341795808,NO
1.5,2.130992151406734,2.271093338222229,2.2075815538628314,NO
2,2.2294270765217843,2.3485088397178417,2.294832212251485,NO
2.5,2.3076275488341733,2.410341062320028,2.3648973344121305,NO
3,2.3726990671039117,2.4660438345163125,2.42374333595166,NO
3.5,2.429802321250077,2.515312598202123,2.474647575885064,NO
4,2.4802955830848123,2.5588517995068445,2.5196135333923007,NO
4.5,2.5219251009706594,2.598465719261844,2.5599597837976056,NO
5,2.555926588471753,2.6343782553120323,2.596602502165035,NO
5.5,2.5898663966765323,2.667292752497222,2.6302053198312945,NO
6,2.617982217571722,2.699048860975177,2.661265060143671,NO
6.5,2.644060649378459,2.729480606518185,2.690163773941284,NO
7,2.66990433599961,2.759001877540459,2.717201858325207,NO
7.5,2.690712464142547,2.787088839048006,2.7426199763303734,NO
8,2.710068533862055,2.813395231195281,2.7666140479438908,NO
8.5,2.7304879187450095,2.839066525246368,2.7893457925751544,NO
9,2.7501940240544496,2.8637085862249116,2.8109503234232265,NO
9.5,2.7688244762122034,2.8872275455511622,2.8315417338663704,NO
10,2.78613186239866,2.9097183811553577,2.8512172830928213,NO
1,1.6185636106064574,1.6810120571690628,1.6502904673606091,AB
1.5,1.7735942484878098,1.8262187657807964,1.800802357919987,AB
2,1.8913166631025657,1.9380738354924936,1.9158516273061392,AB
2.5,1.9879891224122692,2.0298907405289124,2.01013234295968,AB
3,2.071046845269119,2.1087910440772317,2.0906015865006715,AB
3.5,2.1435900473692207,2.1781043033218728,2.161147140418033,AB
4,2.2075654904135527,2.240037501188029,2.2241790911868065,AB
4.5,2.26560287839101,2.296404186196735,2.281302463338096,AB
5,2.3182420297581254,2.3486700834615246,2.333643941292852,AB
5.5,2.366691406260898,2.3966598616270747,2.382027054703732,AB
6,2.410975448035267,2.442325411911206,2.427073351216079,AB
6.5,2.452473515171927,2.4852921081408588,2.4692643162979846,AB
7,2.491561205857039,2.52582682896459,2.508981080933023,AB
7.5,2.5275506178939495,2.5643543882636246,2.546530883021114,AB
8,2.561590116182103,2.6010952654431487,2.582165278863588,AB
8.5,2.594901451918934,2.6362076281384716,2.6160930252608514,AB
9,2.626027485126436,2.6698875953304175,2.6484894096829317,AB
9.5,2.65545152849391,2.702564436237219,2.679503148378962,AB
10,2.6839363187280907,2.7343115037087777,2.7092615794774857,AB
1,2.03363671488229,2.1792412300308195,2.1115398750613212,II
1.5,2.1554958083750564,2.2772981088447657,2.2204696582874544,II
2,2.246349698446846,2.3473183221350356,2.301171700035451,II
2.5,2.3182561451148,2.4063566271211405,2.3657975707193812,II
3,2.378291410616197,2.4571935859190726,2.4199550628148856,II
3.5,2.4285578505767638,2.500613366788513,2.466717331474871,II
4,2.472742738995805,2.54107438623995,2.507959443752273,II
4.5,2.5110778215696694,2.57650129764014,2.5449134722174604,II
5,2.543948719810654,2.6099717823295876,2.5784342904477318,II
5.5,2.5750520085673334,2.6412028046249283,2.609140360316739,II
6,2.6010766027344836,2.670829591362945,2.6374941759820816,II
6.5,2.6256817780030777,2.698059865819709,2.6638510320510265,II
7,2.648049400296521,2.7241496616780596,2.6884900309416975,II
7.5,2.6689826756712387,2.749634379786439,2.7116345859135036,II
8,2.688531788404222,2.7730017451776736,2.733466431176654,II
8.5,2.707460807774544,2.795567418225077,2.7541354666962508,II
9,2.7253471415494297,2.8170641033046664,2.7737668447374055,II
9.5,2.7420496622818327,2.837719168991975,2.7924661790913503,II
10,2.7582236024600637,2.857107240112782,2.8103234455744,II
1,1.9768068790148465,2.1372909619037923,2.0658725118273753,MI
1.5,2.1116076741234693,2.245771354111991,2.1850906703505037,MI
2,2.2099701256802726,2.325769672412591,2.273858134630607,MI
2.5,2.2884618097464617,2.3902055863387934,2.3452059386565867,MI
3,2.3544549639069547,2.4463908858946026,2.405172347247083,MI
3.5,2.4115618317402676,2.495417822879796,2.4570767438557635,MI
4,2.4615187870885147,2.5387807165242893,2.5029495689923515,MI
4.5,2.5043591997668244,2.5786146295862222,2.544127849507093,MI
5,2.542584252934243,2.6164440879515554,2.581541007044066,MI
5.5,2.576544384029242,2.651766147467583,2.6158625407585867,MI
6,2.6072898279327554,2.6844680102513894,2.6475968444001556,MI
6.5,2.634182701821169,2.714561681980709,2.6771319178250366,MI
7,2.660509347999058,2.744290057492045,2.7047729273567565,MI
7.5,2.685128491149342,2.7720789072184155,2.730764424548727,MI
8,2.707265382804368,2.7991127832792855,2.755305546039559,MI
8.5,2.7269862389735016,2.8248766405614893,2.7785607056767825,MI
9,2.745023553060667,2.84952385250603,2.800667298557578,MI
9.5,2.7626224424220145,2.8731517984473256,2.821741369379249,MI
10,2.7789137270927364,2.895221912033745,2.8418818603843397,MI
