sample,FD,region,sample_size
3272,3.9728309905957095,global,40
3273,3.12925206116749,global,42
3274,4.935618557872781,global,27
3275,3.724190592306773,global,40
3276,5.320333397404182,global,36
3277,3.6762980063469355,global,52
3278,3.720788472550192,global,40
3279,3.751541303686337,global,57
3280,3.833037086931633,global,25
3281,3.649336762311093,global,49
3282,4.64088163138827,global,51
3283,4.389319653465026,global,41
3284,3.0866159891763045,global,35
3285,3.618206050972935,global,38
3286,4.012553248612355,global,29
3287,5.247037834342973,global,40
3288,4.445237613572461,global,42
3289,3.616651589161085,global,27
3290,3.5987277096588715,global,40
3291,3.7692865954952013,global,36
3292,3.7461236820160444,global,52
3293,4.318876052591599,global,40
3294,4.177038524315763,global,57
3295,4.317338056147128,global,25
3296,3.436303759378487,global,49
3297,3.6396341603513003,global,51
3298,3.8767252576322866,global,41
3299,3.078857594806052,global,35
3300,3.8266563879951914,global,38
3301,4.508708563267512,global,29
3302,3.177991023342296,global,40
3303,3.618187817086617,global,42
3304,3.687949093288304,global,27
3305,3.4439994167684325,global,40
3306,3.9812015149296673,global,36
3307,3.6377708904155117,global,52
3308,3.488116373047771,global,40
3309,3.7700450629106084,global,57
3310,3.5800783396096456,global,25
3311,3.280864622554722,global,49
3312,3.801863700032727,global,51
3313,4.436478913801544,global,41
3314,3.552309422966098,global,35
3315,4.00233709138505,global,38
3316,3.469126448336936,global,29
3317,3.5480129488150522,global,40
3318,3.2414783727278764,global,42
3319,4.447797594539642,global,27
3320,3.5223697391449464,global,40
3321,4.191461439055367,global,36
3322,3.699850147518081,global,52
3323,3.7779489111121047,global,40
3324,4.139216985593161,global,57
3325,3.5382931377579423,global,25
3326,3.3037546019526793,global,49
3327,4.041788299854914,global,51
3328,3.421139090046856,global,41
3329,4.183773783534937,global,35
3330,4.388192738816387,global,38
3331,3.8909603147088943,global,29
3332,3.682069693942018,global,40
3333,4.165187906967378,global,42
3334,4.358952861339844,global,27
3335,3.2532983165781677,global,40
3336,4.199119163619446,global,36
3337,3.884789660634546,global,52
3338,3.534643892880839,global,40
3339,3.6726928543711583,global,57
3340,3.1092569322800783,global,25
3341,3.6044978561406538,global,49
3342,3.972150541010021,global,51
3343,3.7530930429533877,global,41
3344,4.255167240695652,global,35
3345,3.098623498303471,global,38
3346,3.7834496800514885,global,29
3347,3.538310840550573,global,40
3348,4.554343527914578,global,42
3349,4.217850171568048,global,27
3350,3.118787211139132,global,40
3351,4.169776440611399,global,36
3352,3.746616998440126,global,52
3353,4.506045532826098,global,40
3354,3.558969980103844,global,57
3355,3.0232644220852225,global,25
3356,3.6434574945649194,global,49
3357,3.5523396572072463,global,51
3358,3.108950159123294,global,41
3359,3.4730089683994563,global,35
3360,3.621747571798397,global,38
3361,3.0140199371365815,global,29
3362,3.6334307860671577,global,40
3363,4.415251128850003,global,42
3364,3.69700605150246,global,27
3365,3.4214847890590714,global,40
3366,4.270557444015681,global,36
3367,3.5831817337223626,global,52
3368,4.742638600171228,global,40
3369,3.7410375715392714,global,57
3370,3.5634958689922698,global,25
3371,3.462136437983616,global,49
3372,3.373399199868893,global,51
3373,3.2269143229397397,global,41
3374,3.6139986772547514,global,35
3375,3.782863664752699,global,38
3376,3.7535951533173995,global,29
3377,3.796652534944412,global,40
3378,3.7954318479566673,global,42
3379,2.7965263797258717,global,27
3380,4.213477362805856,global,40
3381,3.6371226762019515,global,36
3382,3.664576705927181,global,52
3383,3.1988992499336937,global,40
3384,4.252725030974363,global,57
3385,4.336958090578507,global,25
3386,4.237838256009558,global,49
3387,3.7123021799729092,global,51
3388,4.8668786637802794,global,41
3389,3.49485270313217,global,35
3390,3.316716522054907,global,38
3391,3.293400620944831,global,29
3392,3.8040494010212837,global,40
3393,3.3388728403758448,global,42
3394,3.9151816642944506,global,27
3395,4.4447084146921885,global,40
3396,4.058553393415053,global,36
3397,3.366470139858426,global,52
3398,3.8524761948757664,global,40
3399,3.6545369728336397,global,57
3400,4.64243037103011,global,25
3401,4.375813470122831,global,49
3402,3.822793251624957,global,51
3403,3.8158895032125586,global,41
3404,3.72075680222794,global,35
3405,3.872500186186461,global,38
3406,4.503218576316559,global,29
3407,4.038972369176257,global,40
3408,4.386386738545814,global,42
3409,4.032827613163144,global,27
3410,3.325066258857346,global,40
3411,3.0885660303546363,global,36
3412,3.8190865233118894,global,52
3413,4.018611294533541,global,40
3414,3.7967250267488915,global,57
3415,3.5148960683610846,global,25
3416,3.66251248997413,global,49
3417,3.423205206846928,global,51
3418,4.432862109023664,global,41
3419,3.3277121496289177,global,35
3420,4.179041679283993,global,38
3421,4.17053440344979,global,29
3422,3.4617202076023346,global,40
3423,4.304952785322559,global,42
3424,3.4603526960095214,global,27
3425,3.3715318581176015,global,40
3426,3.6126906921697093,global,36
3427,4.538934764520887,global,52
3428,4.288476398975296,global,40
3429,3.8699684623748167,global,57
3430,3.5055868505137067,global,25
3431,3.662985132919659,global,49
3432,3.7515503740689007,global,51
3433,4.024297364498211,global,41
3434,3.409295098977476,global,35
3435,3.986484600890974,global,38
3436,3.2504586641824336,global,29
3437,3.8265374405575776,global,40
3438,3.1733254674348492,global,42
3439,3.145292116657379,global,27
3440,4.400298801676724,global,40
3441,4.051018021723205,global,36
3442,3.8637022690284777,global,52
3443,3.042461988543436,global,40
3444,3.8228285142332203,global,57
3445,4.0327317274029735,global,25
3446,4.690156299015616,global,49
3447,3.589366419730265,global,51
3448,3.7052924558684452,global,41
3449,4.2296379674472195,global,35
3450,4.018545326183368,global,38
3451,4.8667116377679696,global,29
3452,2.96882978643447,global,40
3453,3.7809127693029554,global,42
3454,3.815001008750665,global,27
3455,3.2146730932794387,global,40
3456,4.286259989631285,global,36
3457,4.496998963687182,global,52
3458,3.7596059626850336,global,40
3459,3.7158058036847983,global,57
3460,3.2892623081529027,global,25
3461,4.755678617297223,global,49
3462,3.7846032906389704,global,51
3463,3.7066094481235767,global,41
3464,4.033975119423608,global,35
3465,4.226368191273752,global,38
3466,4.243451825132141,global,29
3467,3.756148754299088,global,40
3468,3.187547994705029,global,42
3469,3.715318690821854,global,27
3470,2.970905439772307,global,40
3471,4.150873568671554,global,36
3472,3.7588555787189124,global,52
3473,3.8737435265688265,global,40
3474,3.6442500876882744,global,57
3475,3.4922256183243614,global,25
3476,4.491155986956696,global,49
3477,3.6766611455512064,global,51
3478,4.152087261564252,global,41
3479,4.6683107329966695,global,35
3480,3.7233224582192217,global,38
3481,3.0716989946085946,global,29
3482,4.044275522246643,global,40
3483,3.405478644037701,global,42
3484,4.488150733989584,global,27
3485,4.297229435837149,global,40
3486,4.047015354483014,global,36
3487,3.3903483494960893,global,52
3488,3.043101075127672,global,40
3489,3.8290812793828386,global,57
3490,4.483691594840207,global,25
3491,3.78127051183675,global,49
3492,4.014279435478999,global,51
3493,4.866434212712708,global,41
3494,3.28423209849111,global,35
3495,3.5799559403618146,global,38
3496,3.212525855547914,global,29
3497,3.526875188668177,global,40
3498,3.4272963506026946,global,42
3499,3.296253105311355,global,27
3500,4.4116000570626355,global,40
3501,3.176173694421462,global,36
3502,3.7629273349477543,global,52
3503,3.8808497298580913,global,40
3504,3.774782739089663,global,57
3505,3.8163296051917697,global,25
3506,3.9861939259248866,global,49
3507,3.2317587130733343,global,51
3508,3.7765025531606207,global,41
3509,3.274000248900499,global,35
3510,4.189165392556035,global,38
3511,3.8312427083261658,global,29
3512,4.346816074650511,global,40
3513,3.5206473529294997,global,42
3514,4.167578135960269,global,27
3515,3.2878364520636616,global,40
3516,3.52992054828039,global,36
3517,3.6692514274805994,global,52
3518,3.155121639429466,global,40
3519,3.7526588037623245,global,57
3520,2.9101160709749374,global,25
3521,3.5384502103640876,global,49
3522,3.828562859202264,global,51
3523,3.2398058933009772,global,41
3524,4.989090743345735,global,35
3525,3.50594982196902,global,38
3526,3.0159580176124856,global,29
3527,3.93926957994276,global,40
3528,3.831778044790421,global,42
3529,2.8319305004601842,global,27
3530,3.9702695182523398,global,40
3531,3.266905815474582,global,36
3532,3.8072383243630052,global,52
3533,3.821536774842897,global,40
3534,3.8145922282254836,global,57
3535,3.455400653153456,global,25
3536,3.4925361407654214,global,49
3537,4.517508588882743,global,51
3538,4.039509529331079,global,41
3539,5.29838991277675,global,35
3540,3.1982734894048943,global,38
3541,4.027024046202421,global,29
3542,4.008884490615685,global,40
3543,3.3240415684848026,global,42
3544,3.4453818283826103,global,27
3545,4.482051010480362,global,40
3546,3.460652807330639,global,36
3547,3.7459804071279392,global,52
3548,3.3837085332188757,global,40
3549,4.128167118074304,global,57
3550,3.000508619719982,global,25
3551,3.7617844750048213,global,49
3552,3.5183756309022205,global,51
3553,3.911012627143917,global,41
3554,3.13298429256807,global,35
3555,3.68700450801042,global,38
3556,4.120525157008327,global,29
3557,3.1928920796231712,global,40
3558,3.5180974546862744,global,42
3559,2.889265934130109,global,27
3560,3.4807349733155726,global,40
3561,4.255224486918075,global,36
3562,3.7100291563593104,global,52
3563,3.6056787574534916,global,40
3564,3.8074655635202057,global,57
3565,2.985546128475812,global,25
3566,3.428397580189521,global,49
3567,5.188428457320162,global,51
3568,4.292388711990141,global,41
3569,4.153892245833418,global,35
3570,3.9953103857429206,global,38
3571,3.491053998154786,global,29
3572,3.9418360266450954,global,40
3573,4.379555450672141,global,42
3574,3.508179338796807,global,27
3575,4.156852201096307,global,40
3576,4.1133924728118325,global,36
3577,3.6740698356550427,global,52
3578,4.799143047252367,global,40
3579,3.563979687825899,global,57
3580,4.025840443216572,global,25
3581,4.517718099425779,global,49
3582,5.3747866414345475,global,51
3583,4.310092096883623,global,41
3584,3.7264192023395246,global,35
3585,3.877049740183353,global,38
3586,3.355748552535702,global,29
3587,2.969383493321985,global,40
3588,4.2273521943585335,global,42
3589,4.241932120486414,global,27
3590,3.593755652505464,global,40
3591,3.833970062134571,global,36
3592,3.9059462413422894,global,52
3593,4.398857410008184,global,40
3594,3.5434664061596335,global,57
3595,5.274238679827662,global,25
3596,3.488959324022377,global,49
3597,3.4270489204571546,global,51
3598,4.001200299820248,global,41
3599,3.511356668373402,global,35
3600,4.17537754294514,global,38
3601,3.7288500728474374,global,29
3602,4.433173144171671,global,40
3603,3.5432624441706597,global,42
3604,3.511901310994485,global,27
3605,4.198089391649467,global,40
3606,3.7949470408862154,global,36
3607,4.626297747465876,global,52
3608,3.9275425126640524,global,40
3609,3.793917985259529,global,57
3610,3.6132744421698746,global,25
3611,3.694779900303845,global,49
3612,3.7608878037563036,global,51
3613,3.3369894515817267,global,41
3614,3.8963557919238427,global,35
3615,3.444360489697288,global,38
3616,2.9786908312790388,global,29
3617,3.461598717431659,global,40
3618,3.708087756492125,global,42
3619,2.8982264061000738,global,27
3620,3.2380483597948357,global,40
3621,2.9768844958659546,global,36
3622,4.752731912142518,global,52
3623,3.6308561517229,global,40
3624,3.8239383254813033,global,57
3625,3.79296905800434,global,25
3626,3.5973535635556533,global,49
3627,4.384963128042121,global,51
3628,4.885662311204351,global,41
3629,4.003361915128147,global,35
3630,3.3662278399545236,global,38
3631,3.5990664528188607,global,29
3632,4.383502546382278,global,40
3633,3.609641748362294,global,42
3634,3.8033750984763532,global,27
3635,3.392045852248792,global,40
3636,4.2358067566214705,global,36
3637,3.6925881983323983,global,52
3638,3.3205718546116345,global,40
3639,3.510584405726875,global,57
3640,3.0144426507624567,global,25
3641,3.525878041668461,global,49
3642,3.6116798657419436,global,51
3643,3.186536063097174,global,41
3644,3.928744431173639,global,35
3645,4.42861803820661,global,38
3646,3.6736673920734613,global,29
3647,3.5268536418772767,global,40
3648,3.637962818249312,global,42
3649,3.7540785406485204,global,27
3650,3.5133523285584345,global,40
3651,3.353429601149009,global,36
3652,3.8763874255391393,global,52
3653,4.126299673408839,global,40
3654,3.6199384591691808,global,57
3655,4.357141398044911,global,25
3656,3.692710916234992,global,49
3657,5.306201500159431,global,51
3658,3.619825142199632,global,41
3659,4.04809248377268,global,35
3660,3.3101687252016876,global,38
3661,4.07097418746815,global,29
3662,4.513469386545674,global,40
3663,4.127206896665128,global,42
3664,3.3572675978101634,global,27
3665,4.1784854632526365,global,40
3666,3.075944837972441,global,36
3667,5.272215636109491,global,52
3668,4.502594744258337,global,40
3669,3.6191162968425847,global,57
3670,3.594693137590853,global,25
3671,3.343709058116584,global,49
3672,3.5629515555748834,global,51
3673,4.06390032970776,global,41
3674,3.4062265253150894,global,35
3675,3.297941756615583,global,38
3676,3.808079436153862,global,29
3677,4.114151718334752,global,40
3678,3.1810799208909026,global,42
3679,3.01365776193492,global,27
3680,3.8371631291009196,global,40
3681,3.536974793518474,global,36
3682,3.8189023511360776,global,52
3683,3.6788182816961505,global,40
3684,3.7275695067966086,global,57
3685,3.5156490643975427,global,25
3686,3.5764409159216966,global,49
3687,3.9486995704650614,global,51
3688,4.101944919788138,global,41
3689,3.066251612243657,global,35
3690,4.147810669411209,global,38
3691,3.52202461562468,global,29
3692,3.5628097660040208,global,40
3693,3.1508609082402974,global,42
3694,2.9715570080893694,global,27
3695,4.05768504441606,global,40
3696,3.8010349596749444,global,36
3697,4.508077327025795,global,52
3698,3.938050573288317,global,40
3699,4.334741013934614,global,57
3700,4.011573244983694,global,25
3701,4.394106193171862,global,49
3702,3.89985009719242,global,51
3703,3.5713149901635246,global,41
3704,3.960114420153063,global,35
3705,4.365314144117233,global,38
3706,3.192178518798366,global,29
3707,3.9921904407783666,global,40
3708,4.2050519020954145,global,42
3709,3.3195258640790204,global,27
3710,3.7570856211219437,global,40
3711,3.3019867771008844,global,36
3712,4.981401104498131,global,52
3713,3.855404773981459,global,40
3714,3.694122503530276,global,57
3715,2.9772076596725907,global,25
3716,4.708357865355509,global,49
3717,3.4652970770162557,global,51
3718,4.750380145744388,global,41
3719,3.1784472101634185,global,35
3720,4.029869868803266,global,38
3721,3.694225744953188,global,29
3722,4.131881458330882,global,40
3723,3.3042407835284346,global,42
3724,2.9698933547180064,global,27
3725,3.5510393085653393,global,40
3726,3.9636059832386454,global,36
3727,4.417319548590114,global,52
3728,3.2794769337690393,global,40
3729,3.6354076221368503,global,57
3730,4.920126787158699,global,25
3731,3.579985230991969,global,49
3732,3.7619050998514303,global,51
3733,3.9789802053588073,global,41
3734,3.0201516520410716,global,35
3735,3.1244674983590484,global,38
3736,4.189357518612714,global,29
3737,3.1061600744137032,global,40
3738,3.8408520713425185,global,42
3739,3.2973009410830385,global,27
3740,3.1172445445644894,global,40
3741,4.169965510277767,global,36
3742,4.4107487915389605,global,52
3743,3.9363813719725056,global,40
3744,3.745755351611224,global,57
3745,2.879011199820785,global,25
3746,3.59838766899032,global,49
3747,3.6019316957878473,global,51
3748,3.7129531349557765,global,41
3749,3.4237088121756916,global,35
3750,3.1222873538018736,global,38
3751,4.127493765085433,global,29
3752,3.5767154794844833,global,40
3753,4.022446033312233,global,42
3754,3.5753345405709105,global,27
3755,3.9358793851237417,global,40
3756,3.8709750341847804,global,36
3757,4.7998738785583255,global,52
3758,5.48946923673894,global,40
3759,3.5705063674894975,global,57
3760,3.8744984826670374,global,25
3761,4.010701433754707,global,49
3762,3.59700562718661,global,51
3763,3.1175331692555526,global,41
3764,3.7372059064181036,global,35
3765,4.541922495178471,global,38
3766,3.730493205932866,global,29
3767,4.345534625565973,global,40
3768,3.483727949037285,global,42
3769,4.326646687166995,global,27
3770,3.817254729573804,global,40
3771,3.690009081786575,global,36
3772,3.6776703306242697,global,52
3773,3.7368559946436894,global,40
3774,3.480731414825763,global,57
3775,3.6754998235033782,global,25
3776,3.830911468916358,global,49
3777,3.552553169631486,global,51
3778,4.031052961818186,global,41
3779,3.208536527250807,global,35
3780,4.948554372810531,global,38
3781,3.108810061989813,global,29
3782,4.8775699962773755,global,40
3783,3.594550198844521,global,42
3784,4.223027533405509,global,27
3785,3.6524030218510304,global,40
3786,4.204548814381218,global,36
3787,3.8889112204495473,global,52
3788,3.4775258275235394,global,40
3789,3.5864733643406153,global,57
3790,3.826285614663589,global,25
3791,4.063463533738215,global,49
3792,3.960990279435257,global,51
3793,3.980923618954865,global,41
3794,4.862006329530348,global,35
3795,3.1480565495395587,global,38
3796,2.976484912716655,global,29
3797,3.382010373413891,global,40
3798,4.3725983960632275,global,42
3799,3.8478642206782885,global,27
3800,3.3885872208465866,global,40
3801,3.0895578890499964,global,36
3802,3.7469170573558053,global,52
3803,3.397441662321782,global,40
3804,3.8930272007410602,global,57
3805,4.185317871669567,global,25
3806,3.275121211778566,global,49
3807,3.635508616210156,global,51
3808,3.333920273591018,global,41
3809,4.157504164957763,global,35
3810,4.561147048894534,global,38
3811,4.841152661253313,global,29
3812,3.2416080525119417,global,40
3813,3.168836128275829,global,42
3814,3.9573655663588747,global,27
3815,4.416082955476971,global,40
3816,3.44463892962475,global,36
3817,3.6691590882097045,global,52
3818,3.9216816687672846,global,40
3819,5.0884181365588335,global,57
3820,3.1696328717332176,global,25
3821,4.447412636906355,global,49
3822,5.220124320093468,global,51
3823,4.682738055210615,global,41
3824,4.561758132939666,global,35
3825,4.670515537976395,global,38
3826,3.5046599041949245,global,29
3827,4.036815882535269,global,40
3828,3.166992425983769,global,42
3829,3.5383588717397667,global,27
3830,4.168990484369173,global,40
3831,3.7531054563587314,global,36
3832,4.086047617547569,global,52
3833,3.439674010531369,global,40
3834,3.861630772743687,global,57
3835,3.433893930983772,global,25
3836,3.4872698772895285,global,49
3837,5.077211752998763,global,51
3838,3.68752406725807,global,41
3839,4.086745253902958,global,35
3840,3.418211878237081,global,38
3841,3.442674514093568,global,29
3842,3.390749684491053,global,40
3843,2.9990734221879243,global,42
3844,3.513505109993959,global,27
3845,4.511167398847962,global,40
3846,3.796051786889255,global,36
3847,3.66953922260323,global,52
3848,3.9127191616026034,global,40
3849,3.755291296854953,global,57
3850,3.3822475781951202,global,25
3851,3.3454126656099294,global,49
3852,3.5789095125143437,global,51
3853,3.1799595698742524,global,41
3854,2.9207996361142086,global,35
3855,3.918152737779163,global,38
3856,3.744023308666057,global,29
3857,4.268532652709272,global,40
3858,3.4494691322561133,global,42
3859,3.559588554312067,global,27
3860,4.501615687143714,global,40
3861,3.294422206868282,global,36
3862,3.5492238326189374,global,52
3863,3.9131734330063637,global,40
3864,3.8574440971252506,global,57
3865,4.906880226189081,global,25
3866,5.201373940581199,global,49
3867,3.3426954313205544,global,51
3868,3.4453709465616527,global,41
3869,3.280495954661846,global,35
3870,3.1523270650377553,global,38
3871,3.694047378786105,global,29
3872,3.4947235889738533,global,40
3873,3.277818185270869,global,42
3874,4.7703051865418,global,27
3875,3.1015912122149714,global,40
3876,3.3032074223237764,global,36
3877,3.8233868264566535,global,52
3878,4.058771888133387,global,40
3879,3.814049837206585,global,57
3880,3.5889369434690384,global,25
3881,3.6399469440255037,global,49
3882,4.12200251016772,global,51
3883,3.9470016838202664,global,41
3884,4.151405960431966,global,35
3885,3.6961368127253067,global,38
3886,3.7435876176887795,global,29
3887,3.5626987689287084,global,40
3888,3.4634239050915276,global,42
3889,2.9731975448159274,global,27
3890,3.3233731572411624,global,40
3891,4.026761776657977,global,36
3892,3.306013548903889,global,52
3893,3.358134701204044,global,40
3894,3.575511472354542,global,57
3895,3.4712138162430097,global,25
3896,3.5655577267869525,global,49
3897,3.597010357890456,global,51
3898,3.2646925005818765,global,41
3899,4.298720082283599,global,35
3900,3.630154756207552,global,38
3901,3.0084005941624,global,29
3902,5.1732166430754285,global,40
3903,3.328495069921139,global,42
3904,3.8256576232015598,global,27
3905,4.490707255967788,global,40
3906,3.3099036496097285,global,36
3907,3.851396591882523,global,52
3908,3.4905046414111327,global,40
3909,3.721492385840838,global,57
3910,3.7497806084746235,global,25
3911,3.7877539189667493,global,49
3912,3.2991752532213425,global,51
3913,3.2951774473857918,global,41
3914,3.5952973955551513,global,35
3915,4.4521034014197864,global,38
3916,3.5177144095181236,global,29
3917,4.518858629102207,global,40
3918,4.545106721363936,global,42
3919,3.7819109920303844,global,27
3920,4.357669044761254,global,40
3921,3.1735030009759333,global,36
3922,4.2038338260878785,global,52
3923,3.687160858991125,global,40
3924,3.6327270547323516,global,57
3925,3.87842127829471,global,25
3926,3.562368205431537,global,49
3927,3.979171219269448,global,51
3928,3.9922107193922862,global,41
3929,3.971399422234542,global,35
3930,3.6347795986668143,global,38
3931,3.114226043213794,global,29
3932,3.608903349888153,global,40
3933,4.805927404009888,global,42
3934,3.5093640689038583,global,27
3935,3.5796973146487425,global,40
3936,3.221174280051416,global,36
3937,4.020051019680324,global,52
3938,3.161045370390937,global,40
3939,3.8297277680264727,global,57
3940,2.7845845449708433,global,25
3941,3.8273472054921256,global,49
3942,3.6483336335967294,global,51
3943,3.137416664432113,global,41
3944,3.584153485168471,global,35
3945,4.095590536013981,global,38
3946,3.0500013487772324,global,29
3947,3.549415542412,global,40
3948,3.557165047460417,global,42
3949,3.5735121327296695,global,27
3950,3.5592850637396,global,40
3951,4.151858698508267,global,36
3952,3.3012109881050127,global,52
3953,3.2442748486051016,global,40
3954,4.5755154559879365,global,57
3955,4.198148375948478,global,25
3956,3.549762750260179,global,49
3957,3.5586146685436777,global,51
3958,4.7161937841084836,global,41
3959,4.26296717068371,global,35
3960,4.868435059711102,global,38
3961,4.080705365772816,global,29
3962,3.746949978526731,global,40
3963,4.371094333554648,global,42
3964,3.6533833454172204,global,27
3965,4.204958067552686,global,40
3966,3.297900706626681,global,36
3967,3.4555165682544633,global,52
3968,3.2663722507436073,global,40
3969,3.609849055985128,global,57
3970,3.7934329385381944,global,25
3971,3.7006190925872513,global,49
3972,3.770618246182071,global,51
3973,3.2339975794070748,global,41
3974,3.5196997959250593,global,35
3975,3.0534722248522375,global,38
3976,3.263818523789211,global,29
3977,4.283650395898826,global,40
3978,4.003152939680412,global,42
3979,3.1876791587962345,global,27
3980,4.0935484646269975,global,40
3981,3.570615533763075,global,36
3982,4.487746187372229,global,52
3983,3.5857440140109738,global,40
3984,3.860043265126835,global,57
3985,3.1175357131053327,global,25
3986,3.6256208648867476,global,49
3987,4.662011758723292,global,51
3988,4.1706016592252855,global,41
3989,3.52625843403558,global,35
3990,4.0287655197100145,global,38
3991,4.189633720315398,global,29
3992,3.269731973083512,global,40
3993,4.664693689139485,global,42
3994,3.674801426703175,global,27
3995,3.877035587150954,global,40
3996,3.7500275233049454,global,36
3997,3.710272920778125,global,52
3998,4.629599699685392,global,40
3999,4.727551689832696,global,57
4000,3.4221847492199147,global,25
4001,3.589402986210527,global,49
4002,3.998446850363652,global,51
4003,3.6843371102975464,global,41
4004,3.0542320828276446,global,35
4005,3.884635313851699,global,38
4006,3.2556357043986215,global,29
4007,3.176439857224371,global,40
4008,3.155511073440846,global,42
4009,3.391930462144434,global,27
4010,3.7798029950494456,global,40
4011,3.40412312336768,global,36
4012,3.730856984160248,global,52
4013,4.162612288336473,global,40
4014,4.153906546868186,global,57
4015,3.2709559169290103,global,25
4016,3.2601174602878538,global,49
4017,4.322587960542081,global,51
4018,4.007591083892942,global,41
4019,3.070840665911025,global,35
4020,4.747222902403796,global,38
4021,3.153977945443952,global,29
4022,4.287207405517074,global,40
4023,3.5858382313294346,global,42
4024,3.843786397417352,global,27
4025,3.5864069658171807,global,40
4026,4.443893525185744,global,36
4027,3.703379721474699,global,52
4028,3.7071841584641447,global,40
4029,3.8582367685903027,global,57
4030,3.290958499411715,global,25
4031,3.535973946736847,global,49
4032,4.3109274193444325,global,51
4033,4.220471474321671,global,41
4034,4.309996920632195,global,35
4035,3.6956267810961516,global,38
4036,3.6389715141861974,global,29
4037,4.109686255605096,global,40
4038,3.436240784536686,global,42
4039,3.906147270123645,global,27
4040,5.334396457057935,global,40
4041,3.021030368939763,global,36
4042,3.8963636704600777,global,52
4043,4.0720550467597265,global,40
4044,4.249568859424227,global,57
4045,3.2468847076247673,global,25
4046,3.7196644568401527,global,49
4047,3.4692571083898223,global,51
4048,4.202400768632618,global,41
4049,3.2817742216882113,global,35
4050,4.243896492868276,global,38
4051,4.754437653251769,global,29
4052,4.350047605560278,global,40
4053,4.598257258204177,global,42
4054,3.371252711892039,global,27
4055,3.374699329415585,global,40
4056,4.6303195219328614,global,36
4057,3.8663368235293847,global,52
4058,3.6315608793282914,global,40
4059,3.7084246734291386,global,57
4060,3.0845827221368114,global,25
4061,3.50692754600144,global,49
4062,4.822865561754761,global,51
4063,4.660463537345815,global,41
4064,3.401658523700311,global,35
4065,3.6191046883346933,global,38
4066,3.502532700563693,global,29
4067,4.370697574514472,global,40
4068,3.430147448495863,global,42
4069,3.275385491680312,global,27
4070,4.75035819152774,global,40
4071,3.995012277788296,global,36
4072,3.672819268355243,global,52
4073,3.482457610419832,global,40
4074,3.808021119272092,global,57
4075,3.738623233708017,global,25
4076,3.9816108445335296,global,49
4077,3.4712521447618894,global,51
4078,3.128778970538367,global,41
4079,3.345337885764066,global,35
4080,3.439210087188129,global,38
4081,3.6169992482462274,global,29
4082,4.22595241236315,global,40
4083,3.3446413412923945,global,42
4084,3.590788031676161,global,27
4085,3.973815482001872,global,40
4086,4.095550775316316,global,36
4087,3.67332739541492,global,52
4088,2.974074193156116,global,40
4089,3.7026517371304037,global,57
4090,3.367378271799224,global,25
4091,4.5079111733026735,global,49
4092,4.866648146533376,global,51
4093,3.4384525201015586,global,41
4094,3.3282231405274842,global,35
4095,4.645264288952297,global,38
4096,3.7032659055182733,global,29
4097,4.406653588542853,global,40
4098,3.6138147327167958,global,42
4099,2.9770914809666698,global,27
4100,4.274159022606526,global,40
4101,3.384612732099249,global,36
4102,3.6472731348739256,global,52
4103,3.2171499655144804,global,40
4104,3.559671128637564,global,57
4105,2.850942975383099,global,25
4106,3.3311414204961927,global,49
4107,3.3171529260648063,global,51
4108,4.4016682359232755,global,41
4109,3.6677366735940184,global,35
4110,3.3642577122881883,global,38
4111,3.580738769253137,global,29
4112,3.25699797063596,global,40
4113,4.283410595752034,global,42
4114,3.4496318391851246,global,27
4115,4.18246370867185,global,40
4116,3.830066150964493,global,36
4117,3.7778871506818796,global,52
4118,4.249187366577148,global,40
4119,3.7652446162153415,global,57
4120,3.794179108101976,global,25
4121,3.585904357203202,global,49
4122,3.686735799737422,global,51
4123,3.564900505758344,global,41
4124,4.37859527709077,global,35
4125,4.146338651220647,global,38
4126,3.5681511188458317,global,29
4127,4.826160871585209,global,40
4128,4.185444656122341,global,42
4129,2.9347310370155317,global,27
4130,3.814442014072,global,40
4131,3.885739543499664,global,36
4132,3.711302329981707,global,52
4133,4.457455660572249,global,40
4134,4.165759186428701,global,57
4135,3.8078207461312616,global,25
4136,3.2558741458011764,global,49
4137,3.769120159076063,global,51
4138,3.7594167149035647,global,41
4139,4.261708623468887,global,35
4140,3.184235643950643,global,38
4141,4.049191477892461,global,29
4142,4.129104436912301,global,40
4143,3.675987739729074,global,42
4144,3.2481309769400455,global,27
4145,3.8443789874387124,global,40
4146,3.332518478944987,global,36
4147,3.3209509522326552,global,52
4148,4.106508176502716,global,40
4149,3.8386997291370264,global,57
4150,3.3175424564131517,global,25
4151,3.6423850918128866,global,49
4152,3.7862829813468,global,51
4153,3.258481880637145,global,41
4154,3.8964667220992815,global,35
4155,3.9729436058733905,global,38
4156,2.8764893691341973,global,29
4157,5.093391939184095,global,40
4158,4.398731661209716,global,42
4159,3.557991475848886,global,27
4160,4.608507935472166,global,40
4161,4.213954183730878,global,36
4162,3.363945768534015,global,52
4163,3.5396082314967225,global,40
4164,3.527133873693604,global,57
4165,4.479061717708922,global,25
4166,3.790811656095357,global,49
4167,4.111514086819224,global,51
4168,3.6569393276386317,global,41
4169,4.016187726901402,global,35
4170,5.085398715457837,global,38
4171,3.9182348907819446,global,29
4172,3.4902307629265916,global,40
4173,3.8395147145895074,global,42
4174,4.10455353019097,global,27
4175,3.2729508133270375,global,40
4176,3.080172896202071,global,36
4177,3.418927091231044,global,52
