sample,FD,region,sample_size
153,3.6882784800733925,global,40
154,3.6810074431556794,global,40
155,3.431509815356118,global,40
156,3.563259770199848,global,40
157,4.163376449859992,global,40
158,4.458196522966173,global,40
159,3.3351198804200246,global,40
160,4.616185232825175,global,40
161,4.355751920995003,global,40
162,5.088096627320197,global,40
163,3.7168743514032787,global,40
164,5.242356552529187,global,40
165,4.749495340053522,global,40
166,3.153173600543213,global,40
167,3.688921571752771,global,40
168,3.20923983760987,global,40
169,3.1935891458625956,global,40
170,4.475024214344247,global,40
171,3.3369612086144644,global,40
172,3.630532384798439,global,40
173,4.043656088750917,global,40
174,3.4087016765046663,global,40
175,4.342071625991358,global,40
176,3.6139261931805926,global,40
177,3.875093153389042,global,40
178,4.563012224209123,global,40
179,3.522066475873659,global,40
180,3.3869807897526982,global,40
181,3.115308342451495,global,40
182,3.602587735156288,global,40
183,3.6998295573633553,global,40
184,3.490055547115914,global,40
185,3.855640733811007,global,40
186,3.5951022834659847,global,40
187,4.07222915062732,global,40
188,3.8541129014299904,global,40
189,2.9180643563613584,global,40
190,4.137754103782256,global,40
191,4.146700313548899,global,40
192,3.6785116663252304,global,40
193,3.6710329765806717,global,40
194,3.6385402544794037,global,40
195,3.6468438674334114,global,40
196,3.6998417781934827,global,40
197,5.0361214366786005,global,40
198,3.634759396643736,global,40
199,4.240207725776747,global,40
200,4.900135928797513,global,40
201,3.4673960309399643,global,40
202,2.9556897733585243,global,40
203,3.7534468237690932,global,40
204,4.085663880888498,global,40
205,3.474107066916508,global,40
206,3.912223560092234,global,40
207,2.919280514304591,global,40
208,3.730318600065502,global,40
209,3.766399745285964,global,40
210,3.712216888860294,global,40
211,3.5971318206237335,global,40
212,3.585815717975989,global,40
213,3.6014037146538875,global,40
214,3.7145164815476135,global,40
215,4.004840912191264,global,40
216,3.6920372331323374,global,40
217,3.7986200215973893,global,40
218,3.2126963183166626,global,40
219,3.844866798146176,global,40
220,2.962744191629071,global,40
221,3.5329840056604453,global,40
222,3.8201652326665774,global,40
223,3.9434668292891897,global,40
224,4.199719591711719,global,40
225,3.8589986125934326,global,40
226,4.993489218521349,global,40
227,3.5490086088758876,global,40
228,3.432332524929197,global,40
229,4.752915201840519,global,40
230,3.1478475654556552,global,40
231,3.4425844014999316,global,40
232,3.56617491710346,global,40
233,3.874656451872865,global,40
234,3.5458481048158643,global,40
235,5.689425935203088,global,40
236,6.343321380769145,global,40
237,3.9277890950335044,global,40
238,3.6190419010260437,global,40
239,3.677253989035225,global,40
240,3.24999958713436,global,40
241,3.816406048354732,global,40
242,3.862679072764823,global,40
243,4.413553450876945,global,40
244,3.7950923981514713,global,40
245,5.116738500949749,global,40
246,2.798855024412096,global,40
247,4.675939103418837,global,40
248,3.9050368342954838,global,40
249,3.8122392387356516,global,40
250,3.648545382059045,global,40
251,3.684170951005224,global,40
252,2.99593641664217,global,40
253,4.0700108323249005,global,40
254,3.799280878567384,global,40
255,4.524176168761606,global,40
256,4.4858218364148215,global,40
257,3.4898256498316056,global,40
258,3.884800653102745,global,40
259,5.055494784048999,global,40
260,3.8425614994210453,global,40
261,5.3409158596895345,global,40
262,3.3161782516270057,global,40
263,3.770487836518252,global,40
264,4.1659350898100405,global,40
265,3.3274249247911514,global,40
266,4.828157693166245,global,40
267,4.1001961589064555,global,40
268,5.440857221721547,global,40
269,4.43205260052777,global,40
270,3.7713297171304525,global,40
271,3.798933704317493,global,40
272,3.585987330512473,global,40
273,3.9517443057637447,global,40
274,3.5375493972886836,global,40
275,3.9823998520626507,global,40
276,3.6416267787365912,global,40
277,3.6326755980476095,global,40
278,3.72235919031061,global,40
279,5.042861003357995,global,40
280,3.4438433625044036,global,40
281,3.8255743032975373,global,40
282,3.7227114748580927,global,40
283,3.455310853559825,global,40
284,3.63178076973198,global,40
285,2.8829982012949804,global,40
286,3.354920838156432,global,40
287,4.380749509769347,global,40
288,3.3483385756220736,global,40
289,4.496037786528185,global,40
290,3.826201448241688,global,40
291,7.251891137609454,global,40
292,4.5461968995253095,global,40
293,3.550303126604741,global,40
294,4.403518944573536,global,40
295,5.880327844091509,global,40
296,4.090937634622221,global,40
297,3.6389071496767884,global,40
298,4.015694200993717,global,40
299,3.5358866857715396,global,40
300,3.538953011892255,global,40
301,5.1334096099118645,global,40
302,3.561808692667222,global,40
303,3.3753575411523307,global,40
304,5.168546336105739,global,40
305,4.296641136929922,global,40
306,3.152089399714937,global,40
307,3.6982846702789987,global,40
308,5.445101957535882,global,40
309,3.5573065997624145,global,40
310,3.59004269743518,global,40
311,3.2482991497182896,global,40
312,3.90811053689174,global,40
313,4.4437356589079675,global,40
314,2.968869354624397,global,40
315,3.5973680536059085,global,40
316,4.282747190814372,global,40
317,6.15994451862296,global,40
318,5.8707358769935665,global,40
319,3.7957406671216845,global,40
320,3.030519629717424,global,40
321,3.265136413260426,global,40
322,3.55887114700068,global,40
323,3.7269859127435567,global,40
324,3.6483350231241785,global,40
325,4.705081304643568,global,40
326,3.406384374449624,global,40
327,3.433089653125895,global,40
328,4.022584363579743,global,40
329,2.915164549719381,global,40
330,3.8331732560410754,global,40
331,5.115895623148106,global,40
332,3.0063368545584574,global,40
333,3.3102404198393245,global,40
334,3.8937086087512527,global,40
335,2.889777772397796,global,40
336,3.3265460919130057,global,40
337,4.8209035387095325,global,40
338,3.3253733640416616,global,40
339,4.325291125803898,global,40
340,3.6689815555069982,global,40
341,3.5659674390113683,global,40
342,2.9256384536977227,global,40
343,3.56523031274072,global,40
344,5.157730885176454,global,40
345,3.3983949022934428,global,40
346,4.717159155854163,global,40
347,3.918204423697752,global,40
348,3.8767190108447562,global,40
349,3.5942406158617146,global,40
350,3.8273391458399115,global,40
351,3.7180425802058825,global,40
352,3.877786667119853,global,40
353,3.075642694925477,global,40
354,3.508134008525895,global,40
355,3.7081602826206974,global,40
356,3.795543029060633,global,40
357,4.35402348753001,global,40
358,3.7968847555932044,global,40
359,3.1150083064415863,global,40
360,3.758818207307962,global,40
361,5.285606174606475,global,40
362,4.126004200017294,global,40
363,4.277281260481475,global,40
364,3.6789788373174432,global,40
365,3.715325294315697,global,40
366,3.312129780088061,global,40
367,3.547662161202349,global,40
368,5.183524410150102,global,40
369,3.2780703570354324,global,40
370,3.4625374891523344,global,40
371,3.6448138008199047,global,40
372,3.958669467912187,global,40
373,4.3275562558811655,global,40
374,3.626358886310622,global,40
375,4.766979460794829,global,40
376,4.051572409431368,global,40
377,3.605465782536956,global,40
378,4.94531762646128,global,40
379,4.305697361632035,global,40
380,4.038762158540441,global,40
381,3.3133900633563362,global,40
382,3.446705499923494,global,40
383,3.518602973938172,global,40
384,3.459974044364383,global,40
385,3.226603602373496,global,40
386,3.6417452349677255,global,40
387,3.311638341332217,global,40
388,4.73726974758105,global,40
389,3.587882525535532,global,40
390,3.871530233109944,global,40
391,3.3094560193798355,global,40
392,3.9431753294988665,global,40
393,4.20184319718515,global,40
394,3.5465020006061936,global,40
395,3.3812397917885115,global,40
396,3.994379699537093,global,40
397,4.317187175811803,global,40
398,3.9602861186372436,global,40
399,3.897410830281993,global,40
400,3.8286817018271697,global,40
401,5.210063332129886,global,40
402,4.510449641521804,global,40
403,3.1451174980463668,global,40
404,3.1236148382849933,global,40
405,3.8143228294837663,global,40
406,4.108598133005325,global,40
407,3.1189940840841524,global,40
408,4.518060827602583,global,40
409,3.896669162007886,global,40
410,3.5530146543950596,global,40
411,3.41286600802861,global,40
412,4.876252577904872,global,40
413,3.594705867773821,global,40
414,5.1550916273001155,global,40
415,4.494982870396368,global,40
416,3.9082283912100153,global,40
417,3.3579295387050205,global,40
418,5.180160612376845,global,40
419,4.449394821440126,global,40
420,3.60233721573892,global,40
421,3.6652629628452686,global,40
422,4.121998149017011,global,40
423,2.9357208023393393,global,40
424,3.437363807383418,global,40
425,3.0749029388432305,global,40
426,3.814721686357438,global,40
427,3.6603812060030263,global,40
428,3.9036910105223925,global,40
429,3.6050368251793983,global,40
430,3.0311537257838586,global,40
431,3.333077930813759,global,40
432,3.855487873739246,global,40
433,3.3279727844392513,global,40
434,4.437890233260364,global,40
435,3.307656471847006,global,40
436,3.7970099250309692,global,40
437,3.660036392711665,global,40
438,3.646508723705113,global,40
439,3.514204011769321,global,40
440,3.719728383918578,global,40
441,4.705227054199609,global,40
442,5.203430676101017,global,40
443,3.62323868838331,global,40
444,4.042317858004928,global,40
445,3.7162696298445037,global,40
446,3.3565306412532987,global,40
447,3.55726238177927,global,40
448,4.97823179368532,global,40
449,3.516940476340621,global,40
450,3.0509450605797945,global,40
451,3.6236362879611597,global,40
452,3.5323964747706875,global,40
453,3.6665172671213138,global,40
454,3.3411300622511093,global,40
455,3.1347795833037018,global,40
456,5.378070126373199,global,40
457,5.23382177071485,global,40
458,5.524487281585083,global,40
459,4.167296069367883,global,40
460,3.4356764789201106,global,40
461,3.9680263221711014,global,40
462,3.7018694849373923,global,40
463,5.404621834231574,global,40
464,3.5993291955139504,global,40
465,3.3661636941202007,global,40
466,3.2926872611141444,global,40
467,3.9166848717743776,global,40
468,3.6609489863603515,global,40
469,3.548083748377861,global,40
470,4.737382579920938,global,40
471,3.8104430262073627,global,40
472,4.169310705456379,global,40
473,4.034011725067148,global,40
474,3.6193720977916186,global,40
475,3.4543692044720395,global,40
476,3.3695638055685393,global,40
477,3.0407704526235744,global,40
478,4.755907767380546,global,40
479,3.0157483881650364,global,40
480,2.920241994798554,global,40
481,3.430408465852853,global,40
482,3.6145378544093645,global,40
483,3.588561285718989,global,40
484,3.62829445671415,global,40
485,3.8743464703590154,global,40
486,3.6100937654873646,global,40
487,2.978297866930284,global,40
488,3.6029382936621324,global,40
489,3.6114742641077284,global,40
490,3.251984672193473,global,40
491,3.3098704608246963,global,40
492,3.9126894220989126,global,40
493,4.780823548001832,global,40
494,3.6850170115178846,global,40
495,3.9144224191039454,global,40
496,5.038620122927467,global,40
497,3.1821733401179064,global,40
498,3.4808858826405698,global,40
499,3.601095350020523,global,40
500,3.619751712441075,global,40
501,3.7749578380767037,global,40
502,3.754213520826179,global,40
503,4.2111121282892325,global,40
504,2.823972362555081,global,40
505,4.075836645506819,global,40
506,3.1466375134639355,global,40
507,3.757394691728208,global,40
508,3.688714165336833,global,40
509,3.5868189614017156,global,40
510,3.7617734635288733,global,40
511,3.8084392549300747,global,40
512,3.331250573419935,global,40
513,4.205952018078905,global,40
514,3.7995532611027016,global,40
515,4.255163414904814,global,40
516,3.5623432808581366,global,40
517,4.278397947440067,global,40
518,3.398607583217703,global,40
519,3.9576977368501476,global,40
520,3.3750003575838394,global,40
521,4.855387960972948,global,40
522,3.853859040727805,global,40
523,3.4655512510670143,global,40
524,3.5724286712871174,global,40
525,3.036228344416578,global,40
526,3.648572909482101,global,40
527,3.3166563967841576,global,40
528,2.8827223418366903,global,40
529,3.2181941703198342,global,40
530,3.5235516814449337,global,40
531,4.223603586904715,global,40
532,3.76354763371835,global,40
533,3.5506705992603282,global,40
534,3.9354508278319185,global,40
535,3.6765945771862065,global,40
536,3.207069416607167,global,40
537,4.2240415553346,global,40
538,4.1661163402005705,global,40
539,3.5011260982919574,global,40
540,4.434812204806688,global,40
541,3.198844483172234,global,40
542,3.7017254055769557,global,40
543,4.1490207075260725,global,40
544,4.005343438230918,global,40
545,3.947005420149504,global,40
546,4.817525300796478,global,40
547,3.7813253919553595,global,40
548,3.734410525801413,global,40
549,3.6788078790620276,global,40
550,3.852373122693435,global,40
551,4.395311664938406,global,40
552,3.3757906892386256,global,40
553,4.59369173409857,global,40
554,3.7837021357054663,global,40
555,3.025681124897922,global,40
556,3.9377593159123943,global,40
557,3.473723197109386,global,40
558,4.804030007062076,global,40
559,3.471395871964686,global,40
560,5.433031366364176,global,40
561,3.5797448452463883,global,40
562,4.112875178399699,global,40
563,3.8227595780735166,global,40
564,3.1202560933451386,global,40
565,3.57460176977782,global,40
566,4.433080509786204,global,40
567,3.6251965971228097,global,40
568,3.5622171287755964,global,40
569,4.046242778107613,global,40
570,4.136557512518305,global,40
571,3.760341775891236,global,40
572,3.592738388095363,global,40
573,5.31085443906312,global,40
574,6.376804273528518,global,40
575,4.2689057656076725,global,40
576,5.1339277087784225,global,40
577,3.3916561436769177,global,40
578,3.97715643209857,global,40
579,3.8816634544874247,global,40
580,4.067537201268112,global,40
581,3.8019186430722542,global,40
582,3.967850109110404,global,40
583,3.4678015985619948,global,40
584,3.5397992949792427,global,40
585,3.646795246694213,global,40
586,5.552389818104317,global,40
587,3.3989420018942678,global,40
588,4.639918171269743,global,40
589,3.1393676632861274,global,40
590,5.0249833215453386,global,40
591,3.6467400940775963,global,40
592,5.085179530947455,global,40
593,3.5789451789481452,global,40
594,3.47522879369557,global,40
595,5.535852606173807,global,40
596,3.6977246775393215,global,40
597,3.266346857347296,global,40
598,3.762082243219271,global,40
599,3.4292324611204763,global,40
600,3.746844155548468,global,40
601,3.4178964444088153,global,40
602,3.2858078117677563,global,40
603,2.9718597429484888,global,40
604,3.72777585082524,global,40
605,3.7909604117715934,global,40
606,5.026250408009028,global,40
607,3.7390965249057637,global,40
608,3.9992217213743553,global,40
609,4.0324940517019465,global,40
610,3.871515985853039,global,40
611,4.347628143079469,global,40
612,4.131227225794042,global,40
613,3.624886293077349,global,40
614,2.9881157324920258,global,40
615,3.943625028965753,global,40
616,4.758264681241648,global,40
617,3.910326423795425,global,40
618,3.531028081586238,global,40
619,4.716030908360143,global,40
620,3.6701772919430966,global,40
621,3.5825443361353524,global,40
622,4.253143692245116,global,40
623,3.1707705601199176,global,40
624,3.003312605838434,global,40
625,3.6054469285351582,global,40
626,3.858967513138072,global,40
627,3.0798489958033084,global,40
628,3.6610497745991095,global,40
629,3.5675466273748064,global,40
630,3.1997641294584374,global,40
631,4.29403981271102,global,40
632,3.9879645549573977,global,40
633,3.499990553636187,global,40
634,3.87143530996628,global,40
635,3.4867222117789503,global,40
636,4.645226452388909,global,40
637,4.368585854838001,global,40
638,3.697523252766318,global,40
639,3.2365141513180884,global,40
640,5.215896643082509,global,40
641,3.7446918820312143,global,40
642,3.9727148093824813,global,40
643,3.454872952351132,global,40
644,3.3800656586988405,global,40
645,3.7746858518158883,global,40
646,3.3048559925808245,global,40
647,4.2753035317739645,global,40
648,3.3199624122310216,global,40
649,5.059725613471501,global,40
650,4.063516250358914,global,40
651,3.9911501600487265,global,40
652,3.5313971002386624,global,40
653,3.5754560290642066,global,40
654,3.2871414610694556,global,40
655,3.5788625950962705,global,40
656,3.2781880156074634,global,40
657,3.6643316937407686,global,40
658,3.525723048960521,global,40
659,3.380607633787148,global,40
660,3.079819909249542,global,40
661,3.6093535115435333,global,40
662,2.9889673465960733,global,40
663,3.5300107541056236,global,40
664,2.981619660750667,global,40
665,3.592982686827393,global,40
666,6.199771246447469,global,40
667,3.0237025217153572,global,40
668,5.278942554069778,global,40
669,3.3826673820338047,global,40
670,3.696030812780966,global,40
671,3.584674315875255,global,40
672,4.037498280387006,global,40
673,3.9281534165504706,global,40
674,4.621915746447414,global,40
675,4.480514490696211,global,40
676,4.242329477053909,global,40
677,3.875707653501782,global,40
678,3.8745929229938008,global,40
679,3.9778585980982744,global,40
680,3.1552666015660855,global,40
681,3.643637892754788,global,40
682,4.681012576957267,global,40
683,3.083543541036383,global,40
684,4.7191331837298875,global,40
685,3.799985097685203,global,40
686,3.2541244783873813,global,40
687,3.6189809067739387,global,40
688,3.684116251743684,global,40
689,3.9595586083422067,global,40
690,3.1878763221325124,global,40
691,3.5674901548800446,global,40
692,3.5697031520139744,global,40
693,3.804410704522724,global,40
694,3.660255293230984,global,40
695,3.022367728464692,global,40
696,3.2871929858567013,global,40
697,5.204606869933701,global,40
698,5.988352616574552,global,40
699,3.3176115525527385,global,40
700,4.4432291741719245,global,40
701,4.595608124664976,global,40
702,5.575907028522007,global,40
703,3.967821043295206,global,40
704,3.8327469658841875,global,40
705,3.55602398139527,global,40
706,4.271081920099347,global,40
707,3.2292333890998375,global,40
708,3.9306250961581437,global,40
709,4.149292050765443,global,40
710,3.5891630797327037,global,40
711,3.532062337739786,global,40
712,6.637228501267628,global,40
713,4.958956447438113,global,40
714,3.92176005252868,global,40
715,4.200538084667929,global,40
716,4.713220619254684,global,40
717,3.206185450775852,global,40
718,4.2766873364541125,global,40
719,3.951572240442037,global,40
720,3.60463305206288,global,40
721,4.026288985895518,global,40
722,3.25101474677421,global,40
723,3.863633713288543,global,40
724,3.573473115371141,global,40
725,4.959451256369703,global,40
726,3.542003405943863,global,40
727,3.3534471538069885,global,40
728,3.553593916676871,global,40
729,3.1305545797720575,global,40
730,4.666237229480544,global,40
731,3.8636274656196883,global,40
732,3.7437833241345433,global,40
733,3.0120502985015394,global,40
734,2.8475839813442194,global,40
735,4.185724512823287,global,40
736,4.843806113342974,global,40
737,3.393493845660907,global,40
738,4.016713644711875,global,40
739,3.7865616176378554,global,40
740,3.7706330263471286,global,40
741,4.897391810349138,global,40
742,3.102479305311606,global,40
743,3.254068560767133,global,40
744,3.6579095432425284,global,40
745,3.1694048287302605,global,40
746,3.1656809777848376,global,40
747,4.980855553280868,global,40
748,4.132270316908513,global,40
749,3.7450418356445088,global,40
750,3.772064307773788,global,40
751,4.8606068239879585,global,40
752,3.66912511585354,global,40
753,5.380584870868853,global,40
754,3.059851801088903,global,40
755,3.7338785524553626,global,40
756,2.8701001870841534,global,40
757,3.944166080395212,global,40
758,3.6047235183604185,global,40
759,5.262931073658925,global,40
760,3.8797360896702555,global,40
761,4.643177127148798,global,40
762,3.245556748072779,global,40
763,3.5616694010794,global,40
764,3.558542697149434,global,40
765,4.065661593979807,global,40
766,3.7519351110733936,global,40
767,3.365763818131448,global,40
768,4.17173519127188,global,40
769,5.706490447931993,global,40
770,4.2375383624106,global,40
771,4.304140536060002,global,40
772,4.712380423657823,global,40
773,3.6986724979445116,global,40
774,3.604160989206464,global,40
775,3.812494724633253,global,40
776,5.278135839298842,global,40
777,3.589565832339661,global,40
778,3.975150186347666,global,40
779,4.621650325060789,global,40
780,3.5886367278051483,global,40
781,3.728898152279156,global,40
782,4.004937009196511,global,40
783,3.344466749086686,global,40
784,5.005426580124185,global,40
785,3.5774607061942754,global,40
786,4.146624227020239,global,40
787,4.013654893825965,global,40
788,3.952416327769168,global,40
789,4.508429012184105,global,40
790,3.5261752078602835,global,40
791,2.938033183591861,global,40
792,4.8979402035017054,global,40
793,3.9635732170447606,global,40
794,3.445492648037349,global,40
795,3.353750656332227,global,40
796,3.702119227077977,global,40
797,3.6992589392826667,global,40
798,3.782866062785804,global,40
799,3.9702112099577036,global,40
800,5.738161460003597,global,40
801,4.041007209668936,global,40
802,3.5685513266265265,global,40
803,3.7421004848110964,global,40
804,5.0938950584417295,global,40
805,3.166938836816756,global,40
806,3.8964527348572138,global,40
807,3.5127716715272665,global,40
808,3.6098575806657114,global,40
809,5.739420178996224,global,40
810,3.073482496860609,global,40
811,6.436089861080448,global,40
812,3.8073792003893656,global,40
813,3.1102348257706853,global,40
814,3.510264853873067,global,40
815,4.117403477036336,global,40
816,5.16190365463165,global,40
817,2.9235699577367757,global,40
818,3.7040198839207266,global,40
819,5.087910462478246,global,40
820,3.3581557274330525,global,40
821,3.7068496278119283,global,40
822,3.7378236707594064,global,40
823,5.543159601791322,global,40
824,3.2375754489888524,global,40
825,3.4097486944122783,global,40
826,3.3731284053708652,global,40
827,3.0288102972980777,global,40
828,3.5471858528908484,global,40
829,3.898371426689719,global,40
830,4.118890522145899,global,40
831,3.7780527631237475,global,40
832,4.456583851961716,global,40
833,3.610494772812367,global,40
834,2.91343124624974,global,40
835,6.044981539271564,global,40
836,2.867755473133937,global,40
837,3.4872632929030343,global,40
838,4.325249279859967,global,40
839,3.1656257002233206,global,40
840,3.0044546023072014,global,40
841,3.550738111897793,global,40
842,3.9950952389683807,global,40
843,3.562010657718092,global,40
844,5.659101493233227,global,40
845,3.7387107414712917,global,40
846,3.6915030678491205,global,40
847,4.112487850811603,global,40
848,3.3621487530639054,global,40
849,5.286869729088374,global,40
850,4.063525913185361,global,40
851,3.8302308589905136,global,40
852,3.731739014874689,global,40
853,3.617829260064635,global,40
854,4.763883425434484,global,40
855,3.1540485313087214,global,40
856,3.332414170260135,global,40
857,3.2100812592117,global,40
858,5.7810104083323575,global,40
859,3.0071795488398405,global,40
860,3.238718513880485,global,40
861,3.749977842931337,global,40
862,4.8205651441894455,global,40
863,4.046010149800414,global,40
864,3.371175707544156,global,40
865,3.4208793450382995,global,40
866,3.650165556598074,global,40
867,3.293870592527188,global,40
868,3.8308156914886773,global,40
869,3.912425141805377,global,40
870,2.99018369381544,global,40
871,3.0674959240586754,global,40
872,3.685865882960817,global,40
873,3.7246557290617326,global,40
874,3.034406685505699,global,40
875,3.339976519354672,global,40
876,3.538981300487019,global,40
877,3.6217314867786246,global,40
878,3.6937914118540305,global,40
879,4.609764679646914,global,40
880,3.240245789108127,global,40
881,4.493650955410796,global,40
882,3.057142252869737,global,40
883,3.071708210234762,global,40
884,5.354936962089983,global,40
885,3.4499356334212785,global,40
886,4.407310009031917,global,40
887,3.368033123449606,global,40
888,3.4605740014162376,global,40
889,3.530948517608324,global,40
890,3.536805881892703,global,40
891,3.5930274361543737,global,40
892,3.3823819665955845,global,40
893,3.5107836984280834,global,40
894,5.4184723104460275,global,40
895,3.961340286319547,global,40
896,5.4207895270886555,global,40
897,3.8315547740535862,global,40
898,5.219382892884054,global,40
899,3.504573356380295,global,40
900,3.9121275783085077,global,40
901,4.0988084402457305,global,40
902,3.9620648812529295,global,40
903,3.6613606614273344,global,40
904,3.5194123515229947,global,40
905,3.8831488431391654,global,40
906,3.7068529952664027,global,40
907,5.1371418599949425,global,40
908,7.170891006803121,global,40
909,3.6633038467861487,global,40
910,3.0533709850870694,global,40
911,5.174857372839921,global,40
912,3.584342941451689,global,40
913,3.854783059914974,global,40
914,3.775971343285329,global,40
915,3.5555648060655267,global,40
916,3.711175287773112,global,40
917,3.5664388362063724,global,40
918,4.288888127684291,global,40
919,3.270966938164223,global,40
920,3.5450664434695804,global,40
921,3.515443382011615,global,40
922,6.318996665850787,global,40
923,4.200686363276397,global,40
924,5.808902609647206,global,40
925,3.460036388633071,global,40
926,5.489700821252029,global,40
927,3.4941295940983057,global,40
928,3.1728955575712328,global,40
929,3.6205120851902923,global,40
930,3.5015323955715085,global,40
931,3.6140000131743935,global,40
932,3.023290576000192,global,40
933,3.8702224814556834,global,40
934,3.9420468016237136,global,40
935,4.054526335568317,global,40
936,3.0389128366524227,global,40
937,3.9122987708946524,global,40
938,3.195970876072432,global,40
939,3.7824756743050716,global,40
940,2.9871901101347325,global,40
941,4.504751119620092,global,40
942,4.208168380575981,global,40
943,3.7509012020998993,global,40
944,5.150766224384409,global,40
945,4.022110202298232,global,40
946,4.689427625088775,global,40
947,4.023322798458388,global,40
948,5.940792466912803,global,40
949,3.321540979930723,global,40
950,3.402348089520533,global,40
951,3.553621140855802,global,40
952,5.719771695949973,global,40
953,4.0093673448645655,global,40
954,3.610622666969731,global,40
955,3.7865984478802046,global,40
956,4.00507413150282,global,40
957,3.4385945421819533,global,40
958,3.571896074390189,global,40
959,2.89124231933403,global,40
960,3.2403299867633497,global,40
961,3.723225692256242,global,40
962,3.3397733318534377,global,40
963,3.1201407248959296,global,40
964,3.815881535884647,global,40
965,4.039979999473352,global,40
966,4.206645104833505,global,40
