fdis,targets,replicate
1.7589091034060402,5,111
1.7378996917880585,5,112
1.7805985635235313,3,113
1.775602300782459,5,114
1.7737953716031396,5,115
1.6780170858943333,5,116
1.637402303057741,5,117
1.7378233811236528,5,118
1.7837353324495022,5,119
1.7615977326555907,2,120
1.6285500056768953,5,121
1.8064147267399673,3,122
1.7748209255273668,2,123
1.6582379117535322,2,124
1.7626143810610195,4,125
1.8051242180200848,5,126
1.7600922117225888,3,127
1.6111141292866555,3,128
1.799991158197851,4,129
1.8077925572953784,5,130
1.6063636387905749,4,131
1.8087080400471394,5,132
1.718527968335188,3,133
1.7128568370580943,4,134
1.740003284823694,3,135
1.722253002618101,3,136
1.8162733156739512,4,137
1.8293312922815226,3,138
1.6499045400973376,5,139
1.6498565626426074,4,140
1.7797855055744591,5,141
1.8051695734780826,3,142
1.7277495309532913,5,143
1.745182826320661,3,144
1.7879055100981573,4,145
1.740560718998902,5,146
1.7309718801699394,4,147
1.7083437916693955,4,148
1.5844073597975563,3,149
1.7256551307786694,4,150
1.767459380359687,5,151
1.791682787817765,4,152
1.7336503137959376,5,153
1.718552572089412,5,154
1.7858390655718455,3,155
1.8089056880298107,5,156
1.7099371102088017,2,157
1.5978038748721126,2,158
1.7814666421793095,5,159
1.7448397230948047,3,160
1.6534407870230372,3,161
1.7691312647458282,3,162
1.745430417178481,3,163
1.6663894842711648,5,164
1.6877634947480868,2,165
1.7743084587006273,5,166
1.735402540168085,4,167
1.7655491622275707,3,168
1.8243633753058859,4,169
1.7720582822585826,5,170
1.7360689186690699,4,171
1.808014902081823,5,172
1.7673581502744795,4,173
1.6709177715021604,4,174
1.6537199433908174,3,175
1.7537153061667703,2,176
1.7375177008032636,4,177
1.8299806110684376,4,178
1.7597687690899644,5,179
1.7454007198626846,3,180
1.6644502979977798,2,181
1.6519120759079606,5,182
1.5170097980633335,5,183
1.833032766438435,4,184
1.8344186330250178,3,185
1.7085568671670075,5,186
1.5755217140602662,5,187
1.7987998876401328,4,188
1.7138037547868812,5,189
1.7396709119559985,2,190
1.7906639922869771,2,191
1.843380389785906,5,192
1.8231318740605578,4,193
1.8210482622314317,3,194
1.6912846947029518,4,195
1.760698434491172,4,196
1.7632999232351882,5,197
1.758918795986234,4,198
1.694411542541839,3,199
1.7917970004785566,5,200
1.833635255447259,5,201
1.7546280843588828,5,202
1.7158387565885724,5,203
1.7424211124322615,5,204
1.8088043216985632,4,205
1.825085099243994,5,206
1.690537624773437,5,207
1.809446559216229,4,208
1.7797814530685243,4,209
1.7682106642484061,3,210
1.7953990720576507,5,211
1.7574708609322145,2,212
1.7613306955544186,5,213
1.716881120474553,2,214
1.58954969181883,4,215
1.7788494010799192,5,216
1.8063408424357033,2,217
1.7181808858495244,4,218
1.790658250432364,5,219
1.7707810319225739,4,220
1.7852488438115581,2,221
1.7793928678163333,4,222
1.698741844804852,3,223
1.7855776021618166,5,224
1.7009790268023675,4,225
1.7684846362207771,4,226
1.623236664511893,5,227
1.7346474218292456,4,228
1.7917829253427595,5,229
1.7638526322101922,4,230
1.7967625663178939,3,231
1.7583056615917325,4,232
1.7546786164206345,4,233
1.8080568443096598,5,234
1.7414345058108043,4,235
1.778732673446139,4,236
1.7217038015038582,3,237
1.8049579510986724,3,238
1.732264208205714,4,239
1.8140573956257782,5,240
1.7484077664706004,5,241
1.7414819700484532,5,242
1.71839276562884,2,243
1.7383789754551404,3,244
1.8101385308877158,5,245
1.8056220448601743,5,246
1.6976801391516028,3,247
1.7642910302484296,5,248
1.8402281436344576,4,249
1.764221493051302,4,250
1.8249138200394863,5,251
1.7750360950345132,5,252
1.7473512109037042,2,253
1.8222306688565972,5,254
1.7183240635483223,3,255
1.7644811812127792,4,256
1.717804467747292,5,257
1.8144303216643294,4,258
1.8272515719680626,4,259
1.7221873847963056,4,260
1.63463427726465,5,261
1.8125236562219864,4,262
1.7964376536755622,5,263
1.7651249614559361,5,264
1.7846836805364827,3,265
1.8178190923272992,3,266
1.7521242274431081,5,267
1.7799166553570427,4,268
1.781070762401623,4,269
1.7691350179174754,5,270
1.7831433988065342,3,271
1.7146423073894481,4,272
1.6774066304936603,4,273
1.817177983025653,4,274
1.6808571396933534,5,275
1.7462753467815162,4,276
1.8601535282858148,5,277
1.7190333508888684,5,278
1.6968081436158602,5,279
1.8404170960559232,4,280
1.7677902459649038,4,281
1.838118924692624,5,282
1.7680436198705174,4,283
1.8166107675697023,4,284
1.7470464790924336,5,285
1.8222078623755702,5,286
1.7881048889945768,4,287
1.6427629916978703,5,288
1.7900062061645303,5,289
1.8253066969184597,3,290
1.7437009587085648,5,291
1.7300987864728636,4,292
1.6914708196377355,5,293
1.733317377127354,4,294
1.6793006087111468,2,295
1.7327644125535149,2,296
1.7880357682637378,4,297
1.645976256741077,2,298
1.8316772691327945,3,299
1.7249509071745248,4,300
1.72274577288686,3,301
1.769752124113717,5,302
1.7843861132624568,4,303
1.794710311060482,4,304
1.8181276797671084,3,305
1.7208036811180338,4,306
1.758472330732031,5,307
1.7002637071547764,4,308
1.7455085443197262,5,309
1.7810840039685867,5,310
1.8121279425017005,5,311
1.7024866854314709,5,312
1.7550297336903657,5,313
1.709144571870145,2,314
1.7361416255140931,4,315
1.722676106875816,3,316
1.7955772445433786,4,317
1.8273103748781498,5,318
1.78667112216797,4,319
1.7567539915367774,5,320
1.7081751475187381,4,321
1.719114490462572,2,322
1.7166178740755362,4,323
1.7713727522001033,3,324
1.7731685251526799,2,325
1.7515890176958169,5,326
1.7391207101079473,5,327
1.68337958170754,5,328
1.770202411470009,5,329
1.7466087518263909,5,330
1.7647067429952699,4,331
1.8580955675770845,5,332
1.7716202229866724,5,333
1.6089845835560197,4,334
1.7959616148165414,4,335
1.8073374843864918,4,336
1.794531078377625,5,337
1.7881606545741975,3,338
1.7148156401516688,5,339
1.7622656342086038,5,340
1.7415587943254274,2,341
1.7183488163944733,4,342
1.8637125323298307,4,343
1.8279604423959572,3,344
1.8023214675754058,3,345
1.7335822223433788,4,346
1.833246730303608,5,347
1.8354521373725354,5,348
1.7533360537263643,3,349
1.7878575474464236,5,350
1.7898321952042486,5,351
1.7610439799246749,3,352
1.78689097874306,5,353
1.7777617825763106,4,354
1.7792091331716597,4,355
1.7995650292510939,4,356
1.7340658196114056,5,357
1.7787024111898493,5,358
1.7004885225500437,5,359
1.7959646008580923,4,360
1.721854582855412,4,361
1.787127184042668,5,362
1.7107575976313274,4,363
1.8212370661888517,3,364
1.6319694056501253,4,365
1.6877974328797478,5,366
1.801726476327314,4,367
1.8450227148137142,4,368
1.8005513856732231,4,369
1.7221907334480542,4,370
1.7580510634419706,4,371
1.6305376421186462,3,372
1.844081182983243,5,373
1.7867735503463993,5,374
1.842184172355727,4,375
1.8303703332867205,5,376
1.7835184069248438,4,377
1.7082411268890543,5,378
1.8267753916209248,5,379
1.8011493520069302,5,380
1.7134601319129448,4,381
1.7470090266696787,4,382
1.6418660533701175,4,383
1.7355749353655825,5,384
1.814754741307269,4,385
1.8026468909643754,5,386
1.7192970346941774,5,387
1.8097701533797106,2,388
1.755309067694969,5,389
1.6497048118396567,3,390
1.8147401065817248,4,391
1.648983164706816,5,392
1.7068676150615532,3,393
1.7541804797084708,5,394
1.723996810901248,3,395
1.6383052157543232,2,396
1.7658582192629706,3,397
1.7118334503370363,4,398
1.7969125194054876,5,399
1.7453019455093834,2,400
1.7143498010009197,2,401
1.7955339901494072,4,402
1.7664174073316978,4,403
1.7962284800475576,5,404
1.7848669255248963,5,405
1.6599574566396182,5,406
1.6655670340695714,5,407
1.7113067399289275,3,408
1.738215870955474,4,409
1.766561924947343,5,410
1.8145220526730703,5,411
1.7865658485869915,5,412
1.859244379871959,5,413
1.711283404242946,5,414
1.6084594251446027,4,415
1.8067568448701945,4,416
1.6550222190878447,3,417
1.8137183506186392,5,418
1.7689228471398681,4,419
1.6606327762869646,2,420
1.7374244032177217,5,421
1.7539092318280283,3,422
1.7627392616399316,5,423
1.6886968520616048,2,424
1.7215252533478065,2,425
1.8335883144519454,4,426
1.7340500887672985,5,427
1.8352139426977676,5,428
1.6278086261157072,3,429
1.7791554361956947,4,430
1.7845164548296708,4,431
1.801652160470405,5,432
1.7300418507182322,4,433
1.7415185961036825,3,434
1.7130996932504854,3,435
1.7815930247223304,4,436
1.77267581846293,4,437
1.7583150370396297,5,438
1.8115813748912437,5,439
1.775487493841315,5,440
1.7017972368135095,5,441
1.813974336091043,3,442
1.7261534102619815,3,443
1.7884536102917878,5,444
1.77696031932154,5,445
1.7505821713451652,5,446
1.7335463046555648,2,447
1.6906487582477883,3,448
1.8444773194713207,3,449
1.7175780885151877,4,450
1.6497902184360087,2,451
1.8297975149700563,5,452
1.778596213237131,4,453
1.8302634897565586,5,454
1.6946990703299734,4,455
1.7584038946999698,5,456
1.7554431798884824,2,457
1.7472007434269403,4,458
1.6346790452578575,3,459
1.6854856532292213,3,460
1.7488411003562714,4,461
1.8047390289016374,3,462
1.8414900301097077,5,463
1.8289044975347033,4,464
1.7268658905661447,5,465
1.776963427608526,3,466
1.7366611256930498,4,467
1.6996651616043639,3,468
1.6943356277029238,3,469
1.7934860786344315,5,470
1.8336815518162175,2,471
1.7422233872384105,3,472
1.7686345901888387,5,473
1.8082838954958689,5,474
1.7463766491793806,5,475
1.7239761472951454,5,476
1.6414234514394046,5,477
1.8459219740929171,5,478
1.7536029954503267,5,479
1.7708418927614638,4,480
1.6607614563038797,5,481
1.7915125867424648,2,482
1.808568114091369,5,483
1.7267310586261015,4,484
1.7334434593962917,3,485
1.6734417092138778,4,486
1.7077140940205744,5,487
1.8461811559882872,4,488
1.6990168314393845,5,489
1.7904035409798027,5,490
1.755440650310593,5,491
1.7521661615951856,5,492
1.8483394617830249,5,493
1.849012910463241,5,494
1.6971399018280902,5,495
1.7819910769000646,5,496
1.623093393351576,5,497
1.7991623520578734,4,498
1.7510654867663267,5,499
1.7739107205424847,4,500
1.741537629087286,4,501
1.6926560879754426,2,502
1.7044265386501436,4,503
1.6911987938480348,4,504
1.7588670941539923,5,505
1.6948072578874196,3,506
1.8257772010062425,4,507
1.707212753505857,4,508
1.7816364834919867,3,509
1.633531991290694,5,510
1.806087154409056,3,511
1.6901551127520147,5,512
1.7856963689531546,4,513
1.8378159556788536,4,514
1.7976636962730108,4,515
1.763668538922276,4,516
1.7616477159526653,5,517
1.739767707021678,5,518
1.8159932541038821,3,519
1.8213592357977633,5,520
1.7279078356530775,5,521
1.8252736209992186,5,522
1.5798786972513335,4,523
1.7290558566780816,4,524
1.7397187804976764,5,525
1.6953619838740468,4,526
1.7157015905521837,2,527
1.7568940724076882,2,528
1.8369247289625723,5,529
1.830592193700148,4,530
1.7966526365682456,3,531
1.723426199688399,2,532
1.7139210161595195,5,533
1.708005077009076,5,534
1.7618391742101174,4,535
1.840738804043038,4,536
1.7147230439921324,4,537
1.6988154975824739,5,538
1.8101030035345698,5,539
1.6650164566934826,3,540
1.7464755853501006,3,541
1.718714566831847,4,542
1.7490567132546393,4,543
1.737224840417706,5,544
1.8105760222377836,3,545
1.6583613067561935,4,546
1.7946770828993501,5,547
1.8008575416080919,5,548
1.6948437202430475,3,549
1.7849915747739993,3,550
1.8315773302634084,5,551
1.7455592330771794,4,552
1.7351197340134248,4,553
1.8175250743209272,4,554
1.7660104684547864,4,555
1.7666502874770553,4,556
1.7379640388932145,3,557
1.7257261402908732,5,558
1.781806654466188,5,559
1.6854848188805653,3,560
1.8092881775733578,3,561
1.8294623158506265,5,562
1.7569191374580195,4,563
1.7445382882529326,3,564
1.748275275243964,4,565
1.717861396786999,4,566
1.756573753686204,5,567
1.6669675702688629,4,568
1.6722110004851707,4,569
1.750259917710371,5,570
1.7966957742531053,3,571
1.7493488920078086,5,572
1.7018678453602825,5,573
1.752345908452737,3,574
1.5888323461963085,5,575
1.7453649879692672,4,576
1.7821374517675175,4,577
1.742575696617872,4,578
1.7416789875466798,4,579
1.7811318317057439,4,580
1.7436350272333858,3,581
1.716650803964119,5,582
1.7168037546393329,5,583
1.8121269427312872,5,584
1.778448458145855,4,585
1.7620146845420188,5,586
1.8537594322993365,5,587
1.6666421995303984,3,588
1.734638817680692,4,589
1.7816225178202962,4,590
1.7385182664635608,5,591
1.6977095933373452,5,592
1.8164641268296045,4,593
1.7878842544853217,2,594
1.7802419950056598,5,595
1.728107347327834,3,596
1.6782761249604399,5,597
1.769152390951777,5,598
1.7946791749288349,3,599
1.6741062460039788,4,600
1.7241751800525251,3,601
1.7714334319829217,4,602
1.7170608480719185,4,603
1.7868405504619536,5,604
1.7474964559052701,5,605
1.779764973745716,3,606
1.7170302144381548,4,607
1.7239434812897663,4,608
1.7608195619559073,3,609
1.7849809883012284,5,610
1.7674476172434317,5,611
1.7704328367288842,5,612
1.697857289230069,4,613
1.7940531938365694,3,614
1.576045374451803,4,615
1.7939274206030968,4,616
1.6965481648914988,5,617
1.748607379886267,5,618
1.631685784376123,4,619
1.6536924557926507,2,620
1.8180983389213874,2,621
1.735545225834602,4,622
1.7974486468780266,3,623
1.5538108273163496,4,624
1.7853234118678085,3,625
1.8424949907138497,3,626
1.7564341604989129,5,627
1.74285191393975,3,628
1.7985541650847394,5,629
1.7982724162798793,5,630
1.7733075810619598,5,631
1.7420748174966036,3,632
1.7271390964601039,5,633
1.6521970377542892,4,634
1.7244540275180704,4,635
1.7901494831854126,5,636
1.76663004217993,3,637
1.741257729803364,4,638
1.809736029641264,4,639
1.7332442369517682,5,640
1.7540537110910848,5,641
1.7623952356134307,5,642
1.8071269077008147,4,643
1.7835784138139885,5,644
1.7469140950042266,4,645
1.6951422590630294,5,646
1.6132592602421885,4,647
1.7894268947867178,4,648
1.6751805641227986,3,649
1.6646027867707018,5,650
1.7991521173544442,5,651
1.7363848696702977,5,652
1.791473899943035,5,653
1.804435294996798,5,654
1.7758595185913735,4,655
1.8357678794970425,5,656
1.7261913395276696,3,657
1.8118190950071735,4,658
1.8536721170469224,5,659
1.6658087017707843,3,660
1.8347908504254715,5,661
1.624784323086772,5,662
1.7946702389520652,5,663
1.6731089308949714,2,664
1.7718245993898871,4,665
1.6171662520004855,3,666
1.8043839959059063,3,667
1.7640472036051758,4,668
1.7779334771859343,4,669
1.6920433887485509,5,670
1.6465180344479209,3,671
1.7560169770511547,4,672
1.8128533597191474,4,673
1.7277530387368283,5,674
1.745581474754368,4,675
1.7774196445641155,4,676
1.7941786034990954,5,677
1.758769407527619,4,678
1.8106659446195277,4,679
1.8501053354322017,2,680
1.7891940587182529,4,681
1.8226801761884457,5,682
1.7801453819592474,3,683
1.7344157149396306,4,684
1.7992211982425173,4,685
1.7416996934768434,5,686
1.7346417396473615,4,687
1.76139876074198,4,688
1.7435715822937745,5,689
1.7991278997270181,5,690
1.7221335230061112,5,691
1.772362358677136,5,692
1.7990588848982731,5,693
1.793939169635621,2,694
1.7083942234117184,3,695
1.772583181754041,5,696
1.7794798220136563,5,697
1.7345218455443103,4,698
1.690876421346069,3,699
1.7778392315762275,4,700
1.8192535243419854,4,701
1.8167691555907877,5,702
1.6287607100847246,3,703
1.7653679473624595,5,704
1.8087769576435426,5,705
1.7607517741901364,5,706
1.827476177469397,3,707
1.7213218245220467,4,708
1.7558685631891535,4,709
1.7352349218297878,3,710
1.8073364745732223,5,711
1.7263399194531293,4,712
1.7786243593012347,3,713
1.7611707076451544,5,714
1.7339020889200103,3,715
1.8050708314320805,3,716
1.7482062735527073,4,717
1.7723214321936052,5,718
1.7929828580119,5,719
1.6949340790495744,4,720
1.7508235037918898,2,721
1.7662549466680342,5,722
1.8072724792472403,4,723
1.794997259404423,4,724
1.7243080786168694,5,725
1.71403011645303,2,726
1.7890348922282517,2,727
1.7849765185032127,2,728
1.8041179438831076,5,729
1.7899744113569604,3,730
1.7911397465532275,4,731
1.816979236836195,4,732
1.7187591888447706,2,733
1.6933047971217305,4,734
1.8050600871659999,2,735
1.724306029583928,3,736
1.6718523414568747,5,737
1.723386374182048,3,738
1.718890921743521,5,739
1.7317594362422888,4,740
1.6263467330233135,5,741
1.7861422915256533,5,742
1.751326042980295,5,743
1.8437449224123799,4,744
1.5614255933403467,3,745
1.7135839465895149,5,746
1.646296994056963,2,747
1.6860512286514429,4,748
1.692773963491992,2,749
1.724455913365477,2,750
1.7691036698141211,4,751
1.7345210600767789,5,752
1.7932690826369164,4,753
1.747762198094095,4,754
1.706897598387424,4,755
1.7460701450503335,5,756
1.5175350415123559,5,757
1.7948482242020822,5,758
1.7937594922531628,3,759
1.7553423601443345,5,760
1.7923157436411103,5,761
1.7677604332922592,5,762
1.6938633330008421,4,763
1.7978414309835546,5,764
1.7648241499324673,5,765
1.7415748740605193,3,766
1.7530542807535572,5,767
1.8482172786831832,5,768
1.7783398256794591,5,769
1.7254587092382951,3,770
1.7598872141744066,5,771
1.789225614382493,4,772
1.7497760893352308,5,773
1.7224683252990283,4,774
1.8018316217977166,3,775
1.7286173347154246,2,776
1.770185874898345,5,777
1.7946849192208951,5,778
1.771994698221556,5,779
1.791960115023437,2,780
1.7730787226559204,2,781
1.8189000566657285,5,782
1.7251569220693834,3,783
1.7720288632026224,5,784
1.705839196605335,5,785
1.7776175564278478,5,786
1.7395131712274512,5,787
1.7734229220435989,3,788
1.7363568289043734,3,789
1.7999168399757484,3,790
1.7804727890696772,4,791
1.6652084991705678,4,792
1.8137687810652963,4,793
1.7880596976330025,3,794
1.7888419554199981,3,795
1.7841677697201035,5,796
1.758661281164046,5,797
1.758813782842801,4,798
1.800662581120574,5,799
1.7832688378859884,5,800
1.8024669267041342,3,801
1.7800818271431411,2,802
1.729614556474751,5,803
1.7737504004807065,5,804
1.8128436096315643,4,805
1.745086341105543,4,806
1.7169658095433689,4,807
1.7530551325928045,5,808
1.8547831596685185,5,809
1.8003026826526995,2,810
1.7979023445505855,5,811
1.8015632010470586,4,812
1.7031296131764968,2,813
1.7450298521764485,5,814
1.582339480906011,5,815
1.7413864272030601,5,816
1.7852347415788015,4,817
1.7752245639052517,3,818
1.763314517859353,4,819
1.7699569864334883,4,820
1.6888574083380885,4,821
1.7916759281914032,2,822
1.8009005627944366,5,823
1.5961107125237928,5,824
1.8253201030791861,3,825
1.7809677917451197,2,826
1.6811647291344802,4,827
1.7119375933837886,4,828
1.8149311011176468,5,829
1.8141179192355743,4,830
1.7003758001820153,3,831
1.6807446537197426,5,832
1.693525441627047,5,833
1.7570092829532888,3,834
1.7554357442544073,4,835
1.80304577859432,5,836
1.7360403504529,4,837
1.8440040077854953,4,838
1.8226235401718267,5,839
1.7245468508230253,5,840
1.642904602759471,2,841
1.7898759105897963,3,842
1.6632542462900681,5,843
1.6932149679315014,5,844
1.8042244628790651,3,845
1.7821142879339689,5,846
1.7312964430879714,5,847
1.739230029181925,4,848
1.8068870817597298,5,849
1.666289286575743,5,850
1.830105577632579,5,851
1.674827594774489,4,852
1.809914666598792,4,853
1.761341163926403,4,854
1.642479230729121,4,855
1.77086650350088,5,856
1.711206533857181,4,857
1.7173082288835928,5,858
1.7537146459984854,4,859
1.7255158500713121,2,860
1.8389151461705342,5,861
1.788445250886315,5,862
1.6074104880081748,5,863
1.7659713228794918,5,864
1.7258336543275976,5,865
1.838270127760883,3,866
1.730844391138787,4,867
1.791563234438937,4,868
1.7495501165269878,3,869
1.8128778356493196,4,870
1.6911941886160533,5,871
1.7544380617598208,3,872
1.811522086129047,4,873
1.8118451338635122,4,874
1.8437767227056767,4,875
1.7456735279686981,4,876
1.7477883306277782,5,877
1.7826019366474384,5,878
1.7881749420658928,5,879
1.6624711119352635,4,880
1.776182641154041,2,881
1.7601194954416421,2,882
1.721812732762276,4,883
1.8074188437451801,3,884
1.7128344949439973,5,885
1.678015201565385,3,886
1.663499860042266,4,887
1.670907474153561,4,888
1.7918279614305763,3,889
1.7177575909004656,5,890
1.7324134469377341,3,891
1.7136010967439046,2,892
1.7935616409932549,5,893
1.6547563935182328,5,894
1.809120746830231,5,895
1.7169794397420532,5,896
1.6917155503861145,5,897
1.6656142488798846,5,898
1.8606466874240766,4,899
1.8272093142873733,5,900
1.7875357885581031,5,901
1.8161379325815818,4,902
1.7718558444546055,5,903
1.6788216336633972,3,904
1.8345807761870525,4,905
1.789844011700365,3,906
1.6868290771516112,3,907
1.5781468792770974,5,908
1.8714193707603801,4,909
1.765290380765336,4,910
1.7810512626448667,4,911
1.7021472100660682,3,912
1.7739885993815112,4,913
1.7947475690130261,2,914
1.7570222817924777,5,915
1.741100016416705,5,916
1.731260797811122,3,917
1.8387599980260885,3,918
1.6755888834216663,2,919
1.7936777006731055,4,920
1.8427064722129916,3,921
1.753018460985056,3,922
1.7913755941156495,3,923
1.7871269260782365,3,924
1.7676039496912117,4,925
1.8031527529303726,3,926
1.799499876551773,4,927
1.6709805297974811,3,928
1.7112256390655922,5,929
1.703483392459551,5,930
1.8317919334125914,5,931
1.7429938784136347,5,932
1.8051566514616435,5,933
1.799935232486522,3,934
1.811498593970629,5,935
1.7454521468736766,2,936
1.7271272579749979,3,937
1.6309599828050565,5,938
1.762602232327937,4,939
1.72741095241315,5,940
1.6389290844563036,5,941
1.752703520665476,3,942
1.793661709933858,5,943
1.6746569064677683,4,944
1.7154615478425979,4,945
1.7863838022585674,5,946
1.78934418639188,3,947
1.7335071607082544,3,948
1.7154757820339417,4,949
1.7900103044143378,3,950
1.8141133824345332,5,951
1.7137123432469887,4,952
1.637614458466473,5,953
1.7871131060168988,5,954
1.68767934477123,5,955
1.760912881763037,4,956
1.6645738362481932,3,957
1.7611934375289195,5,958
1.6668160694084286,4,959
1.8026804539687338,5,960
1.8045829978832395,3,961
1.7712336829771314,5,962
1.8434098433972586,5,963
1.8200208557402722,4,964
1.8270962888065292,5,965
1.7508205632277143,5,966
1.754987529061393,5,967
1.7852500550354027,4,968
1.725627484119293,5,969
1.7195735513594115,4,970
1.8305587104488588,4,971
1.763532146595871,4,972
1.7541906096885715,5,973
1.8168692117090077,5,974
1.779303059096879,5,975
1.7654968390511308,3,976
1.8177936743412766,4,977
1.717327834696761,4,978
1.807288628674344,3,979
1.6883767459537669,2,980
1.7509245952031463,5,981
1.7741165580978244,4,982
1.717302318030907,2,983
1.5926533206574738,5,984
1.705863828876496,5,985
1.7525251416861412,3,986
1.8088397823073432,5,987
1.7494212373905733,5,988
1.7815817229264383,5,989
1.7355066493241567,5,990
1.6805754711396272,4,991
1.8339662254233478,5,992
1.7043700257139551,4,993
1.7992762166811027,3,994
1.7905859695412751,4,995
1.7153181165393483,5,996
1.747238863912204,3,997
1.718769384491272,4,998
1.8108498811792657,3,999
1.7433777270516067,2,1000
1.7248616685651377,2,1001
1.8246813101555897,4,1002
1.6941360092257753,5,1003
1.7818809232922388,4,1004
1.7624467197559386,5,1005
1.7407546046587654,2,1006
1.6861757757023146,4,1007
1.795210949906694,5,1008
1.6946383097009718,3,1009
1.740887630916275,4,1010
1.6483842642808646,5,1011
1.7961033917010831,5,1012
1.7382333454795886,4,1013
1.7555969134207061,5,1014
1.6749760311936375,5,1015
1.6325755397820536,4,1016
1.6105015143763928,3,1017
1.7181335507778737,3,1018
1.745048830130584,5,1019
1.8443807312741114,4,1020
1.6728699130774534,5,1021
1.8372921402883828,4,1022
1.7883655956691888,3,1023
1.731222192577015,5,1024
1.7908905265009523,5,1025
1.7755932720818404,4,1026
1.8405580710953884,4,1027
1.8042322630476135,4,1028
1.6657440198922793,4,1029
1.8065561102426682,5,1030
1.837503470277086,4,1031
1.7124414463139028,5,1032
1.822045640778039,4,1033
1.5642454838625814,3,1034
1.7376466620909283,3,1035
1.7863288939064912,4,1036
1.6990347590424868,3,1037
1.8171641076072391,4,1038
1.7207232485476687,4,1039
1.7482247236054147,4,1040
1.7836501153658233,3,1041
1.8142541681999593,3,1042
1.6451995621947795,2,1043
1.7127049974826836,4,1044
1.8766675232468608,5,1045
1.7523233559799756,3,1046
1.7915997939487753,4,1047
1.779770280878699,4,1048
1.79424143310125,5,1049
1.729967664494063,4,1050
1.6590329178417107,2,1051
1.735562000072542,3,1052
1.8373247392082557,3,1053
1.7643271952081707,5,1054
1.7944440169455667,5,1055
1.8452749886882192,4,1056
1.810047997570384,4,1057
1.8361353244160743,4,1058
1.6403635508050507,4,1059
1.805192162137521,5,1060
1.7911141043790848,5,1061
1.8282157594958375,5,1062
1.7801277773775186,3,1063
1.6714601960818194,4,1064
1.7551479815365816,5,1065
1.761017444020015,4,1066
1.7112716708378066,5,1067
1.8087804731194925,5,1068
1.8274068613632877,3,1069
1.6947475464148094,4,1070
1.7829679235556806,3,1071
1.8547635756644563,4,1072
1.80527936706515,4,1073
1.8477215189810283,5,1074
1.8016025091981038,5,1075
1.7652036523149017,4,1076
1.7791165244240292,5,1077
1.7528479240613009,4,1078
1.7778768428398712,4,1079
1.842347390375511,3,1080
1.748796182676622,4,1081
1.753225996916576,3,1082
1.6792180177930258,4,1083
1.8270406431200423,4,1084
1.7745813795203762,4,1085
1.7110949100237882,4,1086
1.6158939650630753,2,1087
