species_no,q2.5,q97.5,mean,dataset
7.4,270.2164726143354,299.28989778519633,284.8184766317589,WA
7.5,269.3437610365188,298.6358001537184,284.07831267253283,WA
7.6000000000000005,268.48537184029715,298.044801880431,283.3498723903754,WA
7.7,267.6838401026958,297.45724917857234,282.6328193705269,WA
7.800000000000001,266.93523429244044,296.87585043468977,281.9268310642271,WA
7.9,266.19884347198683,296.2681031749024,281.23159804800787,WA
8,265.4410775285835,295.72756141266336,280.54682333136293,WA
8.100000000000001,264.57924289052255,295.19470259694543,279.87222170907603,WA
8.2,263.73073162102384,294.6690591716869,279.20751915481424,WA
8.3,262.94531581894574,294.1367924208663,278.55245225288877,WA
8.4,262.2060899649662,293.61184456294933,277.9067676653541,WA
8.5,261.47776841368625,293.09085949290807,277.2702216318551,WA
8.600000000000001,260.75995314975586,292.4659414500847,276.6425794998509,WA
8.7,260.0523730662961,291.93110191281994,276.0236152830412,WA
8.8,259.3547670666692,291.4929156264914,275.4131112459985,WA
8.9,258.7571379156172,291.0603279488621,274.8108575131742,WA
9,258.1906769108861,290.58211743349335,274.21665170059026,WA
9.1,257.63169740836986,290.0451369392401,273.6302985686656,WA
9.200000000000001,256.9261741826265,289.51837469363096,273.05160969474673,WA
9.3,256.2138584365243,289.07306847072203,272.4804031640232,WA
9.4,255.5111053781837,288.6323712446106,271.9165032776103,WA
9.5,254.81768692678702,288.1511986416156,271.3597402766744,WA
9.6,254.1333827698179,287.61095455399897,270.8099500815605,WA
9.700000000000001,253.51463673161848,287.0744645081834,270.2669740449586,WA
9.8,252.9093929191413,286.54167531970234,269.73065871821893,WA
9.9,252.31171687324752,286.0152690700325,269.20085562998736,WA
10,251.71432288180796,285.55721171124674,268.6774210763957,WA
1,428.7577964499252,490.1689855949754,459.14002491278507,YU
1.1,424.17906306924607,480.951344491397,452.23044083907945,YU
1.2,419.83759244661746,473.29814284600275,446.01504260057516,YU
1.3,415.7859095474709,465.8981552219467,440.37432727452637,YU
1.4,412.578843568028,459.5080726656871,435.21667095296675,YU
1.5,408.87631527485496,453.87615689887303,430.47035360986683,YU
1.6,405.5999805820812,448.07366051652025,426.07823225327934,YU
1.7000000000000002,402.5486980466052,442.6550140458839,421.9940758003013,YU
1.8,399.73329865519406,437.50515685630836,418.17997801332945,YU
1.9,396.87143457181963,433.1710306187487,414.60449030396626,YU
2,394.0906419464265,429.1091804855987,411.24124748305627,YU
2.1,391.4094513496092,425.5811440987773,408.0679386418173,YU
2.2,388.9911814661216,421.95661988234536,405.0655244823825,YU
2.3,386.6953883794837,418.7141062981526,402.21763376046016,YU
2.4000000000000004,384.30501326728694,415.8147039090931,399.5100919816627,YU
2.5,382.4374868115288,412.878632509072,396.93054916257694,YU
2.6,380.5379952408834,409.93091039265096,394.46818277013307,YU
2.7,378.6356316883359,407.11943201148256,392.1134583955196,YU
2.8,376.8102681840965,404.34706601924415,389.857935252924,YU
2.9000000000000004,375.0302359790883,402.00065946810105,387.6941068312906,YU
3,373.26161053658427,399.5185567884456,385.6152693709527,YU
3.1,371.7711078439807,397.0888742934387,383.6154125545814,YU
3.2,370.0865389556767,394.9193095623358,381.6891280752128,YU
3.3000000000000003,368.46759649483573,392.9121135504706,379.83153269819724,YU
3.4000000000000004,366.7658279533673,390.98501430860614,378.03820315593174,YU
3.5,365.2950584234464,389.2067898808647,376.30512076572586,YU
3.6,363.7571029926625,387.47147600231676,374.62862408604326,YU
3.7,362.1432475790562,385.6986566984089,373.00536825639813,YU
3.8000000000000003,360.52406709865147,383.89344351808364,371.43228992449724,YU
3.9000000000000004,358.8413728841326,382.2592329851513,369.90657686785426,YU
4,357.1328212602858,380.69400016386237,368.42564157872334,YU
4.1,355.64666099662793,379.08283425857167,366.98709821029786,YU
4.2,354.12124170660366,377.6001794397211,365.5887423858641,YU
4.300000000000001,352.7896519742624,376.2403546477999,364.2285334564495,YU
4.4,351.4098191454809,374.9076636745721,362.90457886064354,YU
4.5,350.0039474328709,373.65059809828176,361.6151202959287,YU
4.6,348.70736079573965,372.4568035622255,360.3585214565461,YU
4.7,347.47406281918967,371.14117472581927,359.13325713059965,YU
4.800000000000001,346.2699708594602,369.9523811301541,357.9379034803165,YU
4.9,345.13216872064515,368.7927481858398,356.7711293553479,YU
5,343.9697328817195,367.635663990712,355.6316885106873,YU
5.1000000000000005,342.8454840748733,366.4901493063944,354.51841261896953,YU
5.2,341.703879472651,365.3864606479703,353.4302049822297,YU
5.3,340.5755609968977,364.4688900197006,352.36603486112796,YU
5.4,339.4626747583642,363.2554062169558,351.3249323506146,YU
5.5,338.3807195259654,362.25570198906695,350.3059837403279,YU
5.6000000000000005,337.3172665035371,361.3198357068349,349.30832730597376,YU
5.7,336.3345178535105,360.42205579906243,348.3311494847389,YU
5.800000000000001,335.4263986097824,359.52570775449385,347.37368139363303,YU
5.9,334.34305698434184,358.6441747725536,346.43519565467955,YU
6,333.33909105241935,357.7748292130245,345.51500349521416,YU
6.1000000000000005,332.302735564999,356.8562325415545,344.61245209530273,YU
6.2,331.2678662174694,356.07584462665125,343.72692215754665,YU
6.300000000000001,330.25411591759155,355.3985959013728,342.85782567737425,YU
6.4,329.25951661695115,354.5797898121507,342.0046038943843,YU
6.5,328.2851078468248,353.7520524242769,341.1667254074638,YU
6.6000000000000005,327.43971759939694,352.9887232652855,340.3436844382897,YU
6.7,326.470870999895,352.36419192035913,339.5349992294782,YU
6.800000000000001,325.59749916240736,351.74999648400086,338.740210565104,YU
6.9,324.67919805807946,351.0708035683764,337.9588804025922,YU
7,323.78107282324163,350.3406886388459,337.19059060611823,YU
7.1000000000000005,322.95544783454415,349.6360050082338,336.4349417726532,YU
7.2,322.13317040528335,348.9315603804826,335.6915521426772,YU
7.300000000000001,321.2477590892484,348.28499324354806,334.9600565883725,YU
7.4,320.37720610029834,347.58699000760873,334.24010567280595,YU
7.5,319.5338037670803,347.00540358662244,333.53136477423647,YU
7.6000000000000005,318.7927254459327,346.4653885492323,332.8335132702354,YU
7.7,317.9855571343398,345.8479851814592,332.14624377680747,YU
7.800000000000001,317.25411202079835,345.2308799104951,331.4692614381434,YU
7.9,316.54727566948185,344.7444973982395,330.8022832630329,YU
8,315.7378265153124,344.26194850487536,330.1450375043248,YU
8.100000000000001,314.95950470660597,343.6670722150252,329.49726307814257,YU
8.2,314.17090368632455,343.0431176284489,328.85870901985135,YU
8.3,313.39552474693556,342.42998319815354,328.22913397403465,YU
8.4,312.65128420712216,341.851276216608,327.60830571597296,YU
8.5,311.93101458777926,341.3394353579452,326.99600070232816,YU
8.600000000000001,311.22442461578595,340.83129518745307,326.3920036489319,YU
8.7,310.5684617325019,340.3228147086764,325.79610713374825,YU
8.8,309.83592104073324,339.8235038865043,325.20811122323886,YU
8.9,309.15672942995593,339.3379763470645,324.6278231205031,YU
9,308.4773520386635,338.855844311542,324.0550568336948,YU
9.1,307.819101564907,338.3796127015069,323.48963286333674,YU
9.200000000000001,307.14806550267423,337.90924428597293,322.9313779072604,YU
9.3,306.51231789144276,337.4446043146169,322.3801245819984,YU
9.4,305.884664725833,336.98556254117733,321.8357111595458,YU
9.5,305.25935576239294,336.5319930268645,321.29798131848924,YU
9.6,304.6387668005079,336.083773954318,320.76678390857757,YU
9.700000000000001,304.02585104526855,335.6407874514434,320.2419727278758,YU
9.8,303.4204359705879,335.202919424507,319.7234063117084,YU
9.9,302.82235464003537,334.77005939991403,319.2109477326545,YU
10,302.2314454714311,334.3421003741343,318.70446441091127,YU
1,390.0904853723305,428.25176659286336,409.2074158105048,TL
1.1,383.8360337915025,419.3280600425905,401.4534963324102,TL
1.2,378.1092044088625,411.2342569335828,394.50394990234065,TL
1.3,372.9827788844722,403.7790727348584,388.2179888768205,TL
1.4,368.0440130578607,397.23979830741354,382.4880314030801,TL
1.5,363.49999664051603,391.0858575874441,377.230125879055,TL
1.6,359.4121380233783,385.3950234308393,372.3775751639508,TL
1.7000000000000002,355.5190361766091,380.18990843039137,367.8765624374223,TL
1.8,351.86936621037967,375.3116338130236,363.6830719930477,TL
1.9,348.5145489741819,370.97013434715876,359.7606724450781,TL
2,345.1921664819173,366.7228234677049,356.0788890409584,TL
2.1,341.90667420580724,362.73938341048097,352.61198747647126,TL
2.2,338.98488453182756,359.1015153367078,349.3380509131768,TL
2.3,336.12552536754526,355.65113904325784,346.23826964608446,TL
2.4000000000000004,333.5394253881421,352.3137050025262,343.2963874807237,TL
2.5,331.18810111487994,349.3179039815107,340.4982652740455,TL
2.6,328.595956788527,346.6085474676623,337.83153322996003,TL
2.7,326.5116551806654,343.699972241683,335.2853112392297,TL
2.8,324.1746355499748,341.0324976983518,332.84998196221306,TL
2.9000000000000004,321.9230947477376,338.6238920527439,330.51700520918945,TL
3,319.7630984155889,336.25746230450864,328.27876495979797,TL
3.1,317.7725453297814,334.0011782275902,326.1284424023691,TL
3.2,315.7871457096179,331.76547790162016,324.0599098834917,TL
3.3000000000000003,313.8187317151919,329.66169070711106,322.0676417876599,TL
3.4000000000000004,312.0237986551976,327.69599057735655,320.14663922045594,TL
3.5,310.29837311449916,325.7164780756539,318.2923660198588,TL
3.6,308.62695928333346,323.7978491564752,316.50069412130534,TL
3.7,306.78670932095747,322.00449169206706,314.7678566908222,TL
3.8000000000000003,304.9832603640353,320.2324292034727,313.09040774440894,TL
3.9000000000000004,303.4482851873309,318.6650622530576,311.4651872111169,TL
4,302.0250824414885,317.0973403589507,309.88929058695305,TL
4.1,300.4858051657344,315.5798651348586,308.36004247808455,TL
4.2,299.1636946160356,314.0985236810863,306.8749734533181,TL
4.300000000000001,297.8502517417911,312.6095030764244,305.43179972392,TL
4.4,296.4748025124828,311.25224997387875,304.02840524847716,TL
4.5,295.13423446731576,309.90577765613807,302.66282592548396,TL
4.6,293.8878659441595,308.6193359240082,301.33323558963036,TL
4.7,292.62221484082835,307.35796737331714,300.03793357167575,TL
4.800000000000001,291.3103335273888,306.16655176772775,298.7753336181324,TL
4.9,290.0973091668507,304.98757349418736,297.5439539971891,TL
5,288.79270471813777,303.8285334552331,296.3424086425131,TL
5.1000000000000005,287.5716760634906,302.6967216266054,295.1693992076922,TL
5.2,286.441707480099,301.7348365515082,294.02370792184007,TL
5.3,285.33492484494076,300.791555226041,292.90419115188195,TL
5.4,284.2217560946852,299.73956932673883,291.80977358973666,TL
5.5,283.12238092192945,298.662061779441,290.73944299339945,TL
5.6000000000000005,282.07773647481997,297.6593042895278,289.6922454201282,TL
5.7,281.00790824230404,296.6771573582349,288.6672808978024,TL
5.800000000000001,279.93535100404694,295.6718281977082,287.66369948726697,TL
5.9,278.8296186757835,294.7840735080789,286.68069769427274,TL
6,277.78302304796523,293.831309332991,285.7175151946311,TL
6.1000000000000005,276.77372624333395,292.9663075862703,284.77343184052086,TL
6.2,275.8652718945874,292.1138307763922,283.84776491963675,TL
6.300000000000001,274.9286818533356,291.293421298309,282.9398666421269,TL
6.4,274.04103635666064,290.476859347123,282.0491218331026,TL
6.5,273.11907422420495,289.7219552396644,281.1749458109815,TL
6.6000000000000005,272.1509121473368,288.9610279646633,280.31678243409334,TL
6.7,271.20220885808726,288.20778256672475,279.47410229987673,TL
6.800000000000001,270.27129530768656,287.46693338349564,278.64640108266616,TL
6.9,269.3570983488463,286.7398971818411,277.83319799753787,TL
7,268.5007300308476,285.9836947786511,277.03403437898004,TL
7.1000000000000005,267.73241943910887,285.23776990044,276.24847236429997,TL
7.2,266.9778037727749,284.5387117956799,275.4760936726944,TL
7.300000000000001,266.22670630930463,283.88019312663897,274.71649847181016,TL
7.4,265.4275235812087,283.23212733558904,273.96930432442167,TL
7.5,264.6414198701719,282.59421056843553,273.2341452085646,TL
7.6000000000000005,263.8680109738541,281.96615170733736,272.5106706050981,TL
7.7,263.10692884410594,281.32585887409607,271.79854464723667,TL
7.800000000000001,262.35782070833716,280.63189574267227,271.0974453270979,TL
7.9,261.62034824924353,279.95576913008904,270.4070637547665,TL
8,260.93082730793225,279.3444985163845,269.7271034657834,TL
8.100000000000001,260.25448459320387,278.76115379736535,269.05727977333277,TL
8.2,259.58816209569164,278.2096203279061,268.39731916172934,TL
8.3,258.9315918504408,277.614980417553,267.74695871810536,TL
8.4,258.203116696473,277.0242732765061,267.1059455994626,TL
8.5,257.4744400182112,276.439763943683,266.47403653249654,TL
8.600000000000001,256.7563071054994,275.86216083134786,265.85099734381856,TL
8.7,256.1210867344069,275.3054916454369,265.236602518399,TL
8.8,255.51184075710523,274.7307785445099,264.63063478423203,TL
8.9,254.81927152554664,274.17224979933223,264.0328847213879,TL
9,254.1679567956491,273.62594906529034,263.44315039376386,TL
9.1,253.54015875062527,273.08675553230455,262.8612370019794,TL
9.200000000000001,252.89040379553302,272.56533027119195,262.2869565559851,TL
9.3,252.249311675662,272.1030890318733,261.72012756606364,TL
9.4,251.6166755901418,271.63203162591503,261.16057475100496,TL
9.5,250.99406393438096,271.13624162577213,260.60812876232905,TL
9.6,250.38075499587552,270.6463270125654,260.06262592351584,TL
9.700000000000001,249.7752774733299,270.1585743582229,259.5239079832779,TL
9.8,249.18114156434135,269.67669009589497,258.99182188198427,TL
9.9,248.59501499188818,269.2005448091209,258.4662195304075,TL
10,248.00274250356318,268.7192905990307,257.946957600027,TL
1,374.14071710407006,389.7646863338781,382.0847181247126,TS
1.1,369.3167549846581,383.8763543348983,376.69053428936746,TS
1.2,364.9064108546988,378.53509662310637,371.8327030496179,TS
1.3,360.75113078755214,373.71409501273536,367.4193967235014,TS
1.4,357.0269297354733,369.2739835359518,363.38013205299046,TS
1.5,353.78714218630995,365.3108724775593,359.6596808842124,TS
1.6,350.53335999786765,361.61433187032367,356.2139986134924,TS
1.7000000000000002,347.5349498249551,358.1232453998236,353.00742003126913,TS
1.8,344.70671734605605,354.8712354564701,350.0106781892904,TS
1.9,342.1310654078767,351.8886182081774,347.1994733231656,TS
2,339.75598154860774,349.06860937173616,344.55341875027256,TS
2.1,337.4209669519528,346.37167712283104,342.05525090826774,TS
2.2,335.21159444181814,343.8699967337828,339.690228147895,TS
2.3,333.12285642097845,341.5122188669952,337.4456668017874,TS
2.4000000000000004,331.17745192136954,339.26735366621904,335.31057868230226,TS
2.5,329.2617426203565,337.16582296959047,333.27538460227294,TS
2.6,327.3933179667673,335.10310459386903,331.3316856223643,TS
2.7,325.58905806317136,333.15938985286823,329.47207865579566,TS
2.8,323.88278750758315,331.3350163068213,327.69000653062034,TS
2.9000000000000004,322.26961320152947,329.55291552889514,325.9796350887648,TS
3,320.73479939970593,327.8055635361597,324.3357516963336,TS
3.1,319.2684679425511,326.19657239186387,322.7536808560759,TS
3.2,317.8096717792776,324.609910832319,321.22921358927505,TS
3.3000000000000003,316.39754290697084,323.0570608254785,319.7585479862479,TS
3.4000000000000004,315.0531703079917,321.58856707529037,318.3382388787912,TS
3.5,313.68651701663106,320.1919940665669,316.9651550113614,TS
3.6,312.39594907287113,318.8587232879742,315.63644241416364,TS
3.7,311.15393087400054,317.54387598773457,314.3494929349484,TS
3.8000000000000003,309.9230866584778,316.26184546097886,313.1019170848993,TS
3.9000000000000004,308.71945549070676,315.0519800222202,311.8915205106093,TS
4,307.57882716925053,313.84762982103047,310.71628352848376,TS
4.1,306.43900548784524,312.6878726391906,309.5743432572721,TS
4.2,305.3163199189485,311.5595221185541,308.463977964302,TS
4.300000000000001,304.2434907569993,310.51892288607337,307.3835933055681,TS
4.4,303.1720221652071,309.4446271366817,306.3317101923275,TS
4.5,302.1543925595174,308.46332764486,305.30695405974467,TS
4.6,301.1175390656694,307.4933484149084,304.3080453483546,TS
4.7,300.13143322399094,306.5210615012029,303.33379103816753,TS
4.800000000000001,299.167799326663,305.5334349004562,302.3830770993173,TS
4.9,298.21607728116066,304.61298222346414,301.4548617431932,TS
5,297.31546462595213,303.71929059776994,300.5481693747359,TS
5.1000000000000005,296.4197437154451,302.8654031041442,299.6620851606235,TS
5.2,295.54444172032015,302.04147622124384,298.7957501398961,TS
5.3,294.6829629440871,301.2131474492283,297.94835681355886,TS
5.4,293.7893519533813,300.4530216127518,297.11914515817483,TS
5.5,292.9697972407724,299.68855900346887,296.30739901566204,TS
5.6000000000000005,292.13904175571963,298.95405335069614,295.51244281766026,TS
5.7,291.3863378879704,298.2342594249971,294.733638608094,TS
5.800000000000001,290.64887713266967,297.55615483018033,293.97038333207644,TS
5.9,289.88464069496604,296.8717884603412,293.2221063631876,TS
6,289.11592169144075,296.15807359078036,292.48826724451783,TS
6.1000000000000005,288.3543708930838,295.48977536276897,291.768353621771,TS
6.2,287.6420565236626,294.778453173245,291.06187934924435,TS
6.300000000000001,286.9281432357234,294.06411168723804,290.3683827516929,TS
6.4,286.2162954295492,293.39187729230844,289.68742502699774,TS
6.5,285.5083166789231,292.73156687103943,289.0185887762277,TS
6.6000000000000005,284.8128587627559,292.0827902867452,288.3614766491463,TS
6.7,284.1420009856132,291.44030598791767,287.7157100944982,TS
6.800000000000001,283.46919490078744,290.8222046058662,287.08092820554,TS
6.9,282.8082329066875,290.23087166806687,286.4567866522721,TS
7,282.1731378157313,289.669386964662,285.8429566927083,TS
7.1000000000000005,281.55222586531903,289.1160894561007,285.23912425629453,TS
7.2,280.9148784435124,288.57660170582693,284.6449890932786,TS
7.300000000000001,280.28678458259304,288.0201004251753,284.06026398444084,TS
7.4,279.66895620469114,287.4772066081778,283.4846740061405,TS
7.5,279.0607556654884,286.95362053850295,282.91795584611634,TS
7.6000000000000005,278.4692299960126,286.4379043505811,282.3598571659107,TS
7.7,277.8869595841836,285.9298385107837,281.8101360061729,TS
7.800000000000001,277.3136019988543,285.4275501460568,281.2685602314422,TS
7.9,276.74888637419804,284.913060150922,280.7349070113207,TS
8,276.1924026567897,284.390516144653,280.2089623352227,TS
8.100000000000001,275.64153806324526,283.8754043645884,279.6905205581394,TS
8.2,275.0847614910746,283.3675292809425,279.17938397507925,TS
8.3,274.54790594101763,282.8962653944574,278.6753624220486,TS
8.4,274.021027237176,282.4436043058586,278.1782729016201,TS
8.5,273.5026989038049,281.99701178731425,277.6879392313003,TS
8.600000000000001,272.9916347837419,281.55633650678715,277.2041917130585,TS
8.7,272.4795455883354,281.1214326106743,276.72686682251305,TS
8.8,271.97067814070965,280.6921594651763,276.25580691639533,TS
8.9,271.4896676364303,280.2683814126599,275.7908599570217,TS
9,271.0077419767339,279.8499675419858,275.3318792526061,TS
9.1,270.50969370672425,279.4358291228999,274.87872321233766,TS
9.200000000000001,270.0171756837654,279.026578192883,274.4312551152318,TS
9.3,269.54299935472415,278.61979455849195,273.9893428918395,TS
9.4,269.0919529450536,278.193440769702,273.5528589179702,TS
9.5,268.64642243919957,277.7722410025522,273.1216798196467,TS
9.6,268.206283375465,277.3548846599465,272.6956862885696,TS
9.700000000000001,267.7714153602212,276.9424277607465,272.27476290742163,TS
9.8,267.3398700737252,276.53480523369944,271.85879798439237,TS
9.9,266.9059374358456,276.1319119446643,271.44768339634743,TS
10,266.48076122496286,275.73364607882286,271.0413144401087,TS
1,439.2646933402445,496.9510397878974,467.59048111425267,CS
1.1,433.43467659953575,486.6764658222876,459.502342032169,CS
1.2,427.74424747018895,477.67896242119946,452.24223989247275,CS
1.3,423.00588138182684,469.6196341968098,445.66623370640497,CS
1.4,418.0199038906197,462.17258334482773,439.6641792025044,CS
1.5,413.7147180261332,455.3557578298725,434.15001510490254,CS
1.6,409.7192437778372,448.8319139035216,429.05528695210955,CS
1.7000000000000002,406.05478990109754,442.95547553031713,424.3246987516925,CS
1.8,402.5729226126069,437.8189538489286,419.9129780398927,CS
1.9,399.0209261556136,432.7447273042317,415.7826166062099,CS
2,395.46841511051434,427.9307859967854,411.90220998465423,CS
2.1,392.6553646290275,423.63785029454306,408.24521559640635,CS
2.2,389.72096001467656,419.4551643039324,404.7890094580531,CS
2.3,387.0130437233631,415.6470872762214,401.51415961529784,CS
2.4000000000000004,384.5531280130927,412.00882021343426,398.4038594191908,CS
2.5,382.1400220011475,408.69630593616864,395.44348040127113,CS
2.6,379.72657902452477,405.46518657459427,392.6202158150091,CS
2.7,377.3785651117476,402.25686665771434,389.92279373639525,CS
2.8,375.0819516377085,399.42937347018875,387.34124411811547,CS
2.9000000000000004,372.8698981070422,396.63203170332497,384.8667081168402,CS
3,370.57589793323956,394.0725320591344,382.4912808515683,CS
3.1,368.51357746155213,391.6785122537729,380.20788082929124,CS
3.2,366.3651564744724,389.2094921072606,378.01014081366156,CS
3.3000000000000003,364.4357531052902,386.8343277938877,375.8923160648685,CS
3.4000000000000004,362.440111560604,384.5911263774381,373.8492067504153,CS
3.5,360.6321565041961,382.4359846028727,371.87609199163415,CS
3.6,358.8500455376287,380.49976153202203,369.9686735228545,CS
3.7,357.0936301164285,378.4461527735882,368.12302733760646,CS
3.8000000000000003,355.20214466929656,376.6034051953426,366.33556200711405,CS
3.9000000000000004,353.6375590334374,374.7110969585114,364.60298260123636,CS
4,352.2306918490097,373.0751695503158,362.9222593362605,CS
4.1,350.6871300702855,371.47621282341964,361.2906002290072,CS
4.2,349.17415695541735,369.9486402886032,359.70542716124095,CS
4.300000000000001,347.68292391676283,368.51996148525114,358.1643548589606,CS
4.4,346.1775406728222,367.2118381782668,356.6651723728389,CS
4.5,344.67456715168316,365.7761686246909,355.20582671277015,CS
4.6,343.03031973678833,364.30451984279614,353.78440834419627,CS
4.7,341.5133381485842,362.974669255666,352.39913829898,CS
4.800000000000001,340.2138955962477,361.56459373487473,351.0483566909314,CS
4.9,338.8159941885245,360.3754403230463,349.73051245714,CS
5,337.54764022760446,359.32492726114776,348.44415417218585,CS
5.1000000000000005,336.322389453538,358.25627265381456,347.1879218040293,CS
5.2,335.0248657415975,357.12726858302835,345.9605392986535,CS
5.3,333.69800913494066,356.03788427432625,344.7608078959699,CS
5.4,332.268181669387,354.9513425522411,343.58760009256866,CS
5.5,330.85488686464265,353.899790768725,342.4398541780101,CS
5.6000000000000005,329.4541383898418,352.8653249284835,341.3165692808307,CS
5.7,328.142245197897,351.8579579692445,340.2168008685424,CS
5.800000000000001,326.9344105261262,350.8550957210697,339.13965665285673,CS
5.9,325.758472090392,349.8997941859841,338.0842928573492,CS
6,324.72321115087226,348.9545904312551,337.0499108099367,CS
6.1000000000000005,323.74277056168984,348.0136929366659,336.0357538270052,CS
6.2,322.74794184837293,347.04244188684055,335.04110435989423,CS
6.300000000000001,321.60422743364916,346.0015433524537,334.065281377808,CS
6.4,320.4031983242586,344.97810139093883,333.1076379641527,CS
6.5,319.33322122122325,343.97348482394096,332.16755910586,CS
6.6000000000000005,318.37660261539247,343.21484874003875,331.244459657495,CS
6.7,317.26036590310014,342.32620378034255,330.3377824639115,CS
6.800000000000001,316.2751032842115,341.59566366768433,329.44699662694467,CS
6.9,315.428967580482,340.8544202393493,328.57159590315007,CS
7,314.59760972882594,340.00592110369723,327.71109722094,CS
7.1000000000000005,313.769441435623,339.1715286439221,326.86503930665504,CS
7.2,312.85965054828495,338.4673495490492,326.032981410157,CS
7.300000000000001,311.9649929056954,337.82892568913866,325.21450212146294,CS
7.4,311.0850145890455,337.2229438812453,324.4091982707674,CS
7.5,310.2192811971016,336.5747218209516,323.6166839049372,CS
7.6000000000000005,309.3673767599083,335.9686780793382,322.83658933422083,CS
7.7,308.5141805599937,335.37162676306946,322.0685602435014,CS
7.800000000000001,307.6200607174585,334.7833202278349,321.31225686294783,CS
7.9,306.78822970252924,334.20307727029575,320.5673531933888,CS
8,305.9438619334398,333.6289310916806,319.83353628215593,CS
8.100000000000001,305.17948665825116,333.06213368364536,319.11050554552367,CS
8.2,304.36985253645526,332.4807278100296,318.39797213421167,CS
8.3,303.5736972086187,331.8335777797044,317.6956583387254,CS
