species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Hexaplex trunculus,mollusc,1.0,1.0,1.0,1.0,1.0,5.0,31
Salvelinus namaycush,finfish,0.0,0.0,0.0,0.0,1.0,1.0,84
Schizothorax richardsonii,finfish,1.0,0.0,0.0,1.0,1.0,3.0,91
Clarias batrachus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,15
Cipangopaludina chinensis,mollusc,1.0,0.0,1.0,0.0,0.0,2.0,14
Carcinus maenus,crustacean,0.0,0.0,1.0,1.0,1.0,3.0,9
Carassius carassius,finfish,0.0,0.0,0.0,0.0,0.0,0.0,8
Mytilus edulis,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,55
Tilapia pra,finfish,1.0,0.0,0.0,0.0,0.0,1.0,103
Tor putitora,finfish,0.0,0.0,0.0,1.0,1.0,2.0,105
Anabas testudineus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,3
Portunus pelagicus,crustacean,0.0,0.0,1.0,0.0,0.0,1.0,79
