species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Meretrix lusoria,mollusc,0.0,1.0,0.0,0.0,1.0,2.0,48
Meretrix lusoria,mollusc,0.0,1.0,0.0,0.0,1.0,2.0,48
Puntius sophore,finfish,1.0,1.0,1.0,1.0,1.0,5.0,81
Merluccius productus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,50
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Salvelinus fontinalis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,83
Pleuronectes platessa,finfish,0.0,0.0,0.0,0.0,0.0,0.0,76
Hexaplex trunculus,mollusc,1.0,1.0,1.0,1.0,1.0,5.0,31
Liza aurata,finfish,0.0,0.0,0.0,0.0,0.0,0.0,43
Tor putitora,finfish,0.0,0.0,0.0,1.0,1.0,2.0,105
Ompok pabda,finfish,0.0,0.0,0.0,0.0,0.0,0.0,60
Esox lucius,finfish,0.0,0.0,0.0,0.0,0.0,0.0,26
