species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Cyprinus carpio,finfish,0.0,0.0,0.0,0.0,1.0,1.0,23
Leuciscus cephalus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,40
Mytilus edulis,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,55
Stenodus leucichthys,finfish,0.0,0.0,0.0,0.0,0.0,0.0,97
Meretrix lusoria,mollusc,0.0,1.0,0.0,0.0,1.0,2.0,48
Merlangius merlangus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,49
Ctenopharyngodon idella,finfish,0.0,0.0,0.0,0.0,0.0,0.0,21
Salvelinus fontinalis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,83
Liza aurata,finfish,0.0,0.0,0.0,0.0,0.0,0.0,43
Katsuwonus pelamis,finfish,0.0,0.0,0.0,1.0,0.0,1.0,34
Salvelinus fontinalis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,83
Coregonus lavaretus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,18
Oreochromis niloticus,finfish,0.0,0.0,1.0,0.0,0.0,1.0,65
Chamelea gallina,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,11
Isurus oxyrinchus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,33
Liza parsia,finfish,0.0,0.0,0.0,1.0,0.0,1.0,44
Fenneropenaeus indicus,crustacean,1.0,1.0,1.0,1.0,1.0,5.0,27
Perca flavescens,finfish,0.0,0.0,0.0,0.0,0.0,0.0,73
Cyprinus carpio,finfish,0.0,0.0,0.0,0.0,1.0,1.0,23
Eleutheronema tetradactylum,finfish,0.0,0.0,0.0,0.0,0.0,0.0,25
Meretrix lusoria,mollusc,0.0,1.0,0.0,0.0,1.0,2.0,48
Carcinus maenus,crustacean,0.0,0.0,1.0,1.0,1.0,3.0,9
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Thunnus alalunga,finfish,0.0,0.0,0.0,1.0,1.0,2.0,101
Lampris guttatus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,37
Tenualosa ilisha (juvenile),finfish,1.0,0.0,0.0,1.0,0.0,2.0,99
Channa striata,finfish,0.0,0.0,0.0,0.0,0.0,0.0,12
Ompok pabda,finfish,0.0,0.0,0.0,0.0,0.0,0.0,60
Litopenaeus vannamei,crustacean,0.0,0.0,0.0,1.0,1.0,2.0,42
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Esox lucius,finfish,0.0,0.0,0.0,0.0,0.0,0.0,26
Xiphias gladius,finfish,0.0,0.0,0.0,1.0,1.0,2.0,108
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Sardinella longiceps,finfish,1.0,1.0,1.0,1.0,1.0,5.0,89
Carcinus maenus,crustacean,0.0,0.0,1.0,1.0,1.0,3.0,9
Amblypharyngodon mola,finfish,1.0,1.0,1.0,1.0,1.0,5.0,2
Patagonotothen ramsayi,finfish,0.0,0.0,0.0,0.0,0.0,0.0,71
Gadus morhua,finfish,0.0,0.0,0.0,0.0,0.0,0.0,29
Labeo rohita,finfish,0.0,0.0,0.0,0.0,0.0,0.0,35
Salvelinus namaycush,finfish,0.0,0.0,0.0,0.0,1.0,1.0,84
Cipangopaludina chinensis,mollusc,1.0,0.0,1.0,0.0,0.0,2.0,14
