species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Pagellus bogaraveo,finfish,0.0,0.0,0.0,0.0,0.0,0.0,66
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Puntius sophore,finfish,1.0,1.0,1.0,1.0,1.0,5.0,81
Thymallus arcticus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,102
Litopenaeus vannamei,crustacean,0.0,0.0,0.0,1.0,1.0,2.0,42
Merluccius productus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,50
Melanogrammus aeglefinus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,47
Clarias batrachus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,15
Neolissochilus hexagonolepis,finfish,1.0,0.0,0.0,1.0,1.0,3.0,57
Sardinella longiceps,finfish,1.0,1.0,1.0,1.0,1.0,5.0,89
Thymallus arcticus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,102
Lucioperca lucioperca,finfish,0.0,0.0,0.0,0.0,0.0,0.0,46
Chamelea gallina,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,11
Parastromateus niger,finfish,0.0,0.0,0.0,0.0,0.0,0.0,70
Sardinella sp.,finfish,1.0,0.0,0.0,0.0,0.0,1.0,90
Lucioperca lucioperca,finfish,0.0,0.0,0.0,0.0,0.0,0.0,46
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Amblypharyngodon mola,finfish,1.0,1.0,1.0,1.0,1.0,5.0,2
Solea solea,finfish,0.0,1.0,0.0,0.0,0.0,1.0,95
Tenualosa ilisha (juvenile),finfish,1.0,0.0,0.0,1.0,0.0,2.0,99
Chamelea gallina,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,11
Pangasianodon hypophthalmus (juvenile),finfish,0.0,0.0,0.0,0.0,0.0,0.0,69
Salvelinus naresi,finfish,0.0,0.0,0.0,1.0,0.0,1.0,85
Pangasianodon hypophthalmus (juvenile),finfish,0.0,0.0,0.0,0.0,0.0,0.0,69
Sarda sarda,finfish,0.0,1.0,0.0,1.0,0.0,2.0,87
Isurus oxyrinchus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,33
Pangasianodon hypophthalmus (juvenile),finfish,0.0,0.0,0.0,0.0,0.0,0.0,69
Hexaplex trunculus,mollusc,1.0,1.0,1.0,1.0,1.0,5.0,31
Sarda sarda,finfish,0.0,1.0,0.0,1.0,0.0,2.0,87
