species_name,subgroup,RDI.CA,RDI.FE,RDI.ZN,RDI.EPA,RDI.DHA,RDI.micro.tot,ID
Coregonus autumnalis,finfish,0.0,0.0,0.0,0.0,0.0,0.0,16
Psetta maxima,finfish,0.0,0.0,0.0,0.0,0.0,0.0,80
Portunus pelagicus,crustacean,0.0,0.0,1.0,0.0,0.0,1.0,79
Schizothorax richardsonii,finfish,1.0,0.0,0.0,1.0,1.0,3.0,91
Mytilus edulis,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,55
Perca fluviatilis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,74
Aphanopus carbo,finfish,0.0,0.0,0.0,0.0,0.0,0.0,5
Lamna nasus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,36
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Perca fluviatilis,finfish,0.0,0.0,0.0,0.0,1.0,1.0,74
Leuciscus idus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,41
Carcinus maenus,crustacean,0.0,0.0,1.0,1.0,1.0,3.0,9
Catla catla,finfish,0.0,0.0,0.0,0.0,0.0,0.0,10
Pampus argenteus,finfish,0.0,0.0,0.0,0.0,1.0,1.0,67
Portunus pelagicus,crustacean,0.0,0.0,1.0,0.0,0.0,1.0,79
Pleuronectes platessa,finfish,0.0,0.0,0.0,0.0,0.0,0.0,76
Octopus vulgaris,mollusc,0.0,0.0,0.0,0.0,0.0,0.0,59
Merluccius productus,finfish,0.0,0.0,0.0,0.0,0.0,0.0,50
Abramis brama,finfish,0.0,0.0,0.0,0.0,0.0,0.0,1
Perca flavescens,finfish,0.0,0.0,0.0,0.0,0.0,0.0,73
Mytilus edulis,mollusc,0.0,1.0,0.0,0.0,0.0,1.0,55
Mya spp,mollusc,0.0,0.0,1.0,0.0,0.0,1.0,54
Nephrops norvegicus,crustacean,0.0,0.0,0.0,0.0,0.0,0.0,58
